id|congresista_id|tipo_investigacion_id|descripcion|activo|usercreated|usermodifed|created_at|updated_at
41|59|110|"INDAGACIÓN PRELIMINAR  dentro del proceso de la PARAPOLITICA.
http://eje21.com.co/nacionales-secciones-53/21182-nueve-congresistas-electos-de-la-u-son-investigados-por-parapoltica.html
Visto: enero 31/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
"|TRUE|NA|NA|2010-02-16 21:30:47|2013-09-16 21:26:33
74|313|3|"La Corte Suprema de Justicia lo condenó a 10 años de prisión y al pago de una multa de más de 7.500 millones de pesos por los delitos de concierto para promover grupos armados al margen de la ley y constreñimiento al sufragante. (17MAR16). La Corte Suprema de Justicia lo llamó a juicio (06MAR13) por sus presuntos nexos con grupos paramilitares. La Procuraduría General de la Nación lo destituyó e inhabilitó por 18 años para ocupar cargos públicos, por aliarse con las Farc y los paramilitares para mantener el control político en el Caquetá. ((09OCT12). Detenido por orden de la Corte Suprema de Justicia (05JUL12) con el fin de que rinda indagatoria por sus presuntos nexos con grupos paramilitares. La Procuraduría le abrió pliego de cargos por ""parapolítica"" y ""farpolítica"". (08JUL11).  Quedó libre al ser anulado el proceso (05MAY09). Estuvo detenido e investigado en el proceso de la PARAPOLÍTICA (25FEB08). En INDAGACIÓN PRELIMINAR  dentro del proceso de la FARCPOLITICA. Caso asesinato familia Turbay pasó a la fiscalía (10OCT09). Renunció a la curul (25FEB08).

http://www.elespectador.com/noticias/judicial/articulo-408662-corte-llamo-juicio-excongresista-luis-fernando-almario-parapolit
Tomado: marzo 06/13

http://www.eltiempo.com/justicia/destitucion-de-luis-fernando-almario_12291290-4
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-357357-capturado-excongresista-luis-fernando-almario-parapolitica
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-282978-%C2%B4parapolitica-y-farcpolitica%C2%B4-pliego-de-cargos-luis-fernando-alm
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/firme-juicio-contra-excongresista-luis-fernando-almario-articulo-435202
Visto: julio 22/13"|TRUE|NA|NA|2010-02-17 21:35:38|2016-03-17 19:57:16
245|933|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:24:13|2013-08-01 17:52:39
258|947|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:33:47|2013-08-01 17:45:36
257|252|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:33:05|2013-08-01 17:46:12
442|976|42|No se declaró impedido para votar un proyecto de ley que lo podía beneficiar. (11MAR03).|TRUE|NA|NA|2019-05-30 19:31:54|2019-05-30 19:35:20
240|61|78|"La Sala Plena del Consejo de Estado decretó su pérdida de investidura por los delitos de violación del régimen de incompatibilidades y tráfico de influencias. (12MAR13)

Tomado: marzo 12/13"|TRUE|NA|NA|2013-03-12 18:56:51|2019-05-30 19:55:12
253|343|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:30:05|2013-08-01 17:50:20
217|87|91|"Ante la Fiscalía General, el abogado Iván Cancino presentó un recurso de apelación en contra de llamado a juicio a su cliente, la excongresita Dilian Francisca Toro en el proceso que se le adelanta por su presunta participación en el delito de lavado de activos (15MAY13). Una fiscal de Derechos Humanos negó la solicitud de libertad presentada por la defensa de la exsenadora Dilian Francisca Toro en el proceso que se le adelanta por su presunta participación en el delito de lavado de activos. (16ABR13). Llamada a juicio (21MAR13). Con medida de aseguramiento por presunto lavado de activos (24JUL12). La Sala Penal de la Corte Suprema de Justicia abrió investigación contra la senadora por su presunta participación en el delito de lavado de activos (04JUL12). La indagación tiene relación con el proceso que se le estaba adelantando a la congresista por sus presuntos nexos con grupos paramilitares, en los cuales se registraron una serie de movimientos económicos y financieros. La Fiscalía asumirá el proceso por lavado de activos (25FEB13) ante la renuncia a la curul.

http://www.elespectador.com/noticias/judicial/articulo-421953-apelan-llamado-juicio-de-dilian-francisca-toro-lavado-activos
Visto: mayo 15/13

http://www.elespectador.com/noticias/judicial/articulo-421982-denuncian-dos-exparamilitares-investigacion-contra-dilian-franci
Visto: mayo 15/13

http://www.elespectador.com/noticias/judicial/articulo-416468-niegan-libertad-dilian-francisca-toro
Tomado: abril 17/13

http://www.elespectador.com/noticias/judicial/articulo-413915-dilian-f-toro-adquirio-bienes-del-narcotrafico-sistematicamente
Tomado: abril 04/13

http://www.semana.com/nacion/articulo/exsenadora-dilian-francisca-toro-juicio/337570-3
Tomado: marzo 22/13

http://www.elespectador.com/noticias/judicial/articulo-406444-fiscalia-asumira-proceso-contra-dilian-francisca-toro-lavado-de

http://www.elespectador.com/noticias/judicial/articulo-357152-corte-abrio-investigacion-contra-dilian-francisca-toro-lavado-de
Visto: enero 24 de 2013
http://www.elespectador.com/noticias/judicial/articulo-371288-congresista-dilian-francisca-toro-solicitara-su-libertad
Visto: enero 24 de 2013."|TRUE|NA|NA|2012-07-04 18:53:02|2013-05-15 16:38:29
244|33|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:23:20|2014-05-27 10:52:22
31|578|60|"Procuraduría lo absolvió en el proceso disciplinario que se le adelantaba en el llamado caso de parapolítica (21MAY13). Quedó el libertad por pena cumplida (10ABR13). Condenado a 9 años (25MAY11) al considerar que el senador tuvo una alianza con el Bloque Tolima de las Autodefensas Unidas de Colombia. Recapturado (22ENE10). El (07OCT09) CSJ retomó proceso contra Gomez Gallo. El (19AGOS08) un juzgado PRECLUYÓ el proceso en contra de GOMEZ GALLO LUIS HUMBERTO por falta de pruebas. Estuvo DETENIDO dentro del proceso de PARAPOLÍTICA (10DIC07). Fue LLAMADO A INDAGATORIA por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (01NOV07). Renunció a su curul (20MAY08). 

http://www.elespectador.com/noticias/judicial/articulo-423215-procuraduria-absolvio-luis-h-gomez-gallo-proceso-parapolitica
Tomado: mayo 21/13
http://www.semana.com/nacion/articulo/hoy-recupero-su-libertad-gomez-gallo/339508-3
Tomado: abril 11/13)

http://www.elespectador.com/noticias/judicial/articulo-272666-nueve-anos-de-carcel-luis-humberto-gomez-gallo-parapolitica
Visto: enero 31/13

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. 
http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 31/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 31/13"|TRUE|NA|NA|2010-02-15 22:39:40|2013-05-21 17:04:31
262|1803|107|Fallecida el 29 de junio de 2013.|TRUE|NA|NA|2013-07-02 18:43:50|2013-07-02 18:43:50
261|2492|106|"La Sala Penal de la Corte Suprema de Justicia le abrió proceso penal por el presunto delito de violencia Intrafamiliar. Fue llamado a versión libre ((18JUL13)

http://www.elespectador.com/noticias/judicial/articulo-426485-nombran-garante-proceso-penal-contra-congresista-jose-rodolfo-pe
Tomado: junio 07/13
http://www.elespectador.com/noticias/judicial/version-libre-congresista-al-parecer-golpeo-su-exesposa-articulo-434543
Tomado: julio 19/13"|TRUE|NA|NA|2013-06-07 16:27:37|2013-07-19 14:06:39
252|650|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: Julio 31/13"|TRUE|NA|NA|2013-04-11 15:29:15|2013-08-01 17:50:40
300|1292|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13"|TRUE|NA|NA|2013-12-03 20:57:32|2013-12-03 20:57:32
251|573|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:28:41|2013-08-01 17:51:02
246|763|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:25:32|2013-08-01 17:52:15
256|963|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13"|TRUE|NA|NA|2013-04-11 15:32:23|2013-08-01 17:49:18
260|490|105|"Detenido y condenado a cinco años por costreñimiento al elector (28MAY15). Corte Suprema reanudó juicio contra el exsenador por presunto constreñimiento al elector (04JUN13).

http://www.eltiempo.com/justicia/juicio-a-miguel-de-la-espriella-por-nexos-con-paramilitares_12844215-4
Tomado: junio 05/13"|TRUE|NA|NA|2013-06-05 16:24:12|2015-05-29 06:43:22
255|956|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado. Julio 31/13"|TRUE|NA|NA|2013-04-11 15:31:39|2013-08-01 17:53:49
290|718|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (18MAR11)

http://www.senalradiocolombia.gov.co/index.php?option=com_topcontent&view=article&id=15986:por-parapolitica-investigan-a-ex-congresista-jose-ignacio-mesa&catid=5:nacionales
Tomado: dic 03/13
http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf
Tomado: dic 03/13"|TRUE|NA|NA|2013-12-03 19:18:19|2013-12-03 19:18:19
254|313|104|"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: Julio 31/13"|TRUE|NA|NA|2013-04-11 15:30:53|2013-08-01 17:54:09
264|4|108|"La Sala Penal de la Corte Suprema de Justicia  abrió etapa probatoria en el marco de la investigación formal al expresidente del Senado, Hernán Andrade por su presunta participación y responsabilidad en los hechos que rodearon el llamado escándalo de Cajanal (28AGO13).

http://www.elespectador.com/noticias/judicial/corte-suprema-abrio-investigacion-hernan-andrade-caso-c-articulo-443012
Tomado: Agosto 28/13"|TRUE|NA|NA|2013-08-28 21:33:45|2013-08-28 21:33:45
20|44|11|"La Unidad de Lavado de Activos y Extinción de Dominio le embargó cinco predios rurales ubicados en la vereda El Palmar, en Apulo (Cundinamarca) (05SEPT13). Investigado por estafa, fraude procesal y violación al régimen de inhabilidades (25AGOS08). Llamado a juicio (27ENE12).

http://www.radiosantafe.com/2008/10/29/senador-jorge-enrique-gomez-investigado-por-estafa-y-fraude-procesal/
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-323314-excongresista-fue-llamado-juicio-estafar-feligres-de-iglesia-cri
Visto: enero 28/13
http://www.eltiempo.com/justicia/embargan-bienes-a-exsenador-jorge-enrique-gomez-montealegre-_13049061-4
Tomado: septiembre 06/13"|TRUE|NA|NA|2010-02-15 22:03:06|2013-09-06 15:47:16
265|1486|109|"La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
"|TRUE|NA|NA|2013-09-16 21:04:54|2013-09-16 21:12:04
277|88|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio10/14"|TRUE|NA|NA|2013-09-16 21:10:35|2014-07-10 10:45:57
301|1720|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13"|TRUE|NA|NA|2013-12-03 21:05:23|2013-12-03 21:05:23
303|1279|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (31MAR11)

http://www.elespectador.com/noticias/judicial/articulo-260284-parapolitica-indagaran-excongresistas-nora-garcia-y-manuel-velas
Tomado: Dic 03/13"|TRUE|NA|NA|2013-12-03 21:19:46|2013-12-03 21:19:46
276|906|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAy14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13). El Senador Sánchez presentó impedimento, el cual le fue negado.

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:10:02|2014-07-10 10:47:04
273|39|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13). La Senadora Galvis presentó impedimento, el cual le fue negado.

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:08:36|2014-07-10 10:48:22
272|548|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:07:51|2014-07-10 10:49:01
266|12|109|"La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
"|TRUE|NA|NA|2013-09-16 21:05:12|2013-09-16 21:12:19
291|153|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)

http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13"|TRUE|NA|NA|2013-12-03 19:34:33|2013-12-03 19:34:33
37|13|110|"INVESTIGADO en el proceso de la PARAPOLÍTICA (30ABR08).Se solicitó pérdida de investidura del Senador Benedetti, elegido Senador de la República para el período legislativo 2006 a 2014, por haber incurrido en violación del régimen de incompatibilidades, del régimen de conflicto de intereses y por tráfico de influencias,  (25ENE11),  por haber cambiado de Comisión en dos oportunidades, aparentemente, en medio de una serie de irregularidades. El demandante indicó en su momento que el senador omitió su deber de apartarse de la Plenaria en la que se definiría si era viable o no su paso a la Comisión Primera y que retornó a la Segunda sin quiera contar con el visto bueno del pleno.
http://www.verdadabierta.com/parapolitica/2297-nueve-congresistas-electos-de-la-u-son-investigados-por-parapolitica
Visto: enero 31/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
"|TRUE|NA|NA|2010-02-15 22:56:32|2013-09-16 21:30:03
271|519|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:07:20|2014-07-10 10:49:45
304|93|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (31MAR11)
http://www.elespectador.com/noticias/judicial/articulo-260284-parapolitica-indagaran-excongresistas-nora-garcia-y-manuel-velas
Tomado: Dic 03/13"|TRUE|NA|NA|2013-12-03 21:21:33|2013-12-03 21:21:33
305|110|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf
Tomado: dic 03/13"|TRUE|NA|NA|2013-12-03 21:26:09|2013-12-03 21:26:09
269|50|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:06:32|2014-07-10 11:02:59
268|507|109|"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14"|TRUE|NA|NA|2013-09-16 21:06:14|2014-07-10 11:03:37
