id,numero_sentencia,anio,sentencia_id
1,C507,2007,5065
2,C822,2011,5148
3,C630,2011,5153
4,C730,2011,5153
5,C911,2011,5153
6,C-598/11,2011,5160
7,C822,2011,5296
8,C155,2016,5944
9,C123,2014,5945
10,C035,2016,5950
11,C750,2015,6071
12,C134,2016,6080
