id,numero_articulo,sentencia_id
6654,2,1756
6655,13,1756
6656,14,1756
6657,40,1756
6658,99,1756
6659,120,1756
6660,266,1756
6661,25,1757
6662,53,1757
6663,19,1758
6664,95,1758
6665,2,1759
6666,6,1759
6667,9,1759
6668,29,1759
6669,83,1759
6670,1,1760
6671,2,1760
6672,6,1760
6673,58,1760
6674,150,1760
6675,8888,1761
6676,8888,1762
6677,8888,1763
6678,6,1764
6679,13,1764
6680,29,1764
6681,121,1764
6682,13,1765
6683,1,1766
6684,2,1766
6685,4,1766
6686,5,1766
6687,13,1766
6688,25,1766
6689,53,1766
6690,229,1766
6691,13,1767
6692,29,1767
6693,294,1767
6694,334,1767
6695,29,1768
6696,83,1768
6697,237,1769
6698,6,1769
6699,40,1769
6700,121,1769
6701,229,1769
6702,1,1770
6703,23,1770
6704,4,1770
6705,123,1770
6706,150,1770
6707,189,1770
6708,209,1770
6709,211,1770
6710,362,1771
6711,150,1771
6712,352,1771
6713,209,1771
6714,6,1772
6715,13,1772
6716,29,1772
6717,158,1772
6718,333,1772
6719,334,1772
6720,365,1772
6721,1,1773
6722,287,1773
6723,294,1773
6724,360,1773
6725,362,1773
6726,2,1774
6727,6,1774
6728,13,1774
6729,90,1774
6730,121,1774
6731,122,1774
6732,42,1775
6733,45,1775
6734,50,1775
6735,2,1776
6736,67,1776
6737,68,1776
6738,113,1776
6739,157,1776
6740,160,1776
6741,161,1776
6742,162,1776
6743,165,1776
6744,166,1776
6745,13,1777
6746,44,1777
6747,45,1777
6748,67,1777
6749,58,1778
6750,13,1779
6751,83,1779
6752,228,1779
6753,229,1779
6754,13,1780
6755,29,1780
6756,58,1781
6757,3,1782
6758,4,1782
6759,11,1782
6760,13,1782
6761,48,1782
6762,51,1782
6763,52,1782
6764,89,1782
6765,97,1782
6766,121,1782
6767,3,1783
6768,13,1783
6769,29,1783
6770,35,1783
6771,228,1783
6772,209,1784
6773,267,1784
6774,1,1785
6775,2,1785
6776,13,1785
6777,25,1785
6778,53,1785
6779,1,1786
6780,287,1786
6781,315,1786
6782,305,1786
6783,150,1787
6784,169,1787
6785,158,1788
6786,150,1789
6787,189,1789
6788,152,1790
6789,153,1790
6790,133,1790
6791,134,1790
6792,137,1790
6793,13,1791
6794,29,1791
6795,58,1791
6796,158,1792
6797,13,1793
6798,2,1793
6799,158,1794
6800,169,1794
6801,150,1795
6802,334,1795
6803,335,1795
6804,366,1795
6805,373,1795
6806,1,1796
6807,2,1796
6808,3,1796
6809,113,1796
6810,114,1796
6811,117,1796
6812,118,1796
6813,119,1796
6814,123,1796
6815,150,1796
6816,6,1797
6817,13,1797
6818,29,1797
6819,230,1797
6820,364,1797
6821,13,1798
6822,363,1798
6823,150,1799
6824,8888,1800
6825,287,1801
6826,1,1802
6827,2,1802
6828,5,1802
6829,13,1802
6830,16,1802
6831,25,1802
6832,29,1802
6833,209,1802
6834,355,1802
6835,29,1803
6836,210,1803
6837,1,1804
6838,13,1804
6839,16,1804
6840,25,1804
6841,42,1804
6842,287,1805
6843,294,1805
6844,362,1805
6845,1,1806
6846,13,1806
6847,15,1806
6848,21,1806
6849,24,1806
6850,4,1807
6851,29,1807
6852,3,1808
6853,121,1808
6854,123,1808
6855,150,1808
6856,338,1808
6857,1,1809
6858,2,1809
6859,4,1809
6860,5,1809
6861,13,1809
6862,46,1809
6863,53,1809
6864,58,1809
6865,25,1810
6866,53,1810
6867,13,1811
6868,13,1812
6869,20,1812
6870,51,1812
6871,58,1812
6872,60,1812
6873,150,1813
6874,1,1814
6875,2,1814
6876,40,1814
6877,229,1814
6878,363,1815
6879,13,1816
6880,333,1816
6881,58,1816
6882,287,1816
6883,154,1816
6884,288,1816
6885,13,1817
6886,25,1817
6887,53,1817
6888,8888,1818
6889,1,1819
6890,2,1819
6891,13,1819
6892,25,1819
6893,48,1819
6894,53,1819
6895,334,1819
6896,373,1819
6897,338,1820
6898,29,1821
6899,13,1821
6900,15,1822
6901,29,1823
6902,29,1824
6903,83,1824
6904,95,1824
6905,209,1824
6906,228,1824
6907,180,1825
6908,131,1825
6909,125,1825
6910,123,1825
6911,1,1826
6912,12,1826
6913,13,1826
6914,28,1826
6915,34,1826
6916,1,1827
6917,2,1827
6918,4,1827
6919,13,1827
6920,188,1827
6921,2,1828
6922,3,1828
6923,4,1828
6924,6,1828
6925,13,1828
6926,25,1828
6927,53,1828
6928,113,1828
6929,115,1828
6930,124,1828
6931,2,1829
6932,4,1829
6933,13,1829
6934,14,1829
6935,22,1829
6936,93,1829
6937,214,1829
6938,228,1829
6939,1,1830
6940,2,1830
6941,5,1830
6942,13,1830
6943,25,1830
6944,29,1830
6945,209,1830
6946,6,1831
6947,13,1831
6948,121,1831
6949,305,1831
6950,1,1832
6951,2,1832
6952,4,1832
6953,5,1832
6954,13,1832
6955,16,1832
6956,42,1832
6957,43,1832
6958,53,1832
6959,58,1832
6960,1,1833
6961,2,1833
6962,4,1833
6963,5,1833
6964,13,1833
6965,16,1833
6966,42,1833
6967,43,1833
6968,53,1833
6969,58,1833
6970,13,1834
6971,53,1834
6972,4,1835
6973,39,1835
6974,55,1835
6975,58,1835
6976,309,1835
6977,356,1835
6978,359,1835
6979,2,1836
6980,13,1836
6981,29,1836
6982,209,1836
6983,87,1837
6984,151,1838
6985,209,1838
6986,287,1838
6987,356,1838
6988,362,1838
6989,13,1839
6990,25,1839
6991,26,1839
6992,27,1839
6993,53,1839
6994,266,1840
6995,1,1841
6996,158,1841
6997,164,1841
6998,287,1841
6999,13,1842
7000,2,1843
7001,6,1843
7002,13,1843
7003,29,1843
7004,83,1843
7005,95,1843
7006,338,1843
7007,2,1844
7008,13,1844
7009,25,1844
7010,48,1844
7011,53,1844
7012,58,1844
7013,84,1844
7014,90,1844
7015,150,1844
7016,1,1845
7017,2,1845
7018,4,1845
7019,5,1845
7020,13,1845
7021,25,1845
7022,29,1845
7023,53,1845
7024,55,1845
7025,58,1845
7026,209,1846
7027,333,1846
7028,334,1846
7029,336,1846
7030,60,1846
7031,150,1846
7032,1,1847
7033,2,1847
7034,13,1847
7035,16,1847
7036,29,1847
7037,58,1847
7038,67,1847
7039,113,1847
7040,114,1847
7041,121,1847
7042,153,1848
7043,11,1849
7044,49,1849
7045,53,1849
7046,58,1849
7047,150,1849
7048,150,1850
7049,121,1850
7050,1,1851
7051,2,1851
7052,13,1851
7053,26,1851
7054,150,1851
7055,209,1851
7056,29,1852
7057,8888,1853
7058,8888,1853
7059,8888,1853
7060,8888,1853
7061,8888,1853
7062,8888,1853
7063,8888,1853
7064,8888,1853
7065,8888,1853
7066,8888,1853
7067,1,1854
7068,2,1854
7069,13,1854
7070,47,1854
7071,267,1855
7072,268,1855
7073,150,1856
7074,150,1857
7075,55,1857
7076,25,1857
7077,53,1857
7078,58,1857
7079,83,1857
7080,13,1857
7081,230,1857
7082,243,1857
7083,1,1858
7084,2,1858
7085,10,1858
7086,152,1858
7087,153,1858
7088,58,1859
7089,150,1859
7090,152,1859
7091,154,1859
7092,1,1860
7093,2,1860
7094,13,1860
7095,23,1860
7096,150,1860
7097,152,1860
7098,58,1861
7099,1,1862
7100,2,1862
7101,6,1862
7102,13,1862
7103,29,1862
7104,31,1862
7105,209,1862
7106,228,1863
7107,1,1864
7108,287,1864
7109,294,1864
7110,298,1864
7111,362,1864
7112,6,1865
7113,185,1865
7114,83,1866
7115,1,1867
7116,13,1867
7117,16,1867
7118,25,1867
7119,26,1867
7120,53,1867
7121,209,1867
7122,83,1868
7123,1,1868
7124,13,1868
7125,15,1868
7126,23,1868
7127,46,1868
7128,2,1869
7129,13,1869
7130,34,1869
7131,58,1869
7132,44,1870
7133,13,1870
7134,14,1870
7135,45,1870
7136,28,1871
7137,29,1871
7138,150,1872
7139,4,1873
7140,180,1873
7141,1,1874
7142,2,1874
7143,13,1874
7144,25,1874
7145,53,1874
7146,338,1875
7147,1,1876
7148,13,1876
7149,13,1877
7150,29,1877
7151,150,1878
7152,158,1878
7153,87,1879
7154,243,1879
7155,152,1880
7156,123,1881
7157,131,1881
7158,2,1882
7159,13,1882
7160,44,1882
7161,335,1882
7162,365,1882
7163,150,1883
7164,8888,1884
7165,121,1885
7166,122,1885
7167,123,1885
7168,211,1885
7169,7,1885
7170,20,1885
7171,1,1886
7172,40,1886
7173,85,1886
7174,270,1886
7175,209,1887
7176,13,1887
7177,210,1887
7178,2,1888
7179,4,1888
7180,5,1888
7181,6,1888
7182,25,1888
7183,42,1888
7184,44,1888
7185,48,1888
7186,83,1888
7187,84,1888
7188,158,1889
7189,150,1890
7190,120,1890
7191,240,1891
7192,113,1891
7193,116,1891
7194,121,1891
7195,237,1891
7196,238,1891
7197,310,1893
7198,13,1894
7199,4,1895
7200,13,1895
7201,15,1895
7202,16,1895
7203,25,1895
7204,28,1895
7205,53,1895
7206,58,1895
7207,83,1895
7208,85,1895
7209,1,1896
7210,2,1896
7211,13,1896
7212,25,1896
7213,48,1896
7214,53,1896
7215,83,1896
7216,150,1896
7217,150,1897
7218,151,1897
7219,13,1898
7220,26,1898
7221,13,1899
7222,25,1899
7223,48,1899
7224,53,1899
7225,13,1900
7226,29,1900
7227,83,1900
7228,13,1901
7229,25,1901
7230,53,1901
7231,187,1902
7232,13,1903
7233,338,1903
7234,333,1903
7235,268,1904
7236,125,1904
7237,5,1905
7238,24,1905
7239,34,1905
7240,13,1906
7241,29,1906
7242,53,1906
7243,1,1907
7244,13,1907
7245,14,1907
7246,13,1908
7247,75,1908
7248,359,1908
7249,365,1908
7250,367,1908
7251,8888,1909
7252,8888,1909
7253,8888,1909
7254,8888,1909
7255,8888,1909
7256,8888,1909
7257,8888,1909
7258,8888,1909
7259,8888,1909
7260,8888,1909
7261,13,1910
7262,53,1910
7263,1,1911
7264,2,1911
7265,13,1911
7266,286,1911
7267,287,1911
7268,322,1911
7269,330,1911
7270,334,1911
7271,362,1911
7272,2,1912
7273,4,1912
7274,13,1912
7275,25,1912
7276,116,1912
7277,121,1912
7278,126,1912
7279,131,1912
7280,365,1913
7281,367,1913
7282,369,1913
7283,370,1913
7284,114,1914
7285,312,1914
7286,313,1914
7287,315,1914
7288,318,1914
7289,338,1914
7290,374,1914
7291,370,1915
7292,230,1915
7293,8888,1916
7294,8888,1917
7295,20,1918
7296,29,1918
7297,73,1918
7298,74,1918
7299,86,1918
7300,229,1918
7301,58,1919
7302,150,1920
7303,1,1921
7304,2,1921
7305,13,1921
7306,26,1921
7307,29,1921
7308,53,1921
7309,54,1921
7310,125,1921
7311,8888,1922
7312,361,1923
7313,366,1923
7314,371,1924
7315,372,1924
7316,373,1924
7317,13,1925
7318,122,1925
7319,13,1926
7320,14,1926
7321,29,1926
7322,38,1926
7323,95,1926
7324,363,1926
7325,13,1927
7326,25,1927
7327,48,1927
7328,53,1927
7329,1,1928
7330,287,1928
7331,298,1928
7332,300,1928
7333,303,1928
7334,305,1928
7335,243,1929
7336,150,1930
7337,2,1931
7338,13,1931
7339,38,1931
7340,93,1931
7341,2,1932
7342,8,1932
7343,16,1932
7344,22,1932
7345,70,1932
7346,80,1932
7347,95,1932
7348,8888,1933
7349,8888,1934
7350,13,1935
7351,16,1935
7352,150,1936
7353,169,1936
7354,311,1936
7355,315,1936
7356,366,1936
7357,363,1937
7358,29,1938
7359,1,1939
7360,287,1939
7361,298,1939
7362,359,1939
7363,360,1939
7364,361,1939
7365,8888,1940
7366,8888,1941
7367,8888,1941
7368,8888,1941
7369,8888,1941
7370,8888,1941
7371,8888,1941
7372,8888,1941
7373,8888,1941
7374,8888,1941
7375,8888,1941
7376,8888,1942
7377,8888,1942
7378,8888,1942
7379,8888,1942
7380,8888,1942
7381,8888,1942
7382,8888,1942
7383,8888,1942
7384,8888,1942
7385,8888,1942
7386,8888,1943
7387,8888,1944
7388,1,1945
7389,20,1945
7390,73,1945
7391,93,1945
7392,121,1945
7393,122,1945
7394,123,1945
7395,114,1945
7396,150,1945
7397,1,1946
7398,213,1946
7399,53,1946
7400,228,1946
7401,229,1946
7402,13,1947
7403,53,1947
7404,26,1948
7405,58,1948
7406,88,1948
7407,333,1948
7408,334,1948
7409,335,1948
7410,336,1948
7411,338,1948
7412,371,1948
7413,372,1948
7414,8888,1949
7415,13,1950
7416,49,1950
7417,53,1950
7418,58,1950
7419,60,1950
7420,2,1951
7421,4,1951
7422,5,1951
7423,13,1951
7424,83,1951
7425,85,1951
7426,93,1951
7427,209,1951
7428,1,1952
7429,209,1952
7430,287,1952
7431,311,1952
7432,356,1952
7433,29,1953
7434,13,1953
7435,4,1954
7436,13,1954
7437,95,1954
7438,338,1954
7439,363,1954
7440,4,1955
7441,113,1955
7442,114,1955
7443,121,1955
7444,150,1955
7445,158,1955
7446,189,1955
7447,8888,1956
7448,13,1957
7449,53,1957
7450,39,1958
7451,10,1959
7452,29,1959
7453,150,1959
7454,189,1959
7455,211,1959
7456,29,1960
7457,63,1960
7458,228,1960
7459,29,1961
7460,1,1962
7461,2,1962
7462,13,1962
7463,25,1962
7464,53,1962
7465,93,1962
7466,100,1962
7467,1,1963
7468,2,1963
7469,5,1963
7470,13,1963
7471,25,1963
7472,53,1963
7473,55,1963
7474,58,1963
7475,272,1964
7476,267,1964
7477,113,1964
7478,117,1964
7479,150,1964
7480,29,1965
7481,1,1966
7482,46,1966
7483,48,1966
7484,53,1966
7485,85,1966
7486,93,1966
7487,2,1967
7488,4,1967
7489,13,1967
7490,25,1967
7491,53,1967
7492,30,1968
7493,76,1968
7494,121,1968
7495,183,1968
7496,152,1969
7497,153,1969
7498,8888,1970
7499,8888,1971
7500,13,1972
7501,95,1972
7502,9,1972
7503,158,1973
7504,160,1973
7505,150,1974
7506,13,1974
7507,209,1974
7508,90,1975
7509,2,1976
7510,8,1976
7511,79,1976
7512,80,1976
7513,151,1977
7514,95,1978
7515,158,1978
7516,338,1978
7517,363,1978
7518,8,1979
7519,49,1979
7520,79,1979
7521,80,1979
7522,113,1979
7523,114,1979
7524,121,1979
7525,150,1979
7526,334,1979
7527,150,1980
7528,5,1981
7529,13,1981
7530,14,1981
7531,113,1982
7532,118,1982
7533,119,1982
7534,121,1982
7535,267,1982
7536,268,1982
7537,277,1982
7538,13,1983
7539,100,1983
7540,1,1984
7541,13,1984
7542,25,1984
7543,124,1984
7544,241,1984
7545,245,1984
7546,158,1985
7547,150,1986
7548,338,1986
7549,13,1987
7550,58,1987
7551,1,1988
7552,2,1988
7553,12,1988
7554,15,1988
7555,29,1988
7556,42,1988
7557,2,1989
7558,4,1989
7559,333,1989
7560,334,1989
7561,136,1990
7562,5,1990
7563,29,1990
7564,113,1990
7565,116,1990
7566,4,1990
7567,128,1990
7568,8888,1991
7569,211,1992
7570,1,1992
7571,6,1992
7572,29,1992
7573,28,1992
7574,113,1992
7575,114,1992
7576,150,1992
7577,189,1992
7578,26,1992
7579,1,1993
7580,2,1993
7581,13,1993
7582,16,1993
7583,25,1993
7584,47,1993
7585,53,1993
7586,54,1993
7587,95,1993
7588,333,1993
7589,13,1994
7590,26,1994
7591,38,1994
7592,52,1994
7593,58,1994
7594,98,1994
7595,333,1994
7596,13,1995
7597,14,1995
7598,15,1995
7599,16,1995
7600,18,1995
7601,42,1995
7602,43,1995
7603,229,1995
7604,242,1996
7605,29,1996
7606,49,1997
7607,158,1997
7608,169,1997
7609,157,1997
7610,160,1997
7611,161,1997
7612,13,1997
7613,26,1997
7614,53,1997
7615,68,1997
7616,69,1998
7617,27,1998
7618,63,1998
7619,29,1999
7620,1,2000
7621,287,2000
7622,360,2000
7623,2,2001
7624,4,2001
7625,150,2001
7626,13,2002
7627,2,2003
7628,90,2003
7629,3,2004
7630,4,2004
7631,114,2004
7632,117,2004
7633,119,2004
7634,150,2004
7635,189,2004
7636,211,2004
7637,372,2004
7638,1,2005
7639,2,2005
7640,5,2005
7641,13,2005
7642,38,2005
7643,39,2005
7644,53,2005
7645,93,2005
7646,13,2006
7647,338,2007
7648,1,2008
7649,2,2008
7650,13,2008
7651,25,2008
7652,29,2008
7653,53,2008
7654,95,2008
7655,228,2008
7656,229,2008
7657,150,2009
7658,338,2009
7659,1,2010
7660,2,2010
7661,5,2010
7662,13,2010
7663,16,2010
7664,20,2010
7665,25,2010
7666,26,2010
7667,27,2010
7668,28,2010
7669,1,2011
7670,2,2011
7671,3,2011
7672,4,2011
7673,6,2011
7674,13,2011
7675,25,2011
7676,40,2011
7677,53,2011
7678,95,2011
7679,13,2012
7680,13,2013
7681,1,2014
7682,2,2014
7683,13,2014
7684,1,2015
7685,4,2015
7686,268,2015
7687,272,2015
7688,83,2016
7689,363,2016
7690,28,2017
7691,29,2017
7692,34,2017
7693,13,2018
7694,29,2018
7695,209,2018
7696,2,2019
7697,29,2019
7698,58,2019
7699,29,2020
7700,13,2020
7701,363,2020
7702,2,2021
7703,4,2021
7704,5,2021
7705,53,2021
7706,84,2021
7707,87,2021
7708,90,2021
7709,93,2021
7710,95,2021
7711,13,2022
7712,169,2022
7713,58,2023
7714,60,2023
7715,133,2023
7716,13,2024
7717,14,2024
7718,16,2024
7719,18,2024
7720,42,2024
7721,62,2024
7722,1,2025
7723,287,2025
7724,298,2025
7725,3,2026
7726,40,2026
7727,103,2026
7728,378,2026
7729,7,2027
7730,10,2027
7731,150,2027
7732,189,2027
7733,2,2028
7734,13,2028
7735,25,2028
7736,209,2028
7737,1,2029
7738,2,2029
7739,40,2029
7740,95,2029
7741,209,2029
7742,169,2030
7743,13,2030
7744,40,2030
7745,158,2031
7746,6,2032
7747,25,2032
7748,29,2032
7749,121,2032
7750,135,2032
7751,150,2032
7752,152,2032
7753,158,2032
7754,189,2032
7755,235,2032
7756,2,2033
7757,13,2033
7758,25,2033
7759,29,2033
7760,56,2033
7761,121,2033
7762,135,2033
7763,152,2033
7764,154,2033
7765,189,2033
7766,1,2034
7767,2,2034
7768,4,2034
7769,5,2034
7770,12,2034
7771,13,2034
7772,46,2034
7773,22,2034
7774,42,2034
7775,70,2034
7776,121,2035
7777,268,2035
7778,277,2035
7779,131,2036
7780,152,2036
7781,153,2036
7782,1,2037
7783,2,2037
7784,9,2037
7785,25,2037
7786,37,2037
7787,38,2037
7788,39,2037
7789,40,2037
7790,53,2037
7791,55,2037
7792,42,2038
7793,51,2038
7794,194,2039
7795,195,2039
7796,196,2039
7797,197,2039
7798,116,2040
7799,121,2040
7800,13,2041
7801,25,2041
7802,26,2041
7803,333,2041
7804,58,2042
7805,150,2042
7806,29,2043
7807,6,2044
7808,9,2044
7809,13,2044
7810,21,2044
7811,28,2044
7812,29,2044
7813,35,2044
7814,83,2044
7815,89,2044
7816,228,2044
7817,150,2045
7818,125,2045
7819,130,2045
7820,217,2045
7821,218,2045
7822,253,2045
7823,256,2045
7824,268,2045
7825,279,2045
7826,2,2046
7827,13,2046
7828,58,2046
7829,209,2047
7830,211,2047
7831,13,2047
7832,29,2047
7833,210,2047
7834,115,2047
7835,189,2047
7836,150,2047
7837,300,2047
7838,313,2047
7839,29,2048
7840,15,2049
7841,152,2049
7842,153,2049
7843,29,2050
7844,53,2050
7845,125,2050
7846,298,2050
7847,339,2050
7848,342,2050
7849,48,2051
7850,363,2051
7851,338,2051
7852,29,2052
7853,682,2053
7854,686,2053
7855,31,2053
7856,32,2053
7857,1,2054
7858,2,2054
7859,13,2054
7860,29,2054
7861,53,2054
7862,209,2054
7863,49,2055
7864,365,2055
7865,150,2055
7866,189,2055
7867,298,2055
7868,311,2055
7869,13,2055
7870,53,2055
7871,13,2056
7872,363,2056
7873,1,2057
7874,4,2057
7875,13,2057
7876,25,2057
7877,53,2057
7878,58,2057
7879,125,2057
7880,150,2057
7881,151,2057
7882,154,2057
7883,169,2058
7884,13,2058
7885,93,2058
7886,131,2058
7887,29,2059
7888,83,2059
7889,158,2059
7890,169,2059
7891,35,2060
7892,142,2061
7893,150,2061
7894,157,2061
7895,29,2062
7896,158,2062
7897,250,2062
7898,1,2063
7899,187,2063
7900,198,2063
7901,1,2064
7902,2,2064
7903,7,2064
7904,9,2064
7905,13,2064
7906,93,2064
7907,286,2064
7908,287,2064
7909,288,2064
7910,329,2064
7911,13,2065
7912,95,2065
7913,338,2065
7914,363,2065
7915,1,2066
7916,2,2066
7917,5,2066
7918,13,2066
7919,25,2066
7920,29,2066
7921,38,2066
7922,39,2066
7923,53,2066
7924,55,2066
7925,1,2067
7926,2,2067
7927,4,2067
7928,13,2067
7929,58,2067
7930,1,2068
7931,49,2068
7932,269,2068
7933,1,2069
7934,2,2069
7935,22,2069
7936,42,2069
7937,44,2069
7938,229,2069
7939,13,2070
7940,60,2070
7941,158,2070
7942,339,2070
7943,1,2071
7944,2,2071
7945,4,2071
7946,13,2071
7947,16,2071
7948,38,2071
7949,52,2071
7950,286,2071
7951,287,2071
7952,1,2072
7953,2,2072
7954,4,2072
7955,6,2072
7956,3,2072
7957,13,2072
7958,25,2072
7959,53,2072
7960,209,2072
7961,228,2072
7962,2,2073
7963,13,2073
7964,29,2073
7965,228,2073
7966,229,2073
7967,150,2074
7968,338,2074
7969,2,2075
7970,13,2075
7971,228,2075
7972,1,2076
7973,2,2076
7974,150,2077
7975,338,2077
7976,1,2078
7977,13,2078
7978,29,2078
7979,53,2078
7980,125,2078
7981,151,2078
7982,287,2078
7983,339,2078
7984,343,2078
7985,344,2078
7986,1,2079
7987,2,2079
7988,152,2079
7989,260,2079
7990,305,2079
7991,314,2079
7992,365,2079
7993,1,2080
7994,13,2080
7995,29,2080
7996,287,2080
7997,294,2080
7998,362,2080
7999,1,2081
8000,2,2081
8001,13,2081
8002,25,2081
8003,29,2081
8004,228,2081
8005,229,2081
8006,113,2082
8007,121,2082
8008,150,2082
8009,158,2082
8010,208,2082
8011,13,2083
8012,216,2083
8013,217,2083
8014,221,2083
8015,8888,2084
8016,8888,2084
8017,8888,2084
8018,8888,2084
8019,8888,2084
8020,8888,2084
8021,8888,2084
8022,8888,2084
8023,8888,2084
8024,8888,2084
8025,136,2085
8026,150,2085
8027,154,2085
8028,8888,2086
8029,2,2087
8030,13,2087
8031,27,2087
8032,41,2087
8033,67,2087
8034,68,2087
8035,69,2087
8036,70,2087
8037,71,2087
8038,72,2087
8039,363,2088
8040,2,2089
8041,13,2089
8042,29,2089
8043,228,2089
8044,8888,2090
8045,2,2091
8046,4,2091
8047,13,2091
8048,14,2091
8049,83,2091
8050,228,2091
8051,1,2092
8052,2,2092
8053,39,2092
8054,53,2092
8055,13,2093
8056,1,2094
8057,3,2094
8058,8,2094
8059,9,2094
8060,10,2094
8061,11,2094
8062,12,2094
8063,13,2094
8064,14,2094
8065,15,2094
8066,8888,2095
8067,8888,2095
8068,8888,2095
8069,8888,2095
8070,8888,2095
8071,8888,2095
8072,8888,2095
8073,8888,2095
8074,8888,2095
8075,8888,2095
8076,29,2096
8077,1,2097
8078,2,2097
8079,3,2097
8080,13,2097
8081,16,2097
8082,39,2097
8083,53,2097
8084,56,2097
8085,93,2097
8086,13,2098
8087,125,2098
8088,25,2098
8089,209,2098
8090,13,2099
8091,6,2100
8092,28,2100
8093,29,2100
8094,150,2100
8095,25,2101
8096,49,2101
8097,333,2101
8098,336,2101
8099,8888,2102
8100,4,2103
8101,7,2103
8102,313,2103
8103,317,2103
8104,338,2103
8105,1,2104
8106,2,2104
8107,3,2104
8108,13,2104
8109,20,2104
8110,38,2104
8111,40,2104
8112,76,2104
8113,77,2104
8114,78,2104
8115,1,2105
8116,13,2105
8117,16,2105
8118,29,2105
8119,93,2105
8120,228,2105
8121,13,2106
8122,25,2106
8123,29,2107
8124,60,2107
8125,13,2108
8126,2,2109
8127,13,2109
8128,25,2109
8129,29,2109
8130,53,2109
8131,58,2109
8132,1,2110
8133,2,2110
8134,4,2110
8135,5,2110
8136,13,2110
8137,46,2110
8138,48,2110
8139,53,2110
8140,58,2110
8141,2,2111
8142,13,2111
8143,51,2111
8144,150,2111
8145,334,2111
8146,335,2111
8147,13,2111
8148,1,2111
8149,17,2111
8150,38,2111
8151,2,2112
8152,13,2112
8153,29,2112
8154,88,2112
8155,228,2112
8156,13,2113
8157,1,2114
8158,2,2114
8159,12,2114
8160,24,2114
8161,93,2114
8162,2,2115
8163,29,2115
8164,228,2115
8165,229,2115
8166,230,2115
8167,13,2116
8168,53,2116
8169,8888,2117
8170,8888,2117
8171,8888,2117
8172,8888,2117
8173,8888,2117
8174,8888,2117
8175,8888,2117
8176,8888,2117
8177,8888,2117
8178,8888,2117
8179,1,2118
8180,2,2118
8181,3,2118
8182,4,2118
8183,6,2118
8184,10,2118
8185,13,2118
8186,28,2118
8187,29,2118
8188,35,2118
8189,1,2119
8190,2,2119
8191,3,2119
8192,4,2119
8193,9,2119
8194,29,2119
8195,35,2119
8196,101,2119
8197,113,2119
8198,121,2119
8199,151,2120
8200,157,2120
8201,83,2121
8202,13,2121
8203,1,2122
8204,5,2122
8205,13,2122
8206,38,2122
8207,45,2122
8208,52,2122
8209,300,2122
8210,150,2123
8211,189,2123
8212,13,2124
8213,28,2124
8214,29,2124
8215,8888,2125
8216,8888,2126
8217,8888,2127
8218,2,2128
8219,51,2128
8220,58,2128
8221,243,2128
8222,273,2128
8223,90,2128
8224,13,2128
8225,29,2128
8226,93,2128
8227,116,2128
8228,78,2129
8229,229,2129
8230,13,2130
8231,53,2130
8232,70,2130
8233,16,2130
8234,20,2130
8235,26,2130
8236,29,2131
8237,2,2131
8238,4,2131
8239,93,2131
8240,28,2132
8241,29,2132
8242,13,2132
8243,4,2133
8244,11,2133
8245,13,2133
8246,25,2133
8247,29,2133
8248,83,2133
8249,116,2133
8250,201,2133
8251,213,2133
8252,223,2133
8253,51,2134
8254,1,2135
8255,2,2135
8256,13,2135
8257,8888,2136
8258,8888,2137
8259,29,2138
8260,360,2138
8261,1,2139
8262,3,2139
8263,4,2139
8264,6,2139
8265,13,2139
8266,29,2139
8267,93,2139
8268,113,2139
8269,121,2139
8270,122,2139
8271,1,2140
8272,13,2140
8273,370,2140
8274,2,2141
8275,13,2141
8276,53,2141
8277,54,2141
8278,67,2141
8279,2,2142
8280,3,2142
8281,4,2142
8282,6,2142
8283,13,2142
8284,28,2142
8285,29,2142
8286,83,2142
8287,121,2142
8288,122,2142
8289,1,2143
8290,2,2143
8291,48,2143
8292,49,2143
8293,8888,2144
8294,8888,2145
8295,8888,2146
8296,8888,2147
8297,13,2148
8298,25,2148
8299,29,2148
8300,53,2148
8301,153,2148
8302,158,2148
8303,209,2148
8304,158,2149
8305,1,2150
8306,55,2150
8307,151,2150
8308,287,2150
8309,288,2150
8310,295,2150
8311,300,2150
8312,313,2150
8313,342,2150
8314,356,2150
8315,13,2151
8316,2,2152
8317,3,2152
8318,4,2152
8319,6,2152
8320,9,2152
8321,13,2152
8322,29,2152
8323,35,2152
8324,150,2153
8325,189,2153
8326,267,2153
8327,268,2153
8328,354,2153
8329,13,2154
8330,287,2154
8331,272,2154
8332,277,2154
8333,209,2155
8334,8888,2156
8335,8888,2157
8336,8888,2158
8337,19,2159
8338,9,2160
8339,13,2160
8340,14,2160
8341,158,2160
8342,169,2160
8343,333,2160
8344,13,2161
8345,14,2161
8346,15,2161
8347,16,2161
8348,18,2161
8349,42,2161
8350,13,2162
8351,25,2162
8352,26,2162
8353,53,2162
8354,333,2162
8355,1,2163
8356,2,2163
8357,25,2163
8358,53,2163
8359,54,2163
8360,116,2163
8361,287,2163
8362,294,2163
8363,158,2164
8364,1,2165
8365,2,2165
8366,158,2165
8367,333,2165
8368,13,2165
8369,150,2166
8370,13,2167
8371,29,2167
8372,13,2168
8373,29,2168
8374,363,2168
8375,8888,2169
8376,2,2170
8377,228,2170
8378,1,2171
8379,2,2171
8380,13,2171
8381,25,2171
8382,48,2171
8383,53,2171
8384,23,2171
8385,74,2171
8386,4,2172
8387,123,2172
