transformar_autor_id
842
879
884
927
947
435
902
903
927
320
322
333
467
480
644
787
207
884
927
1004
322
407
457
498
644
690
904
134
940
411
422
435
605
765
786
821
400
407
422
471
709
720
842
860
879
884
927
947
1024
419
480
596
483
58
734
251
360
866
388
338
124
338
91
973
973
973
973
774
50
774
391
511
963
28
1035
731
956
973
23
956
91
487
329
338
657
731
956
956
906
906
906
906
304
47
963
338
471
391
120
810
906
23
25
748
758
6
329
1035
360
23
23
134
23
926
28
58
876
329
471
718
123
569
387
739
963
388
388
926
718
718
388
631
679
748
956
739
6
446
487
906
569
525
511
388
776
9
4
181
467
963
422
374
505
50
660
718
809
834
963
457
1004
809
27
829
312
327
344
374
429
431
19
498
509
657
181
710
738
883
921
937
666
345
9
374
384
409
490
585
592
617
639
695
58
717
74
901
1001
765
726
366
432
337
467
963
677
906
1035
766
507
686
956
686
956
304
310
451
28
631
660
808
956
973
779
763
487
338
401
487
492
499
511
590
47
604
686
743
192
806
808
854
927
994
906
674
344
58
973
820
963
1004
457
973
925
28
9
964
774
6
309
850
338
336
435
505
783
834
902
519
2279
142
629
93
338
70
739
940
850
798
717
181
613
597
323
937
93
644
695
2017
950
2017
1032
1032
192
1032
906
192
763
851
950
192
834
313
360
590
642
192
763
811
850
886
1038
414
142
1039
851
2279
659
19
876
419
93
462
58
906
490
1009
609
609
649
718
457
366
809
590
93
93
93
1032
316
336
411
432
435
505
629
646
665
717
809
834
902
923
93
739
548
1219
548
41
569
901
313
309
522
665
411
411
644
1004
786
786
419
605
826
340
432
605
665
783
809
902
323
590
498
666
181
483
593
978
50
933
4
1292
2538
3255
519
169
2450
2515
1279
2456
1805
160
38
2538
74
92
2734
50
927
552
1018
132
313
58
344
19
779
58
779
611
1009
400
611
670
210
904
927
906
58
58
9
462
644
822
323
384
414
644
828
431
822
323
739
388
468
631
70
879
956
631
50
906
1035
1037
391
631
657
686
766
776
841
963
304
330
47
604
50
686
806
956
992
338
6
28
603
604
874
992
329
391
578
579
47
631
657
766
70
866
963
992
1035
511
50
906
310
429
475
680
758
841
957
1029
400
407
27
483
615
171
638
764
786
809
878
881
894
937
329
471
487
738
746
758
778
810
926
935
982
418
491
751
336
9
360
375
613
763
850
74
962
1032
391
657
748
304
329
47
604
50
973
1035
304
329
336
344
401
435
468
511
47
605
629
782
806
809
866
927
1035
304
28
47
604
660
662
808
957
2107
128
945
141
2114
615
906
192
753
23
138
24
973
374
927
956
973
313
323
366
414
430
432
613
617
670
192
822
850
858
925
957
962
1032
313
316
323
366
414
430
432
850
858
925
940
962
1032
310
368
430
435
511
662
834
901
4
400
407
435
128
483
498
522
638
181
809
878
894
937
400
407
435
128
483
522
638
181
809
878
894
363
400
407
435
462
483
522
638
878
894
363
400
407
435
462
483
522
638
878
894
937
413
414
613
739
192
763
845
848
1032
407
644
776
92
340
411
522
605
646
665
809
902
375
458
642
655
854
904
915
419
595
739
615
914
765
330
876
304
329
414
446
640
766
806
821
896
603
950
337
1009
374
451
327
338
338
58
726
192
849
93
778
310
411
444
631
639
680
709
791
842
874
877
896
99
377
91
1029
1029
711
679
6
758
352
352
352
500
810
23
150
709
973
139
973
758
366
360
1039
640
629
430
192
925
945
950
962
1001
1018
407
500
810
432
192
834
500
810
817
304
640
725
62
776
810
1007
758
47
731
738
973
387
28
387
28
973
329
391
47
604
738
866
879
973
304
338
28
679
718
738
750
766
866
879
883
992
1007
611
894
304
336
432
717
809
834
963
1018
763
950
337
849
578
387
919
578
578
879
817
578
1068
407
409
498
522
171
1039
739
695
726
446
338
593
355
408
418
709
879
1026
742
578
578
604
451
462
487
578
706
192
593
384
963
414
1072
1026
906
329
329
329
956
1026
1068
1068
108
330
414
414
322
400
431
610
769
414
414
644
850
913
913
990
578
644
6
487
487
904
499
593
763
925
136
578
758
629
593
938
431
973
578
809
192
595
499
19
432
344
337
312
23
150
344
19
480
758
604
360
309
58
981
58
388
433
850
471
758
938
336
337
360
387
432
595
689
769
734
368
506
471
642
629
828
24
642
322
4
414
431
590
23
794
826
904
92
58
683
724
62
192
510
665
680
765
798
828
831
902
957
309
333
595
606
617
695
769
915
1012
366
404
462
642
663
828
856
863
898
904
192
809
717
665
629
468
462
435
411
366
4
879
738
738
726
137
540
540
906
758
615
192
811
610
990
192
49
344
374
23
615
192
120
820
925
927
366
427
431
655
663
773
781
811
828
834
894
904
927
70
827
368
6
446
525
603
657
679
761
876
1035
1035
1035
304
329
446
28
679
766
871
578
578
578
578
578
905
143
657
657
338
58
726
323
769
151
432
304
604
374
880
758
758
427
973
611
973
973
487
487
304
604
679
304
604
758
338
446
758
25
1035
631
842
99
6
471
471
338
603
330
876
66
152
66
876
338
6
6
883
738
640
731
731
25
774
333
414
603
657
739
753
192
769
811
849
886
894
925
25
6
391
906
47
766
471
643
842
992
6
511
584
1023
769
665
1035
323
990
338
96
338
366
47
338
446
603
1007
509
872
718
746
746
657
1007
674
487
738
338
446
548
758
304
337
414
505
517
604
631
640
660
731
758
896
1035
825
84
557
945
323
123
391
992
992
192
874
20
758
91
6
446
631
643
680
1023
1035
108
108
933
2515
93
765
517
414
427
769
402
731
753
876
1026
426
141
717
303
724
724
894
366
973
973
769
595
430
313
27
665
1004
309
374
344
19
1023
1023
693
327
25
25
25
842
338
439
522
439
93
834
93
323
644
1004
427
490
505
781
834
845
925
508
2279
422
422
724
62
330
446
28
47
649
70
876
956
963
1026
316
336
340
360
400
427
141
505
665
809
904
880
950
58
769
769
921
1009
344
19
336
340
432
736
757
834
665
685
303
181
181
312
834
990
990
655
718
93
411
93
963
192
1023
766
6
338
489
604
675
679
62
959
586
766
758
761
736
396
92
717
6
446
879
9
374
58
926
50
649
6
316
595
652
344
19
822
344
724
4
340
9
413
424
427
698
192
925
927
208
950
950
992
927
210
956
906
866
74
591
28
339
906
866
74
632
601
591
565
28
339
956
956
956
290
894
644
927
210
130
130
130
578
578
734
874
6
60
25
25
25
10
631
60
734
734
734
734
734
2126
963
610
210
41
927
819
80
11
1052
23
23
125
23
23
134
2108
339
956
866
28
6
6
290
35
2238
894
314
894
894
516
25
1011
988
972
971
875
862
789
696
641
423
383
108
516
25
493
1019
192
314
1019
928
192
314
993
950
928
927
894
844
680
510
130
409
357
920
339
906
906
906
906
12
11
1019
930
928
811
192
668
627
507
25
118
14
10
346
314
701
75
644
323
644
323
92
962
793
763
192
724
650
610
1030
92
962
927
793
763
192
724
650
610
547
1030
98
834
361
1002
608
1002
608
809
341
74
290
290
134
150
772
1055
875
914
875
843
13
115
928
192
516
25
928
2818
452
387
349
894
894
349
928
608
834
756
441
397
366
361
313
20
323
679
387
348
894
2499
656
734
93
738
738
679
310
213
1019
928
77
811
192
753
738
651
511
118
346
314
656
660
660
23
920
2489
862
13
874
906
62
734
623
390
907
906
814
738
734
14
357
91
906
2080
2083
1894
93
23
23
734
973
448
482
992
811
753
60
651
118
357
339
734
734
2126
192
1912
507
1002
894
20
734
734
1009
927
210
41
1009
210
384
928
811
668
651
118
314
684
2819
346
505
7
494
660
1007
2489
23
906
2538
1513
4
27
85
920
907
738
734
623
1
70
2842
133
12
33
1279
42
791
66
384
843
407
718
715
718
23
601
99
497
734
734
1176
456
397
968
968
50
734
734
920
834
361
58
896
734
128
734
632
93
718
290
244
862
75
801
399
13
361
331
975
836
827
725
715
684
666
639
390
387
339
963
834
209
792
209
792
209
792
999
922
927
75
209
207
792
512
461
452
9
9
968
656
312
23
792
768
636
493
339
968
809
738
505
329
192
738
77
950
452
60
894
894
818
23
20
23
738
23
91
312
718
118
28
323
1019
1009
1002
92
972
932
920
836
192
678
646
608
519
383
734
1007
876
62
456
23
455
446
6
14
610
789
789
950
906
74
839
497
490
25
357
920
734
734
505
792
839
494
116
93
543
399
361
696
920
830
23
953
792
679
719
99
633
920
953
99
633
7
608
953
713
900
920
60
843
986
759
482
651
23
843
1019
497
497
118
932
842
734
450
92
814
790
591
485
391
329
159
159
734
679
843
23
1019
116
390
23
497
734
1992
1019
1019
922
52
578
60
41
545
950
545
192
192
608
735
60
734
1694
208
735
2126
2395
21
2127
256
2523
183
2522
2114
920
535
14
446
511
734
738
70
876
1002
962
171
289
601
490
485
23
399
4
734
734
734
60
734
734
842
391
879
738
679
601
446
10
932
932
1019
928
876
811
192
651
118
346
314
950
1030
545
920
920
920
920
920
920
601
601
455
208
608
896
208
1009
348
455
912
60
60
14
543
399
361
696
20
20
973
973
23
668
668
714
866
790
591
329
6
23
879
1022
451
451
14
741
99
1019
247
928
646
171
543
452
118
1013
972
894
756
644
612
545
454
19
126
118
366
322
969
853
763
721
653
647
46
19
126
247
735
289
612
541
452
450
126
360
452
348
1022
251
814
793
407
391
906
906
678
6
92
793
612
610
543
519
512
391
13
789
323
894
950
791
680
289
4
323
317
313
950
791
680
289
4
323
317
313
734
950
949
862
852
160
157
535
423
455
734
70
118
543
502
399
830
830
735
494
14
830
482
862
862
130
130
85
329
973
741
324
789
28
2114
9
9
914
643
914
643
656
60
451
183
2533
680
656
656
988
853
543
502
399
399
866
329
734
4
397
619
735
922
324
914
643
987
734
23
973
407
973
407
20
60
60
734
318
1112
1056
686
753
772
791
724
725
656
968
341
7
324
543
734
866
592
543
535
512
505
482
384
382
360
357
108
601
627
651
734
843
844
876
894
901
939
972
323
384
323
58
734
684
684
798
1073
643
914
329
439
884
932
91
1002
60
907
734
802
601
25
14
10
58
91
323
798
734
97
100
169
92
2238
1640
288
447
11
652
134
29
10
92
2114
1035
734
853
789
323
933
793
668
646
629
1134
19
126
46
647
653
721
756
763
6
87
679
485
114
814
678
914
643
842
27
1009
876
811
192
753
738
668
511
118
14
366
60
875
192
641
289
1130
118
387
928
541
928
451
60
578
656
318
1013
956
130
505
734
207
92
790
1009
906
662
28
92
814
790
591
441
348
348
928
85
734
1013
928
836
210
735
656
289
608
41
485
450
441
13
366
359
9
341
323
314
738
920
920
14
718
789
772
768
647
543
130
9
832
922
927
930
930
928
802
601
25
118
10
60
60
60
60
790
391
734
734
734
60
60
1
309
329
14
399
23
646
715
802
814
70
93
814
790
1073
679
485
114
87
932
866
862
75
74
46
505
1002
1007
644
310
23
23
23
23
1015
93
87
939
920
906
827
800
62
679
289
547
497
490
23
446
128
399
397
13
4
920
920
790
591
456
601
192
10
70
497
896
679
920
23
60
60
60
60
973
908
738
23
894
809
366
543
324
92
247
75
809
1013
678
502
535
251
922
814
793
790
650
646
601
543
502
399
391
4
498
914
643
809
341
324
60
884
58
591
399
10
329
734
1002
956
876
60
651
14
10
734
973
74
738
662
28
25
391
399
23
485
684
790
814
1022
734
407
366
343
341
947
208
66
1129
498
450
128
611
498
623
734
734
734
930
876
383
930
383
201
2819
26
90
2114
2114
2114
99
633
718
992
874
490
790
391
798
639
973
578
118
608
608
608
1019
928
811
651
25
118
10
346
314
93
930
10
519
793
684
9
9
920
950
928
680
384
656
656
485
201
914
798
643
914
643
973
6
798
25
84
639
3255
973
641
324
1019
324
324
735
950
950
928
922
578
312
312
126
2114
734
2114
963
962
423
324
914
798
643
798
639
23
973
920
679
573
383
2114
992
809
920
441
407
366
108
450
547
555
556
684
756
992
58
85
646
535
791
171
66
844
1030
93
93
136
118
643
494
348
314
928
668
497
656
922
313
41
792
452
1019
324
874
522
969
853
763
721
653
25
647
46
19
126
3256
407
878
483
638
809
937
1334
894
251
973
927
738
610
441
251
972
927
922
192
696
644
41
505
384
9
323
322
10
896
644
612
485
136
441
13
939
927
210
209
619
157
41
734
493
23
383
343
741
999
999
93
678
992
809
485
441
7
519
591
612
1070
790
814
933
1022
956
23
391
4
920
60
93
656
987
128
930
928
77
756
192
58
668
646
543
118
10
126
684
894
973
1059
924
924
924
924
973
814
753
615
14
244
205
100
25
591
680
494
116
814
793
1125
1129
850
505
23
844
836
1076
1007
573
549
1030
423
348
725
482
557
397
516
792
792
792
792
407
933
1019
208
706
656
171
633
251
482
382
341
323
175
656
756
208
836
934
947
968
118
33
947
259
289
631
108
950
118
734
209
650
1030
341
684
791
756
633
612
610
498
27
128
317
999
646
397
656
20
317
92
619
407
343
1019
928
914
894
811
789
668
118
10
346
322
317
384
507
323
587
587
772
359
956
23
391
4
987
247
930
914
209
192
668
118
14
10
346
928
975
968
934
209
809
768
543
485
349
335
1062
87
679
485
947
932
927
884
879
842
175
647
494
383
494
510
323
346
314
400
304
329
446
603
679
62
876
883
2459
1052
138
656
397
519
87
679
485
114
987
962
914
862
209
644
126
323
322
874
656
647
171
450
397
391
349
543
734
894
827
789
10
14
497
921
914
643
650
407
359
341
4
324
724
791
814
251
208
656
455
975
60
60
60
1022
920
907
906
879
74
814
800
790
753
738
734
656
643
591
23
384
329
93
93
987
987
718
20
830
19
811
1009
92
928
811
800
793
790
662
591
28
118
429
87
573
85
920
907
874
738
58
678
623
570
451
390
9
357
1
988
547
927
210
343
1180
724
650
505
141
441
15
133
1125
972
920
894
830
6
975
894
118
789
623
601
324
93
656
684
610
684
768
1022
92
793
790
612
485
93
1019
96
52
343
968
519
93
93
1019
207
644
1013
247
939
930
928
894
875
210
192
668
653
46
549
1030
383
10
9
323
318
314
968
947
208
706
656
175
171
483
409
341
323
842
289
631
498
4
310
251
947
939
922
209
192
724
684
650
646
289
631
516
407
341
251
724
650
639
541
341
928
1019
790
391
623
999
349
349
811
975
969
853
763
721
653
647
46
19
126
866
93
464
451
738
914
643
58
582
874
922
896
208
735
619
4
60
60
497
879
74
753
738
60
601
511
541
963
843
74
734
1009
251
956
939
842
793
641
610
41
407
391
13
341
734
988
930
922
696
108
313
928
734
349
920
608
928
922
644
323
247
930
928
77
802
1127
668
2117
118
10
928
77
800
793
772
192
738
734
646
289
118
10
346
108
323
653
968
169
738
505
329
317
792
987
973
62
93
809
9
541
9
9
9
843
843
963
519
543
543
126
452
1019
1062
346
452
60
615
642
23
631
1022
947
814
591
407
391
734
734
734
928
192
651
962
547
60
734
339
932
60
906
23
60
973
23
99
633
87
932
70
814
790
1073
679
678
601
485
14
114
10
862
99
87
932
70
814
790
766
290
54
89
678
633
601
485
14
10
60
1002
87
557
7
1002
87
686
557
7
1002
87
557
7
70
60
1631
485
920
920
391
973
950
20
1030
339
92
793
756
650
612
933
830
793
790
756
485
836
346
811
6
516
862
793
684
289
13
610
963
208
323
1019
973
578
738
505
329
317
763
1130
907
874
74
591
1055
329
46
46
763
192
6
763
656
1714
862
656
684
357
9
118
497
511
738
969
963
842
734
706
578
7
4
329
357
10
14
399
511
601
58
884
23
827
66
384
950
643
494
862
768
322
502
464
324
1764
1177
259
2517
668
2491
2111
1176
566
1522
2815
318
1694
43
2233
7
134
1167
453
608
987
610
734
734
1052
60
60
968
836
208
809
701
656
171
510
483
409
341
1154
567
1112
207
933
323
323
46
724
210
157
756
914
927
41
141
126
9
322
507
2484
2536
680
734
92
927
866
814
793
790
157
28
4
939
93
93
497
66
66
2492
1971
738
505
329
317
329
329
247
876
651
314
213
20
13
973
914
789
920
118
511
50
631
4
582
357
93
973
247
930
879
844
735
701
289
612
574
541
516
28
27
456
450
126
360
10
7
108
60
6
1152
543
399
678
738
973
988
939
876
853
843
734
623
610
549
390
6
643
494
116
608
884
610
830
830
323
451
9
2255
141
60
60
6
973
809
397
329
830
830
793
312
251
971
853
650
407
13
341
324
6
922
578
1055
60
87
60
60
804
494
60
10
678
734
19
798
734
87
908
748
23
23
7
578
87
1055
879
876
70
811
192
753
738
511
28
407
14
10
314
928
956
323
843
814
809
793
790
735
724
718
713
58
696
684
680
644
50
289
627
623
608
612
610
592
591
570
549
543
535
512
502
141
493
490
485
136
133
456
23
455
447
443
441
439
423
1030
399
397
391
384
114
13
368
7
349
6
339
335
329
4
844
874
884
888
894
908
932
933
87
956
963
968
973
251
93
988
992
1002
1007
1013
1022
102
100
53
24
136
6
87
988
972
928
853
811
789
668
543
502
118
108
999
927
895
865
210
208
800
789
756
656
653
650
639
633
1062
41
547
541
141
482
407
1030
317
1159
313
359
77
809
335
798
934
209
809
646
565
516
505
399
341
335
46
46
46
842
1019
866
209
800
790
738
644
578
547
391
397
92
793
790
601
906
906
906
1063
1063
753
93
93
91
678
678
192
23
23
718
10
1063
131
947
793
756
644
809
724
439
1063
192
60
963
763
1019
1009
969
947
939
927
853
836
210
792
656
653
646
46
512
510
505
141
384
9
339
335
324
312
92
793
790
610
136
865
862
792
789
192
678
1127
646
289
1062
46
547
512
343
323
46
947
932
884
879
842
66
653
643
1128
450
118
1009
988
972
922
866
862
209
46
1127
516
322
383
346
108
313
772
836
832
798
519
706
639
556
547
510
498
120
128
409
366
498
134
906
14
23
93
920
963
349
875
934
753
644
323
93
1152
696
543
678
625
60
678
678
734
6
14
329
573
60
608
516
25
1002
930
836
678
646
608
555
519
383
348
92
209
735
498
485
452
13
360
7
341
644
323
992
809
93
968
927
809
789
83
646
582
128
397
341
99
809
706
633
99
809
706
633
894
809
366
384
809
335
516
171
933
992
93
968
934
209
809
768
718
651
646
601
582
565
543
516
505
485
399
349
1154
335
973
992
968
963
950
934
768
62
724
644
601
543
505
490
485
464
399
686
487
933
130
192
973
60
331
912
58
867
99
93
633
792
46
512
208
973
973
92
939
75
209
793
791
650
157
516
485
247
60
928
23
928
384
87
441
114
1186
60
98
98
60
98
60
939
209
23
933
1234
213
793
1055
853
1234
793
612
519
134
1236
836
74
809
505
20
11
9
842
175
646
817
587
484
11
9
339
1257
62
511
28
98
247
853
60
587
484
11
906
1245
1246
74
843
210
1248
656
1055
384
1055
686
1186
988
928
914
862
789
643
587
569
1219
512
136
1058
1214
1028
116
108
98
60
98
60
98
60
60
98
98
60
98
60
98
60
98
60
1130
98
60
92
793
790
610
772
928
493
343
610
384
112
914
789
914
789
643
116
914
789
643
116
247
927
781
543
251
49
1785
921
212
814
587
484
11
4
1253
74
834
1256
1214
98
999
992
251
939
242
1217
1245
74
834
213
70
1222
793
781
196
61
60
186
1264
724
679
180
178
612
1261
163
1055
498
1244
13
112
341
4
950
1255
781
164
113
988
950
1229
543
118
313
1011
988
950
23
556
547
543
313
1208
1091
39
97
259
120
120
561
569
87
1177
827
85
1181
102
2539
1178
2812
242
192
512
1622
192
1186
2017
1522
1188
1526
1527
1635
142
157
1561
547
493
1912
2497
2246
122
348
2439
2083
112
2042
914
643
853
1234
793
612
519
134
1236
1220
934
853
789
251
251
182
178
1170
163
1264
186
1222
1217
248
656
181
646
627
98
999
992
1245
834
70
61
60
2029
2027
834
543
1214
772
208
706
656
171
633
768
1108
343
656
811
1091
789
383
339
747
60
874
1130
198
1984
407
922
610
734
397
323
653
656
968
1155
809
696
680
646
505
19
399
346
323
811
482
323
543
66
1108
706
567
252
1527
2084
2500
937
921
251
251
108
914
610
2517
914
789
643
485
842
747
809
543
9
60
1064
827
814
60
679
60
876
192
734
610
862
46
1013
832
692
6
734
734
734
734
734
734
456
23
6
625
391
734
866
879
842
66
763
643
93
20
10
1255
113
1146
973
66
133
906
834
817
928
322
793
192
735
608
441
118
13
97
879
790
62
28
251
973
950
768
158
1214
112
973
950
23
97
87
922
793
1055
134
1640
13
6
60
60
963
242
1225
862
679
180
644
569
1219
512
136
448
1058
1214
1030
9
192
180
1219
1214
99
254
251
939
927
914
904
1177
894
1182
1176
853
836
214
210
209
208
781
196
1200
1239
1173
181
178
656
1192
1195
450
1236
384
92
939
927
210
209
800
798
793
791
650
519
498
141
441
1154
314
259
213
2247
1532
2116
1609
1992
2108
1130
93
92
939
809
800
793
650
157
324
950
343
87
933
1181
1234
793
177
1205
1055
106
2255
950
1152
768
543
399
1255
113
1219
973
1253
1255
74
834
763
724
610
47
448
19
817
493
6
6
2553
2538
148
2483
2516
1255
113
1255
610
113
1255
113
505
98
60
679
11
896
724
98
60
142
486
153
154
251
834
763
164
543
135
1214
112
1253
74
834
1256
543
1253
834
1256
251
102
2439
1133
1177
98
60
142
98
60
142
98
60
142
98
60
142
60
98
142
98
60
142
679
128
610
92
879
809
793
180
157
4
999
20
9
490
339
1055
1055
2489
98
60
934
853
789
1182
339
13
1253
1256
543
999
811
814
92
565
23
93
93
23
2489
973
2489
2489
2489
2489
2489
11
87
817
817
1253
92
209
793
177
644
612
1055
13
92
213
209
793
177
612
1055
441
13
28
41
28
192
543
23
793
1196
715
136
13
251
973
74
834
817
763
1214
973
2110
718
819
1182
25
814
93
999
50
2533
4
70
158
158
781
516
1112
933
251
800
793
441
407
13
534
1112
928
1013
987
968
756
1062
157
507
126
323
809
800
341
324
842
175
927
118
927
75
209
192
1133
543
541
13
343
641
343
844
789
772
684
549
1130
130
1030
387
608
383
2819
1152
1333
772
836
387
1099
633
612
610
498
141
128
933
793
608
2395
1019
348
348
343
343
1019
251
928
209
1152
192
157
118
343
317
314
192
874
61
939
928
927
240
811
792
516
322
9
92
543
734
251
928
811
798
192
668
1127
157
407
118
314
1097
930
928
876
875
1127
647
464
397
383
10
343
318
28
450
247
656
790
136
1011
988
987
791
724
650
543
541
535
507
423
656
118
763
1215
853
791
1202
181
178
973
1253
1255
74
834
817
768
1186
724
1256
1262
610
47
164
158
557
543
135
448
19
1214
1215
384
113
112
108
482
1229
789
1173
341
313
251
1187
210
209
811
192
548
133
566
1214
2538
118
1011
251
950
1245
781
768
196
1186
1262
164
158
543
135
1214
1215
384
113
112
108
928
1177
896
1234
1260
906
1245
1246
74
843
210
208
656
610
1055
1244
384
1187
763
1215
763
1215
763
1215
928
1187
212
811
296
192
1188
1261
1198
511
118
10
928
77
1187
1260
212
811
296
192
668
1188
1261
1198
511
29
118
14
10
207
112
814
963
92
963
1196
560
490
512
1146
950
1177
208
1192
482
114
928
928
1187
212
61
668
1188
60
1007
1220
1266
1197
1257
195
692
1190
627
160
570
1228
12
1
781
196
164
158
543
1214
384
112
108
1011
988
251
973
1253
950
1245
1255
74
834
817
781
768
196
763
1186
724
1256
1262
610
164
543
135
448
19
1215
384
112
1269
108
209
1186
1200
1130
1781
77
1714
668
48
1705
10
6
244
1091
41
159
159
101
1091
1091
120
578
1138
578
578
128
2279
23
71
482
894
873
1229
1176
214
484
482
133
1208
1007
1220
1266
1197
1257
832
195
692
1190
627
160
570
1184
1228
12
1
130
134
963
490
1255
113
992
247
934
928
904
1187
1182
1176
1260
213
212
811
296
61
186
182
668
1188
643
1170
1180
1261
565
511
29
25
118
14
10
341
1191
484
1176
195
791
1058
251
928
1220
894
1217
192
180
1219
134
441
1214
1215
118
113
950
842
1201
644
482
26
656
254
992
1234
836
814
207
793
63
50
612
1055
1236
114
13
7
6
106
254
992
1234
836
814
207
63
50
612
1055
1236
114
13
6
106
195
1177
793
1186
612
578
1219
493
27
112
1192
578
1191
251
656
656
817
11
87
6
99
505
93
763
482
1952
919
578
919
566
131
87
578
100
1176
1260
1234
93
793
791
60
104
3485
612
110
134
25
441
23
120
1255
113
99
97
999
93
896
66
791
1248
725
680
578
498
493
482
27
20
1214
398
4
988
61
10
87
1266
87
23
87
1236
973
251
192
1188
341
251
142
973
33
811
60
680
610
557
28
608
450
768
906
77
768
134
23
3486
3486
13
97
87
834
817
725
50
11
1260
1253
1269
1217
768
3486
127
182
134
112
133
482
543
1202
214
1177
862
862
817
