id,tema_id,sentencia_id
4565,7,1522
4566,99,1522
4567,11,1523
4568,99,1523
4569,99,1523
4570,14,1524
4571,9,1524
4572,99,1524
4573,3,1525
4574,99,1525
4575,99,1525
4576,1,1526
4577,5,1526
4578,99,1526
4579,4,1527
4580,99,1527
4581,99,1527
4582,4,1528
4583,99,1528
4584,99,1528
4585,12,1529
4586,99,1529
4587,99,1529
4588,14,1530
4589,99,1530
4590,99,1530
4591,8,1531
4592,99,1531
4593,99,1531
4594,4,1532
4595,5,1532
4596,99,1532
4597,12,1533
4598,9,1533
4599,99,1533
4600,1,1534
4601,99,1534
4602,99,1534
4603,4,1535
4604,99,1535
4605,99,1535
4606,4,1536
4607,99,1536
4608,99,1536
4609,8,1537
4610,99,1537
4611,99,1537
4612,12,1538
4613,9,1538
4614,99,1538
4615,5,1539
4616,99,1539
4617,99,1539
4618,7,1540
4619,99,1540
4620,99,1540
4621,1,1541
4622,99,1541
4623,99,1541
4624,8,1542
4625,99,1542
4626,99,1542
4627,4,1543
4628,6,1543
4629,99,1543
4630,5,1544
4631,99,1544
4632,99,1544
4633,12,1545
4634,9,1545
4635,99,1545
4636,4,1546
4637,99,1546
4638,99,1546
4639,4,1547
4640,99,1547
4641,99,1547
4642,13,1548
4643,99,1548
4644,99,1548
4645,12,1549
4646,9,1549
4647,99,1549
4648,4,1550
4649,99,1550
4650,99,1550
4651,12,1551
4652,99,1551
4653,99,1551
4654,3,1552
4655,7,1552
4656,99,1552
4657,4,1553
4658,99,1553
4659,99,1553
4660,9,1554
4661,99,1554
4662,99,1554
4663,5,1555
4664,99,1555
4665,99,1555
4666,4,1556
4667,99,1556
4668,99,1556
4669,8,1557
4670,99,1557
4671,99,1557
4672,4,1558
4673,99,1558
4674,99,1558
4675,4,1559
4676,99,1559
4677,99,1559
4678,5,1560
4679,99,1560
4680,99,1560
4681,5,1561
4682,99,1561
4683,99,1561
4684,10,1562
4685,99,1562
4686,99,1562
4687,3,1563
4688,4,1563
4689,6,1563
4690,8,1564
4691,99,1564
4692,99,1564
4693,4,1565
4694,99,1565
4695,99,1565
4696,1,1566
4697,99,1566
4698,99,1566
4699,7,1567
4700,99,1567
4701,99,1567
4702,5,1568
4703,99,1568
4704,99,1568
4705,7,1569
4706,99,1569
4707,99,1569
4708,1,1570
4709,5,1570
4710,99,1570
4711,4,1571
4712,99,1571
4713,99,1571
4714,4,1572
4715,99,1572
4716,99,1572
4717,1,1573
4718,5,1573
4719,99,1573
4720,12,1574
4721,9,1574
4722,99,1574
4723,12,1575
4724,9,1575
4725,99,1575
4726,11,1576
4727,9,1576
4728,99,1576
4729,5,1577
4730,99,1577
4731,99,1577
4732,1,1578
4733,99,1578
4734,99,1578
4735,5,1579
4736,99,1579
4737,99,1579
4738,5,1580
4739,99,1580
4740,99,1580
4741,4,1581
4742,99,1581
4743,99,1581
4744,12,1582
4745,9,1582
4746,99,1582
4747,5,1583
4748,99,1583
4749,99,1583
4750,4,1584
4751,99,1584
4752,99,1584
4753,4,1585
4754,99,1585
4755,99,1585
4756,8,1586
4757,99,1586
4758,99,1586
4759,4,1587
4760,99,1587
4761,99,1587
4762,5,1588
4763,99,1588
4764,99,1588
4765,12,1589
4766,9,1589
4767,99,1589
4768,17,1590
4769,9,1590
4770,99,1590
4771,5,1591
4772,99,1591
4773,99,1591
4774,4,1592
4775,99,1592
4776,99,1592
4777,8,1593
4778,99,1593
4779,99,1593
4780,7,1594
4781,99,1594
4782,99,1594
4783,4,1595
4784,99,1595
4785,99,1595
4786,1,1596
4787,5,1596
4788,99,1596
4789,5,1597
4790,99,1597
4791,99,1597
4792,4,1598
4793,99,1598
4794,99,1598
4795,3,1599
4796,99,1599
4797,99,1599
4798,5,1600
4799,99,1600
4800,99,1600
4801,5,1601
4802,99,1601
4803,99,1601
4804,5,1602
4805,99,1602
4806,99,1602
4807,9,1603
4808,99,1603
4809,99,1603
4810,7,1604
4811,99,1604
4812,99,1604
4813,4,1605
4814,5,1605
4815,99,1605
4816,5,1606
4817,99,1606
4818,99,1606
4819,1,1607
4820,99,1607
4821,99,1607
4822,7,1608
4823,99,1608
4824,99,1608
4825,3,1609
4826,14,1609
4827,18,1609
4828,5,1610
4829,99,1610
4830,99,1610
4831,4,1611
4832,99,1611
4833,99,1611
4834,16,1612
4835,9,1612
4836,99,1612
4837,1,1613
4838,2,1613
4839,99,1613
4840,5,1614
4841,99,1614
4842,99,1614
4843,5,1615
4844,99,1615
4845,99,1615
4846,5,1616
4847,99,1616
4848,99,1616
4849,4,1617
4850,99,1617
4851,99,1617
4852,12,1618
4853,99,1618
4854,99,1618
4855,5,1619
4856,99,1619
4857,99,1619
4858,5,1620
4859,4,1620
4860,99,1620
4861,10,1621
4862,99,1621
4863,99,1621
4864,4,1622
4865,99,1622
4866,99,1622
4867,5,1623
4868,99,1623
4869,99,1623
4870,4,1624
4871,99,1624
4872,99,1624
4873,4,1625
4874,99,1625
4875,99,1625
4876,5,1626
4877,1,1626
4878,99,1626
4879,16,1627
4880,99,1627
4881,99,1627
4882,6,1628
4883,99,1628
4884,99,1628
4885,1,1629
4886,5,1629
4887,99,1629
4888,12,1630
4889,9,1630
4890,99,1630
4891,4,1631
4892,99,1631
4893,99,1631
4894,3,1632
4895,99,1632
4896,99,1632
4897,4,1633
4898,99,1633
4899,99,1633
4900,1,1634
4901,99,1634
4902,99,1634
4903,1,1635
4904,99,1635
4905,99,1635
4906,1,1636
4907,99,1636
4908,99,1636
4909,1,1637
4910,5,1637
4911,99,1637
4912,4,1638
4913,99,1638
4914,99,1638
4915,11,1639
4916,99,1639
4917,99,1639
4918,4,1640
4919,99,1640
4920,99,1640
4921,4,1641
4922,99,1641
4923,99,1641
4924,4,1642
4925,99,1642
4926,99,1642
4927,4,1643
4928,99,1643
4929,99,1643
4930,4,1644
4931,99,1644
4932,99,1644
4933,4,1645
4934,99,1645
4935,99,1645
4936,4,1646
4937,99,1646
4938,99,1646
4939,4,1647
4940,5,1647
4941,99,1647
4942,4,1648
4943,99,1648
4944,99,1648
4945,5,1649
4946,99,1649
4947,99,1649
4948,11,1650
4949,99,1650
4950,99,1650
4951,11,1651
4952,9,1651
4953,99,1651
4954,4,1652
4955,99,1652
4956,99,1652
4957,11,1653
4958,9,1653
4959,99,1653
4960,4,1654
4961,99,1654
4962,99,1654
4963,7,1655
4964,99,1655
4965,99,1655
4966,4,1656
4967,99,1656
4968,99,1656
4969,8,1657
4970,99,1657
4971,99,1657
4972,5,1658
4973,99,1658
4974,99,1658
4975,5,1659
4976,99,1659
4977,99,1659
4978,11,1660
4979,99,1660
4980,99,1660
4981,4,1661
4982,5,1661
4983,99,1661
4984,6,1662
4985,99,1662
4986,99,1662
4987,6,1663
4988,99,1663
4989,99,1663
4990,1,1664
4991,99,1664
4992,99,1664
4993,1,1665
4994,99,1665
4995,99,1665
4996,1,1666
4997,6,1666
4998,99,1666
4999,4,1667
5000,99,1667
5001,99,1667
5002,2,1668
5003,99,1668
5004,99,1668
5005,4,1669
5006,5,1669
5007,99,1669
5008,11,1670
5009,12,1670
5010,99,1670
5011,5,1671
5012,6,1671
5013,99,1671
5014,11,1672
5015,9,1672
5016,99,1672
5017,3,1673
5018,99,1673
5019,99,1673
5020,4,1674
5021,99,1674
5022,99,1674
5023,11,1675
5024,7,1675
5025,99,1675
5026,11,1676
5027,99,1676
5028,99,1676
5029,4,1677
5030,99,1677
5031,99,1677
5032,4,1678
5033,99,1678
5034,99,1678
5035,12,1679
5036,99,1679
5037,99,1679
5038,4,1680
5039,99,1680
5040,99,1680
5041,1,1681
5042,99,1681
5043,99,1681
5044,1,1682
5045,5,1682
5046,99,1682
5047,11,1683
5048,99,1683
5049,99,1683
5050,11,1684
5051,99,1684
5052,99,1684
5053,4,1685
5054,99,1685
5055,99,1685
5056,4,1686
5057,99,1686
5058,99,1686
5059,1,1687
5060,99,1687
5061,99,1687
5062,11,1688
5063,99,1688
5064,99,1688
5065,5,1689
5066,99,1689
5067,99,1689
5068,4,1690
5069,99,1690
5070,99,1690
5071,9,1691
5072,99,1691
5073,99,1691
5074,5,1692
5075,99,1692
5076,99,1692
5077,11,1693
5078,99,1693
5079,99,1693
5080,1,1694
5081,99,1694
5082,99,1694
5083,1,1695
5084,5,1695
5085,99,1695
5086,8,1696
5087,99,1696
5088,99,1696
5089,1,1697
5090,99,1697
5091,99,1697
5092,5,1698
5093,99,1698
5094,99,1698
5095,12,1699
5096,9,1699
5097,99,1699
5098,8,1700
5099,99,1700
5100,99,1700
5101,1,1701
5102,99,1701
5103,99,1701
5104,4,1702
5105,99,1702
5106,99,1702
5107,11,1703
5108,9,1703
5109,99,1703
5110,6,1704
5111,99,1704
5112,99,1704
5113,6,1705
5114,99,1705
5115,99,1705
5116,1,1706
5117,99,1706
5118,99,1706
5119,1,1707
5120,99,1707
5121,99,1707
5122,5,1708
5123,99,1708
5124,99,1708
5125,4,1709
5126,99,1709
5127,99,1709
5128,7,1710
5129,99,1710
5130,99,1710
5131,4,1711
5132,99,1711
5133,99,1711
5134,4,1712
5135,99,1712
5136,99,1712
5137,4,1713
5138,5,1713
5139,99,1713
5140,12,1714
5141,9,1714
5142,99,1714
5143,5,1715
5144,7,1715
5145,99,1715
5146,4,1716
5147,99,1716
5148,99,1716
5149,3,1717
5150,4,1717
5151,99,1717
5152,2,1718
5153,99,1718
5154,99,1718
5155,8,1719
5156,99,1719
5157,99,1719
5158,4,1720
5159,99,1720
5160,99,1720
5161,8,1721
5162,99,1721
5163,99,1721
5164,4,1722
5165,99,1722
5166,99,1722
5167,11,1723
5168,99,1723
5169,99,1723
5170,4,1724
5171,99,1724
5172,99,1724
5173,10,1725
5174,99,1725
5175,99,1725
5176,4,1726
5177,5,1726
5178,99,1726
5179,4,1727
5180,99,1727
5181,99,1727
5182,4,1728
5183,99,1728
5184,99,1728
5185,7,1729
5186,99,1729
5187,99,1729
5188,3,1730
5189,18,1730
5190,99,1730
5191,4,1731
5192,99,1731
5193,99,1731
5194,11,1732
5195,99,1732
5196,99,1732
5197,4,1733
5198,99,1733
5199,99,1733
5200,4,1734
5201,99,1734
5202,99,1734
5203,5,1735
5204,99,1735
5205,99,1735
5206,8,1736
5207,99,1736
5208,99,1736
5209,4,1737
5210,99,1737
5211,99,1737
5212,1,1738
5213,5,1738
5214,99,1738
5215,10,1739
5216,99,1739
5217,99,1739
5218,8,1740
5219,99,1740
5220,99,1740
5221,12,1741
5222,6,1741
5223,99,1741
5224,5,1742
5225,99,1742
5226,99,1742
5227,5,1743
5228,99,1743
5229,99,1743
5230,1,1744
5231,99,1744
5232,99,1744
5233,4,1745
5234,99,1745
5235,99,1745
5236,4,1746
5237,99,1746
5238,99,1746
5239,5,1747
5240,1,1747
5241,99,1747
5242,7,1748
5243,99,1748
5244,99,1748
5245,1,1749
5246,5,1749
5247,99,1749
5248,1,1750
5249,4,1750
5250,6,1750
5251,8,1751
5252,99,1751
5253,99,1751
5254,4,1752
5255,12,1752
5256,99,1752
5257,7,1753
5258,99,1753
5259,99,1753
5260,5,1754
5261,99,1754
5262,99,1754
5263,3,1755
5264,99,1755
5265,99,1755
5266,2,1756
5267,99,1756
5268,99,1756
5269,5,1757
5270,99,1757
5271,99,1757
5272,5,1758
5273,99,1758
5274,99,1758
5275,4,1759
5276,99,1759
5277,99,1759
5278,4,1760
5279,99,1760
5280,99,1760
5281,3,1761
5282,99,1761
5283,99,1761
5284,1,1762
5285,99,1762
5286,99,1762
5287,5,1763
5288,99,1763
5289,99,1763
5290,4,1764
5291,99,1764
5292,99,1764
5293,4,1765
5294,99,1765
5295,99,1765
5296,4,1766
5297,99,1766
5298,99,1766
5299,1,1767
5300,99,1767
5301,99,1767
5302,1,1768
5303,5,1768
5304,99,1768
5305,4,1769
5306,99,1769
5307,99,1769
5308,4,1770
5309,99,1770
5310,99,1770
5311,1,1771
5312,5,1771
5313,99,1771
5314,14,1772
5315,99,1772
5316,99,1772
5317,1,1773
5318,99,1773
5319,99,1773
5320,19,1774
5321,9,1774
5322,99,1774
5323,4,1775
5324,99,1775
5325,99,1775
5326,5,1776
5327,99,1776
5328,99,1776
5329,5,1777
5330,99,1777
5331,99,1777
5332,4,1778
5333,99,1778
5334,99,1778
5335,4,1779
5336,99,1779
5337,99,1779
5338,4,1780
5339,1,1780
5340,99,1780
5341,5,1781
5342,99,1781
5343,99,1781
5344,4,1782
5345,5,1782
5346,99,1782
5347,12,1783
5348,9,1783
5349,99,1783
5350,8,1784
5351,99,1784
5352,99,1784
5353,8,1785
5354,99,1785
5355,99,1785
5356,4,1786
5357,99,1786
5358,99,1786
5359,5,1787
5360,99,1787
5361,99,1787
5362,5,1788
5363,99,1788
5364,99,1788
5365,5,1789
5366,99,1789
5367,99,1789
5368,4,1790
5369,99,1790
5370,99,1790
5371,7,1791
5372,99,1791
5373,99,1791
5374,1,1792
5375,5,1792
5376,99,1792
5377,4,1793
5378,5,1793
5379,99,1793
5380,3,1794
5381,99,1794
5382,99,1794
5383,5,1795
5384,99,1795
5385,99,1795
5386,3,1796
5387,8,1796
5388,99,1796
5389,8,1797
5390,99,1797
5391,99,1797
5392,5,1798
5393,99,1798
5394,99,1798
5395,5,1799
5396,99,1799
5397,99,1799
5398,11,1800
5399,99,1800
5400,99,1800
5401,1,1801
5402,5,1801
5403,99,1801
5404,8,1802
5405,99,1802
5406,99,1802
5407,1,1803
5408,5,1803
5409,7,1803
5410,4,1804
5411,99,1804
5412,99,1804
5413,1,1805
5414,99,1805
5415,99,1805
5416,1,1806
5417,99,1806
5418,99,1806
5419,8,1807
5420,99,1807
5421,99,1807
5422,5,1808
5423,1,1808
5424,99,1808
5425,5,1809
5426,99,1809
5427,99,1809
5428,5,1810
5429,99,1810
5430,99,1810
5431,4,1811
5432,5,1811
5433,99,1811
5434,1,1812
5435,5,1812
5436,99,1812
5437,13,1813
5438,99,1813
5439,99,1813
5440,4,1814
5441,99,1814
5442,99,1814
5443,4,1815
5444,5,1815
5445,99,1815
5446,8,1816
5447,99,1816
5448,99,1816
5449,5,1817
5450,99,1817
5451,99,1817
5452,11,1818
5453,99,1818
5454,99,1818
5455,5,1819
5456,1,1819
5457,99,1819
5458,1,1820
5459,99,1820
5460,99,1820
5461,4,1821
5462,99,1821
5463,99,1821
5464,1,1822
5465,99,1822
5466,99,1822
5467,7,1823
5468,5,1823
5469,99,1823
5470,1,1824
5471,99,1824
5472,99,1824
5473,4,1825
5474,99,1825
5475,99,1825
5476,4,1826
5477,5,1826
5478,99,1826
5479,5,1827
5480,99,1827
5481,99,1827
5482,8,1828
5483,99,1828
5484,99,1828
5485,19,1829
5486,9,1829
5487,99,1829
5488,5,1830
5489,1,1830
5490,99,1830
5491,3,1831
5492,99,1831
5493,99,1831
5494,5,1832
5495,99,1832
5496,99,1832
5497,4,1833
5498,99,1833
5499,99,1833
5500,4,1834
5501,5,1834
5502,99,1834
5503,7,1835
5504,1,1835
5505,99,1835
5506,4,1836
5507,99,1836
5508,99,1836
5509,4,1837
5510,5,1837
5511,99,1837
5512,1,1838
5513,99,1838
5514,99,1838
5515,5,1839
5516,99,1839
5517,99,1839
5518,8,1840
5519,99,1840
5520,99,1840
5521,1,1841
5522,99,1841
5523,99,1841
5524,1,1842
5525,5,1842
5526,99,1842
5527,1,1843
5528,99,1843
5529,99,1843
5530,4,1844
5531,6,1844
5532,99,1844
5533,8,1845
5534,99,1845
5535,99,1845
5536,8,1846
5537,99,1846
5538,99,1846
5539,4,1847
5540,99,1847
5541,99,1847
5542,4,1848
5543,99,1848
5544,99,1848
5545,1,1849
5546,5,1849
5547,99,1849
5548,8,1850
5549,99,1850
5550,99,1850
5551,4,1851
5552,99,1851
5553,99,1851
5554,4,1852
5555,99,1852
5556,99,1852
5557,3,1853
5558,99,1853
5559,99,1853
5560,5,1854
5561,99,1854
5562,99,1854
5563,1,1855
5564,99,1855
5565,99,1855
5566,4,1856
5567,99,1856
5568,99,1856
5569,10,1857
5570,99,1857
5571,99,1857
5572,4,1858
5573,99,1858
5574,99,1858
5575,4,1859
5576,99,1859
5577,99,1859
5578,3,1860
5579,99,1860
5580,99,1860
5581,8,1861
5582,99,1861
5583,99,1861
5584,8,1862
5585,99,1862
5586,99,1862
5587,4,1863
5588,99,1863
5589,99,1863
5590,5,1864
5591,99,1864
5592,99,1864
5593,3,1865
5594,99,1865
5595,99,1865
5596,5,1866
5597,99,1866
5598,99,1866
5599,16,1867
5600,99,1867
5601,99,1867
5602,8,1868
5603,99,1868
5604,99,1868
5605,1,1869
5606,5,1869
5607,99,1869
5608,4,1870
5609,99,1870
5610,99,1870
5611,1,1871
5612,3,1871
5613,99,1871
5614,8,1872
5615,99,1872
5616,99,1872
5617,8,1873
5618,99,1873
5619,99,1873
5620,5,1874
5621,99,1874
5622,99,1874
5623,1,1875
5624,99,1875
5625,99,1875
5626,4,1876
5627,99,1876
5628,99,1876
5629,4,1877
5630,99,1877
5631,99,1877
5632,4,1878
5633,99,1878
5634,99,1878
5635,8,1879
5636,99,1879
5637,99,1879
5638,4,1880
5639,99,1880
5640,99,1880
5641,4,1881
5642,99,1881
5643,99,1881
5644,3,1882
5645,99,1882
5646,99,1882
5647,10,1883
5648,99,1883
5649,99,1883
5650,11,1884
5651,9,1884
5652,99,1884
5653,4,1885
5654,99,1885
5655,99,1885
5656,4,1886
5657,99,1886
5658,99,1886
5659,16,1887
5660,99,1887
5661,99,1887
5662,4,1888
5663,99,1888
5664,99,1888
5665,8,1889
5666,99,1889
5667,99,1889
5668,8,1890
5669,99,1890
5670,99,1890
5671,4,1891
5672,99,1891
5673,99,1891
5674,4,1892
5675,99,1892
5676,99,1892
5677,17,1893
5678,99,1893
5679,99,1893
5680,8,1894
5681,99,1894
5682,99,1894
5683,21,1895
5684,9,1895
5685,99,1895
5686,4,1896
5687,99,1896
5688,99,1896
5689,10,1897
5690,99,1897
5691,99,1897
5692,4,1898
5693,99,1898
5694,99,1898
5695,6,1899
5696,99,1899
5697,99,1899
5698,4,1900
5699,99,1900
5700,99,1900
5701,6,1901
5702,99,1901
5703,99,1901
5704,4,1902
5705,99,1902
5706,99,1902
5707,1,1903
5708,5,1903
5709,99,1903
5710,3,1904
5711,99,1904
5712,99,1904
5713,6,1905
5714,99,1905
5715,99,1905
5716,5,1906
5717,4,1906
5718,99,1906
5719,4,1907
5720,99,1907
5721,99,1907
5722,7,1908
5723,99,1908
5724,99,1908
5725,4,1909
5726,99,1909
5727,99,1909
5728,4,1910
5729,99,1910
5730,99,1910
5731,4,1911
5732,5,1911
5733,99,1911
5734,4,1912
5735,99,1912
5736,99,1912
5737,4,1913
5738,99,1913
5739,99,1913
5740,4,1914
5741,99,1914
5742,99,1914
5743,10,1915
5744,99,1915
5745,99,1915
5746,11,1916
5747,99,1916
5748,99,1916
5749,11,1917
5750,99,1917
5751,99,1917
5752,10,1918
5753,99,1918
5754,99,1918
5755,12,1919
5756,9,1919
5757,99,1919
5758,5,1920
5759,99,1920
5760,99,1920
5761,4,1921
5762,99,1921
5763,99,1921
5764,4,1922
5765,5,1922
5766,99,1922
5767,1,1923
5768,99,1923
5769,99,1923
5770,1,1924
5771,5,1924
5772,99,1924
5773,4,1925
5774,99,1925
5775,99,1925
5776,1,1926
5777,99,1926
5778,99,1926
5779,21,1927
5780,99,1927
5781,99,1927
5782,1,1928
5783,99,1928
5784,99,1928
5785,1,1929
5786,99,1929
5787,99,1929
5788,3,1930
5789,99,1930
5790,99,1930
5791,10,1931
5792,99,1931
5793,99,1931
5794,4,1932
5795,99,1932
5796,99,1932
5797,11,1933
5798,99,1933
5799,99,1933
5800,11,1934
5801,9,1934
5802,99,1934
5803,4,1935
5804,99,1935
5805,99,1935
5806,5,1936
5807,99,1936
5808,99,1936
5809,1,1937
5810,99,1937
5811,99,1937
5812,19,1938
5813,99,1938
5814,99,1938
5815,1,1939
5816,99,1939
5817,99,1939
5818,12,1940
5819,9,1940
5820,99,1940
5821,11,1941
5822,99,1941
5823,99,1941
5824,11,1942
5825,99,1942
5826,99,1942
5827,11,1943
5828,99,1943
5829,99,1943
5830,5,1944
5831,6,1944
5832,7,1944
5833,10,1945
5834,9,1945
5835,99,1945
5836,4,1946
5837,5,1946
5838,99,1946
5839,5,1947
5840,99,1947
5841,99,1947
5842,1,1948
5843,99,1948
5844,99,1948
5845,11,1949
5846,99,1949
5847,99,1949
5848,4,1950
5849,99,1950
5850,99,1950
5851,4,1951
5852,99,1951
5853,99,1951
5854,20,1952
5855,99,1952
5856,99,1952
5857,12,1953
5858,99,1953
5859,99,1953
5860,1,1954
5861,5,1954
5862,99,1954
5863,4,1955
5864,99,1955
5865,99,1955
5866,4,1956
5867,99,1956
5868,99,1956
5869,5,1957
5870,99,1957
5871,99,1957
5872,5,1958
5873,99,1958
5874,99,1958
5875,1,1959
5876,5,1959
5877,99,1959
5878,4,1960
5879,99,1960
5880,99,1960
5881,4,1961
5882,99,1961
5883,99,1961
5884,5,1962
5885,99,1962
5886,99,1962
5887,5,1963
5888,99,1963
5889,99,1963
5890,4,1964
5891,99,1964
5892,99,1964
5893,4,1965
5894,99,1965
5895,99,1965
5896,5,1966
5897,99,1966
5898,99,1966
5899,5,1967
5900,99,1967
5901,99,1967
5902,4,1968
5903,99,1968
5904,99,1968
5905,4,1969
5906,99,1969
5907,99,1969
5908,3,1970
5909,99,1970
5910,99,1970
5911,11,1971
5912,99,1971
5913,99,1971
5914,7,1972
5915,99,1972
5916,99,1972
5917,10,1973
5918,99,1973
5919,99,1973
5920,4,1974
5921,99,1974
5922,99,1974
5923,4,1975
5924,99,1975
5925,99,1975
5926,17,1976
5927,99,1976
5928,99,1976
5929,1,1977
5930,99,1977
5931,99,1977
5932,18,1978
5933,1,1978
5934,99,1978
5935,4,1979
5936,99,1979
5937,99,1979
5938,1,1980
5939,5,1980
5940,99,1980
5941,5,1981
5942,99,1981
5943,99,1981
5944,1,1982
5945,99,1982
5946,99,1982
5947,1,1983
5948,1,1983
5949,99,1983
5950,8,1984
5951,99,1984
5952,99,1984
5953,4,1985
5954,99,1985
5955,99,1985
5956,1,1986
5957,99,1986
5958,99,1986
5959,10,1987
5960,99,1987
5961,99,1987
5962,4,1988
5963,99,1988
5964,99,1988
5965,12,1989
5966,9,1989
5967,99,1989
5968,4,1990
5969,99,1990
5970,99,1990
5971,11,1991
5972,99,1991
5973,99,1991
5974,16,1992
5975,99,1992
5976,99,1992
5977,5,1993
5978,99,1993
5979,99,1993
5980,8,1994
5981,99,1994
5982,99,1994
5983,4,1995
5984,99,1995
5985,99,1995
5986,4,1996
5987,99,1996
5988,99,1996
5989,1,1997
5990,99,1997
5991,99,1997
5992,3,1998
5993,99,1998
5994,99,1998
5995,4,1999
5996,99,1999
5997,99,1999
5998,1,2000
5999,99,2000
6000,99,2000
6001,4,2001
6002,99,2001
6003,99,2001
6004,10,2002
6005,99,2002
6006,99,2002
6007,4,2003
6008,99,2003
6009,99,2003
6010,1,2004
6011,99,2004
6012,99,2004
6013,4,2005
6014,5,2005
6015,99,2005
6016,4,2006
6017,99,2006
6018,99,2006
6019,1,2007
6020,99,2007
6021,99,2007
6022,4,2008
6023,99,2008
6024,99,2008
6025,1,2009
6026,5,2009
6027,99,2009
6028,10,2010
6029,99,2010
6030,99,2010
6031,8,2011
6032,99,2011
6033,99,2011
6034,4,2012
6035,99,2012
6036,99,2012
6037,5,2013
6038,99,2013
6039,99,2013
6040,21,2014
6041,99,2014
6042,99,2014
6043,17,2015
6044,99,2015
6045,99,2015
6046,12,2016
6047,99,2016
6048,99,2016
6049,12,2017
6050,9,2017
6051,99,2017
6052,1,2018
6053,99,2018
6054,99,2018
6055,8,2019
6056,99,2019
6057,99,2019
6058,1,2020
6059,5,2020
6060,99,2020
6061,4,2021
6062,5,2021
6063,99,2021
6064,1,2022
6065,99,2022
6066,99,2022
6067,4,2023
6068,5,2023
6069,99,2023
6070,4,2024
6071,99,2024
6072,99,2024
6073,3,2025
6074,7,2025
6075,99,2025
6076,10,2026
6077,99,2026
6078,99,2026
6079,3,2027
6080,12,2027
6081,1,2027
6082,8,2028
6083,99,2028
6084,99,2028
6085,3,2029
6086,99,2029
6087,99,2029
6088,8,2030
6089,99,2030
6090,99,2030
6091,1,2031
6092,5,2031
6093,99,2031
6094,4,2032
6095,99,2032
6096,99,2032
6097,5,2033
6098,1,2033
6099,99,2033
6100,4,2034
6101,99,2034
6102,99,2034
6103,1,2035
6104,99,2035
6105,99,2035
6106,4,2036
6107,99,2036
6108,99,2036
6109,8,2037
6110,99,2037
6111,99,2037
6112,4,2038
6113,99,2038
6114,99,2038
6115,5,2039
6116,99,2039
6117,99,2039
6118,1,2040
6119,99,2040
6120,99,2040
6121,16,2041
6122,9,2041
6123,99,2041
6124,3,2042
6125,99,2042
6126,99,2042
6127,4,2043
6128,5,2043
6129,99,2043
6130,12,2044
6131,9,2044
6132,99,2044
6133,1,2045
6134,5,2045
6135,99,2045
6136,4,2046
6137,99,2046
6138,99,2046
6139,3,2047
6140,99,2047
6141,99,2047
6142,19,2048
6143,99,2048
6144,99,2048
6145,4,2049
6146,99,2049
6147,99,2049
6148,17,2050
6149,99,2050
6150,99,2050
6151,1,2051
6152,99,2051
6153,99,2051
6154,7,2052
6155,99,2052
6156,99,2052
6157,4,2053
6158,99,2053
6159,99,2053
6160,4,2054
6161,99,2054
6162,99,2054
6163,5,2055
6164,99,2055
6165,99,2055
6166,1,2056
6167,5,2056
6168,99,2056
6169,1,2057
6170,99,2057
6171,99,2057
6172,8,2058
6173,99,2058
6174,99,2058
6175,7,2059
6176,99,2059
6177,99,2059
6178,4,2060
6179,99,2060
6180,99,2060
6181,1,2061
6182,99,2061
6183,99,2061
6184,12,2062
6185,9,2062
6186,99,2062
6187,7,2063
6188,99,2063
6189,99,2063
6190,17,2064
6191,99,2064
6192,99,2064
6193,1,2065
6194,5,2065
6195,99,2065
6196,5,2066
6197,99,2066
6198,99,2066
6199,1,2067
6200,5,2067
6201,99,2067
6202,1,2068
6203,3,2068
6204,99,2068
6205,4,2069
6206,99,2069
6207,99,2069
6208,1,2070
6209,99,2070
6210,99,2070
6211,5,2071
6212,7,2071
6213,99,2071
6214,5,2072
6215,99,2072
6216,99,2072
6217,3,2073
6218,99,2073
6219,99,2073
6220,3,2074
6221,99,2074
6222,99,2074
6223,4,2075
6224,99,2075
6225,99,2075
6226,1,2076
6227,4,2076
6228,7,2076
6229,1,2077
6230,99,2077
6231,99,2077
6232,1,2078
6233,99,2078
6234,99,2078
6235,2,2079
6236,99,2079
6237,99,2079
6238,1,2080
6239,99,2080
6240,99,2080
6241,4,2081
6242,99,2081
6243,99,2081
6244,3,2082
6245,8,2082
6246,99,2082
6247,12,2083
6248,9,2083
6249,99,2083
6250,17,2084
6251,99,2084
6252,99,2084
6253,1,2085
6254,99,2085
6255,99,2085
6256,4,2086
6257,99,2086
6258,99,2086
6259,5,2087
6260,99,2087
6261,99,2087
6262,1,2088
6263,99,2088
6264,99,2088
6265,4,2089
6266,99,2089
6267,99,2089
6268,11,2090
6269,99,2090
6270,99,2090
6271,21,2091
6272,99,2091
6273,99,2091
6274,4,2092
6275,99,2092
6276,99,2092
6277,10,2093
6278,99,2093
6279,99,2093
6280,1,2094
6281,5,2094
6282,99,2094
6283,11,2095
6284,99,2095
6285,99,2095
6286,4,2096
6287,99,2096
6288,99,2096
6289,4,2097
6290,5,2097
6291,99,2097
6292,4,2098
6293,99,2098
6294,99,2098
6295,5,2099
6296,99,2099
6297,99,2099
6298,5,2100
6299,99,2100
6300,99,2100
6301,10,2101
6302,99,2101
6303,99,2101
6304,9,2102
6305,99,2102
6306,99,2102
6307,5,2103
6308,99,2103
6309,99,2103
6310,8,2104
6311,99,2104
6312,99,2104
