id,titulo,texto,img,activo,orden,link
60,Siga en vivo el debate a la Ley Lleras,"En este momento, la Comisión I de Senado realiza el primer debate al proyecto de ley No. 241/11 de Senado para regular responsabilidad por infracciones al derecho de autor y derechos conexos en internet.  Sígalo en vivo por CongresoVisible.org",uploads/imgs/personas/Ley_Lleras__.jpg,FALSE,196,http://bit.ly/mPehKD
22,Siguen Neiva e Ibagué en los foros sobre el PDN 2010-2014,"Este viernes y sábado se desarrollarán en las capitales de Huila y Tolima, respectivamente, los foros de socialización del proyecto de ley del Plan Nacional de Desarrollo.",uploads/imgs/personas/PND.jpg,FALSE,243,http://www.congresovisible.org/proyectos-de-ley/por-la-cual-se-expide-el-plan-nacional-de-desarrollo-2010-2014/6090/
99,Audiencia pública sobre la justicia,A las 10 de la mañana comienza esta audiencia organizada por la Comisión I de Senado y que contará con la participación de diversas ONG y expertos en el tema de la justicia.,uploads/imgs/personas/Justicia.jpg,FALSE,175,http://bit.ly/oQdGTV
83,Inició nueva Legislatura 2011-2012,A partir del 20 de julio senadores y representantes a la Cámara retoman labores. En este nuevo periodo legislativo se anuncian cambios como el de la llegada del Partido Verde a la coalición de gobierno,uploads/imgs/personas/banner_Legislatura_.jpg,FALSE,188,http://bit.ly/q52BFc
92,A debate la seguridad urbana del país,"La Comisión I de la Cámara de Representantes debate la política pública del gobierno en relación con la ciudad, con énfasis en la seguridad ciudadana y urbana.",uploads/imgs/personas/Seguridad_.jpg,FALSE,181,http://bit.ly/mXaphA
120,Seguridad para las empresas petroleras,El Ministro de Defensa y los comandantes del Ejército y de las Fuerzas Militares fueron citados por la Comisión II de Senado para debatir sobre las garantías de seguridad que les está brindando a las compañías del sector petrolero.,uploads/imgs/personas/ANH_.jpg,FALSE,159,http://bit.ly/qYeXua
77,Discusión sobre la política del gobierno en educación superior,"Para ello, los representantes del Partido Verde, Ángela Robledo, Alfonso Prada y Carlos Andrés Amaya, citaron este miércoles a la Plenaria de la Cámara a la ministra de Educación y al ministro de Hacienda y Crédito Público.",uploads/imgs/personas/Educacion-Hacienda.jpg,FALSE,197,http://bit.ly/ioeYqx
75,Descuento en transporte a estudiantes,"El proyecto de ley No. 184/11 de Cámara -acumulado con el 191/11 de Cámara- es de autoría del representante Carlos Andrés Amaya (PV) y busca establecer este descuento en el transporte público para todos los estudiantes, de básica hasta universitaria.",uploads/imgs/personas/Subsidio_transporte.jpg,FALSE,199,http://bit.ly/kes99b
11,Toma posición y vota en los proyectos de ley,¿Estás de acuerdo con la Reforma Política? ¿Es justa una rebaja de penas por el Bicentenario de Independencia? Expresa tu opinión con un voto a favor o en contra de cada uno de los proyectos de ley que encontrarás en CV.,uploads/imgs/personas/Votación_ciudadanos.jpg,FALSE,176,NA
123,Debate con los candidatos a la Alcaldía de Bogotá,¿Quieres saber qué dijeron los candidatos en el debate en la Universidad de los Andes? Aquí encontrarás la grabación de todo el evento.,uploads/imgs/personas/Foro_candidatos_Alcaldia.jpg,FALSE,153,http://bit.ly/qXsj8u
97,¿Cómo le fue al Congreso en su primer año de sesión?,¿Cuál es el balance de la primera legislatura? ¿Hay oposición al interior de la coalición? ¿Qué tan unida es la Unidad Nacional? El nuevo Boletín de CV ya está disponible con toda la información sobre el desempeño legislativo del Congreso de la República.,uploads/imgs/personas/Boletin_21.jpg,FALSE,156,http://bit.ly/nDMMD0
47,Primer y tercer debate para la reglamentación de la Ley de Regalías,El Congreso comienza la reglamentación de la nueva Ley de Regalías. Este martes las comisiones V conjuntas realizan el primer y tercer debate del proyecto de ley 127/11 de Cámara o 153/11 de Senado.,uploads/imgs/personas/Regalias_.jpg,FALSE,121,http://bit.ly/vROMs6
9,Sigue a tus congresistas y proyectos favoritos,La web interactiva de CV te permite mantenerte actualizado/a de las últimas actividades del Congreso. Dale click al botón “Seguir” y recibirás lo último que ocurra con tus congresistas o proyectos de ley de tu interés.,uploads/imgs/personas/Seguir.jpg,FALSE,189,NA
115,¿Qué se discutirá esta semana en temas de género?,Conoce aquí los temas y proyectos de interés durante esta semana para la Comisión Legal para la Equidad de la Mujer y la Bancada de Mujeres del Congreso.,uploads/imgs/personas/Bancada_mujeres.jpg,FALSE,150,http://bit.ly/o65zzr
117,El biodiesel y otras nuevas fuentes de energía en Colombia,"El tema será tratado este martes en la Comisión V de Senado, a donde fueron citados los ministros de Agricultura y de Minas y Energía, el Presidente de Ecopetrol y los directores de Colciencias y del DNP.",uploads/imgs/personas/Biodiesel.jpg,FALSE,157,http://bit.ly/rlkB5c
39,¿Qué medidas ha tomado el Estado para afrontar la ola invernal?,"La Plenaria de la Cámara citó para este miércoles a los ministros del Interior, Transporte, Ambiente y Agricultura, junto con los gerentes de Colombia Humanitaria y del Fondo de Adaptación, para que den a conocer qué se viene haciendo frente al fenómeno.",uploads/imgs/personas/Invierno.jpg,FALSE,167,http://bit.ly/o4Feoi
125,¡Votar ahora es más fácil!,Conoce la nueva campaña pedagógica para las elecciones de 2011.,uploads/imgs/personas/votar_ahora_es_mas_facil_rsz_.PNG,FALSE,147,http://www.congresovisible.org/agora/post/votar-ahora-es-mas-facil/2566/
32,Día crucial para el Estatuto Anticorrupción,Este martes puede llegar a aprobarse el cuarto y último debate del proyecto de ley que promueve el Estatuto Anticorrupción. La discusión se realizará en la Plenaria de la Cámara desde las 10:00 a.m.,uploads/imgs/personas/Plenaria_Camara.jpg,FALSE,235,http://bit.ly/fdxoko
84,Balance de la seguridad urbana,"Los ministros de Defensa y del Interior, junto con los directores de la Policía Nacional y de Seguridad Ciudadana de esa entidad, participarán este martes en la Comisión I de Cámara en el debate sobre la política de seguridad del gobierno.",uploads/imgs/personas/Seguridad.jpg,FALSE,187,http://bit.ly/r4oJkN
108,"Estatuto del Consumidor, aprobado por el Congreso","¿Sabías que ahora todos los parqueaderos deberán responsabilizarse por cualquier daño que le ocurra a los vehículos? Conoce todos los beneficios que te brinda el nuevo Estatuto del Consumidor, próximo a ser sancionado por el Presidente.",uploads/imgs/personas/Parqueadero_consumidor.jpg,FALSE,163,http://bit.ly/ovuhLR
95,Segundo debate sobre la reforma a la Ley 30,"Hoy desde las 9am, la Comisión VI de la Cámara realiza el segundo debate en esta semana con la Ministra de Educación Nacional y rectores de diversas universidades sobre la reforma a la educación superior.",uploads/imgs/personas/MinEducacion_.jpg,FALSE,178,http://bit.ly/r8SDLw
38,Siga en vivo la sesión Plenaria del Senado en la que se hundiría la Reforma a la Justicia,Se votarán las objeciones presidenciales al proyecto,uploads/imgs/personas/justicia1_.jpg,FALSE,91,http://bit.ly/hlxHNi
113,Más seguridad en los parques de diversiones,"Este es el objetivo del proyecto de ley No. 39/11 de Senado, presentado por Efraín José Cepeda, del Partido Conservador, y que será debatido en primer debate por la Comisión VII de Senado.",uploads/imgs/personas/Parque_diversiones.jpg,FALSE,161,http://bit.ly/oKzN7m
72,"En vivo, debate sobre la situación carcelaria","Con la participación de los ministros de Justicia y del Interior, además del Director del Inpec, la Comisión I de Senado desarrolla en este momento la discusión.",uploads/imgs/personas/CVdurmiendo.gif,FALSE,164,NA
56,Cuarto debate el estatuto de ciudadanía juvenil,La Plenaria de la Cámara continuará con la discusión del marco institucional que garantice el ejercicio pleno de la ciudadanía a los jóvenes y la adopción de políticas públicas que beneficien a esta población.,uploads/imgs/personas/Senado_.jpg,FALSE,191,http://bit.ly/m4RLeM
145,¿Por qué oponerse a la ampliación del fuero penal militar?,"Gustavo Gallón, Director de la Comisión Colombiana de Juristas explica las razones por las que varias ONG se oponen a la ampliación del fuero militar, dentro de la reforma a la justicia, por considerar que abre el camino hacia la impunidad.",uploads/imgs/personas/Entrevista_Gallon.jpg,FALSE,119,http://bit.ly/yPvrgf
144,Igualdad de Género y Desarrollo 2012,La investigación del BID hace énfasis en la importancia de la perspectiva de género en la formulación de políticas públicas y para el desarrollo de los países. Congreso Visible los invita a leer el informe completo.,uploads/imgs/personas/Igualdad_de_genero_y_Desarrollo_BID_2012.jpg,FALSE,118,http://bit.ly/A3ngRe
146,Una aproximación al nuevo Sistema General de Regalías,"Diego Otero, decano de la Facultad de Ciencias económicas, Administrativas y Contables de la Universidad Central, explica los avances y las dificultades que puede traer el nuevo sistema.",uploads/imgs/personas/Entrevista_Otero.jpg,FALSE,115,http://bit.ly/xDdjDg
136,"Debate televisado sobre la ""Objeción de Conciencia Institucional""",Unidos por la Vida te invita a conocer el proyecto de ley sobre la Objeción de Conciencia Institucional como instrumento para la Defensa de Derechos Fundamentales. Este domingo 20 de noviembre desde las 8:30 p.m.,uploads/imgs/personas/ORG.jpg,FALSE,132,http://bit.ly/tmiOcc
129,Prepárate para ejercer tu derecho,"Conoce las guías y las nuevas tarjetas electorales que se utilizarán este domingo 30 de octubre para elegir a a los nuevos gobernadores, alcaldes, diputados, concejales y ediles.",uploads/imgs/personas/Tarjeton.jpg,FALSE,146,http://bit.ly/tZ1q3w
35,A debate iniciativa para impulsar macroproyectos de interés social,"Con mensaje de urgencia, las comisiones VII de Senado y de Cámara iniciarán este miércoles a las 10:00 a.m. la discusión del proyecto de ley con el que se adoptan medidas para promover la oferta de suelo urbanizable, de autoría del senador Juan Lozano.",uploads/imgs/personas/Suelo.jpg,FALSE,232,http://bit.ly/frRBM9
34,Citación sobre la defensoría técnica de la Fuerza Pública,"Los ministros de Defensa, Hacienda y del Interior, junto al Defensor del Pueblo y a la cúpula militar, fueron citados este miércoles por la Comisión II de Cámara para discutir el proyecto que modifica la ley de Defensoría Técnica de la Fuerza Pública.",uploads/imgs/personas/Defensoria_tecnica.jpg,FALSE,231,http://bit.ly/fdeXeG
88,"Minería, energía y medio ambiente","Este miércoles, desde las 8:00 a.m., la Plenaria del Senado desarrollará una audiencia pública para discutir sobre el impacto de los megaproyectos minero-energéticos e hidroeléctricos en el medio ambiente.",uploads/imgs/personas/Mineria_ilegal.jpg,FALSE,186,http://bit.ly/n4oPy0
142,Foro sobre el Estatuto de Ciudadanía Juvenil,Inscríbete ya para participar en este espacio que se realizará el lunes 28 de noviembre en el Capitolio Nacional.,uploads/imgs/personas/juventud_colombia.jpg,FALSE,129,http://bit.ly/sLiq52
156,Boletín No. 24 de Congreso Visible,Aquí podrás consultar el balance del último periodo del Congreso de la República en la nueva publicación de CV.,uploads/imgs/personas/Boletin24__.jpg,FALSE,94,http://issuu.com/congresovisible/docs/boletin24
155,Conversatorio: Una mirada joven sobre la Ley de Víctimas,Colombia Soy Yo te invita a participar en la construcción de una mirada joven a la Ley de Víctimas y Restitución de Tierras.,uploads/imgs/personas/Ley_de_victimas_jovenes.jpg,FALSE,101,http://bit.ly/IaXoEl
59,¿Qué pasa con el programa Jóvenes Rurales Emprendedores del Sena?,"La Comisión V de Cámara desarrollará el debate este martes con la participación del director del Servicio Nacional de Aprendizaje, padre Camilo Bernal, y la directora del programa, Emperatriz Talero.",uploads/imgs/personas/Jovenes_emprendedores.jpg,FALSE,214,http://bit.ly/kheY4D
25,Balance del Banco de la República,"Con la asistencia del Ministro de Haciendo y Crédito Público, junto al Gerente General y los miembros de la Junta Directiva, la Comisión III de Senado espera conocer más sobre la gestión de esta entidad.",uploads/imgs/personas/Banco_de_la_Republica.jpg,FALSE,154,http://bit.ly/qzgwm9
164,Demanda a la designación de tres Ministros por incumplimiento de Ley de cuotas,"DeJuSticia, Sisma Mujer y la Red Nacional de Mujeres demandamos la elección de los Ministros de Vivienda, Interior y Transporte . Con su nombramiento se incumplió la ley 581 de 2000 que obliga que al menos 30% de los Ministerios sean dirigidos por mujeres.",uploads/imgs/personas/logo_sisma_1.jpg,FALSE,97,http://bit.ly/PBUoWE
86,Balance de la Comisión Nacional del Servicio Civil,"Fridole Ballén Duque, comisionado presidente, fue citado este miércoles en la Comisión VII de Senado para describir los últimos tres informes trimestrales de la entidad.",uploads/imgs/personas/CNSC.jpg,FALSE,180,http://bit.ly/pioDFU
49,A debate la creación de la liga de fútbol femenino,"El martes comenzará el primer debate, en la Comisión VII de Senado, a la iniciativa del senador Antonio José Correa (PIN) con la cual se pretende crear la Liga Profesional de Fútbol Femenino en Colombia.",uploads/imgs/personas/futbolfem.jpg,FALSE,224,http://bit.ly/afRwjj
105,Nuevo debate sobre la educación superior en Colombia,"La Comisión VI de la Cámara realiza hoy otro debate sobre la educación superior en el país. El Ministro de Hacienda y Crédito Público, Juan Carlos Echeverry.",uploads/imgs/personas/educacion__.jpg,FALSE,137,http://bit.ly/vPNtqw
29,Hoy se dará el tercer debate a la Ley de Víctimas,"Desde las 3 de la tarde, la Comisión I de Senado discutirá en tercer debate el proyecto de Ley de Víctimas y de Restitución de Tierras. Para ello, fueron citados los ministros de Agricultura y del Interior y Justicia.",uploads/imgs/personas/Victimas.jpg,FALSE,237,http://bit.ly/bP3ew3
106,Debate sobre el desplazamiento forzado en Colombia,"El director de Acción Social, Diego Molano, asistirá este miércoles a la Comisión II de Cámara para brindar respuestas sobre el tema. Lo acompañarán el Procurador General, el Defensor del Pueblo, y el Alcalde y Personero de Medellín.",uploads/imgs/personas/Desplazamiento.jpg,FALSE,166,http://bit.ly/qugTlY
27,El Plan Nacional de Desarrollo en Cartagena,"La Universidad Tecnológica de Bolívar recibe este jueves a las comisiones III y IV de Senado y Cámara para realizar un foro sobre el proyecto de ley No. 179/11 de Cámara, con el que se expide el Plan Nacional de Desarrollo 2010-2014.",uploads/imgs/personas/PND_.jpg,FALSE,238,http://bit.ly/hK9hSF
132,Primer debate a la modernización del régimen departamental,"La Comisión I de la Cámara de Representantes realiza este miércoles el primer debate del proyecto de ley No. 45/11, promovido por el gobierno nacional.",uploads/imgs/personas/Vargas_Lleras_.jpg,FALSE,142,http://bit.ly/uP32b1
137,Audiencia sobre el proyecto de la nueva Ley de Televisión,"El proyecto de ley 106/11 de Cámara, que dispone la nueva Ley de Televisión, será discutido hoy en una audiencia pública organizada por la Comisión VI de la Cámara de Representantes.",uploads/imgs/personas/TV.jpg,FALSE,130,http://bit.ly/tqBPgy
134,¿Qué pasa con los recursos del Estado para la educación pública?,La Plenaria de la Cámara recibe a los ministros de Educación y Hacienda y Crédito Público para discutir sobre la inequidad en la distribución de los recursos del Presupuesto General de la Nación para la educación pública.,uploads/imgs/personas/Educacion-Hacienda_.jpg,FALSE,140,http://bit.ly/tKhFkY
166,Votaciones Reforma a la Justicia,"Con solo 10 votos en contra, la Cámara de Representantes aprobó la conciliación del proyecto",uploads/imgs/personas/justicia1.jpg,FALSE,95,http://bit.ly/MpdcpA
167,Reforma a la Justicia: discusión en sesiones extra,El presidente Santos anunció que convocará al Congreso el 27 y 28 de junio para que revise las objeciones hechas a este acto legislativo. Conoce los pormenores de la Reforma.,uploads/imgs/personas/Plenaria_Camara____.jpg,FALSE,92,http://bit.ly/LX8XFN
90,Sigue el debate sobre los fondos pensionales,"Este miércoles continúa el debate de control político en la Comisión VII de Senado sobre los fondos pensionales en Colombia, al que fueron citados diez funcionarios del sector.",uploads/imgs/personas/Pensiones.jpg,FALSE,172,http://bit.ly/pyE7i2
85,Estatuto del Consumidor: a una votación de ser ley,"Este martes la Plenaria del Senado votará el informe de conciliación del proyecto de ley por el que se expide el Estatuto, una semana después que lo hiciera la Plenaria de la Cámara de Representantes.",uploads/imgs/personas/Estatuto_C.jpg,FALSE,168,http://bit.ly/ovuhLR
89,¿Cómo va el proceso de venta de Satena?,"El Ministro de Defensa Nacional, el Director de Satena y el Viceministro para el Grupo Social y Empresarial de la Defensa, asistirán este martes a la Comisión IV de Senado para discutir el proceso de venta accionaria de la aerolínea estatal.",uploads/imgs/personas/Satena.jpg,FALSE,184,http://bit.ly/o2w02V
43,Gobierno responde por precio de combustibles,Este martes se realizarán dos debates sobre el precio de los combustibles: el primero será en la Comisión V de Senado (9:30 a.m.) y luego en la Plenaria del Senado (3:00 p.m.). Ambos contarán con la participación del Ministro de Minas y Energía.,uploads/imgs/personas/Gasolina_.jpg,FALSE,222,http://bit.ly/jdJIsr
65,Informe de conciliación del Estatuto Anticorrupción,"La iniciativa, que superó su cuarto debate el pasado 5 de mayo, sólo le falta la aprobación del informe de conciliación entre ambas cámaras. Este lunes se presentará en Plenaria de la Cámara desde las 4 de la tarde.",uploads/imgs/personas/Plenaria_Camara__.jpg,FALSE,208,http://bit.ly/fdxoko
81,Siga en vivo la versión libre de Uribe,Desde las 2:00 p.m. CongresoVisible.org transmitirá en vivo la audiencia de la Comisión de Acusación de la Cámara de Representantes donde el expresidente Álvaro Uribe rendirá versión libre sobre las ‘chuzadas’.,uploads/imgs/personas/Uribe.jpg,FALSE,195,http://bit.ly/iIPaha
71,Derechos laborales en las mineras,Los ministros de Protección Social y de Minas y Energía están citados hoy por la Comisión V de Senado para discutir una presunta violación de derechos laborales de las transnacionales mineras que operan en el Caribe colombiano.,uploads/imgs/personas/Mineria_.jpg,FALSE,202,http://bit.ly/j6V6z8
12,No dejes de leer el nuevo boletín “agosto-octubre” de CV,"Conoce cómo quedaron conformadas las 14 comisiones del Congreso, los perfiles de los posibles presidentes del Senado y de la Cámara de Representantes, y las primeras decisiones tomadas por el Congreso.",uploads/imgs/personas/Boletín_ago-oct.jpg,FALSE,249,NA
58,A debate Ley de Víctimas y prisión perpetua para violadores,"Este martes es un día clave para dos iniciativas. La Plenaria de Senado discutirá, desde las 3 de la tarde, el proyecto de referendo para promover la prisión perpetua a violadores de niños, y enseguida debatirá la Ley de Víctimas y Restitución de Tierras.",uploads/imgs/personas/Referendo__victimas_2.jpg,FALSE,219,http://bit.ly/bP3ew3
6,Todo sobre las elecciones legislativas en el nuevo boletín de CV,"Ganadores y perdedores, las posibles curules en Senado y Cámara, los candidatos de relleno, el balance de las comunidades indígena y afro, y mucho más, en nuestra última publicación.",uploads/imgs/personas/boletin4.jpg,FALSE,252,NA
19,A debate la Ley de Víctimas este martes,"Se tienen agendadas en la Comisión I de Senado dos importantes discusiones: el tercer debate de la Ley de Víctimas, liderada por los liberales; y el proyecto que convoca a un referendo para promover la prisión perpetua para violadores de niños.",uploads/imgs/personas/Referendo__victimas.jpg,FALSE,246,http://bit.ly/bP3ew3
24,A debate la objeción de conciencia al servicio militar,"Este martes, la Comisión II de Senado discutirá y votará, en primer debate, el proyecto de ley 66/10 (de la senadora Gloria Inés Ramírez, del PDA) con el que se pretende dictar normas sobre el derecho de objeción de conciencia al servicio militar obligatorio.",uploads/imgs/personas/Servicio_militar.jpg,FALSE,241,http://bit.ly/hxFef1
16,Descarga y comparte el último Boletín de CV,"¿Cómo fue la disciplina de los partidos en el semestre pasado? ¿Cuáles fueron los congresistas más disciplinados? ¿Cuál fue la agenda legislativa del Congreso? Todo esto, además del balance del periodo, conócelo en nuestro nuevo boletín.",uploads/imgs/personas/Banner_mar2011.jpg,FALSE,210,http://bit.ly/gcyRmn
44,Apoyo a estudiantes de estratos bajos,"La Plenaria de la Cámara convocó a las 3 tarde a sus integrantes para discutir, en segundo debate, el proyecto 71/10 que busca otorgar beneficios de créditos Icetex a estudiantes de educación superior de estratos 1, 2 y 3.",uploads/imgs/personas/educacion.jpg,FALSE,177,http://bit.ly/nWzmtJ
160,Día mundial contra el Trabajo Infantil,Nos oponemos a toda forma de explotación que puedan sufrir niños y niñas. Respaldamos todas las iniciativas cuyo propósito sea la garantía de sus derechos fundamentales,uploads/imgs/personas/trabajo-infantil-t160311.jpg,FALSE,103,http://bit.ly/KCiI5W
205,MIRA realizará Audiencia Pública sobre crisis de salud en el país.,"Se llevará a cabo el jueves 12 de julio en el salón Boyacá del Congreso de la República, a partir de la 8 de la mañana. Inscríbete para participar.",uploads/imgs/personas/SLIDE-audiencia-pública_salud_mira.jpg,FALSE,90,http://bit.ly/Nf8BsB
206,A defender la pensión familiar,"El proyecto que deberá ser sancionado por el Ejecutivo, une los aportes de los cónyuges o compañeros permanentes para acceder a una pensión.",uploads/imgs/personas/pensión_familiar.jpg,FALSE,87,http://bit.ly/RWMS9M
57,Se reagenda debate sobre reforma a la educación superior,"Este martes a las 10 de la mañana será escuchada la Ministra de Educación, María Fernanda Campo, para discutir en la Comisión VI de Senado la propuesta de reforma a la Ley de 30 de educación superior.",uploads/imgs/personas/MinEducacion.jpg,FALSE,213,http://bit.ly/lrqXUn
67,¿Edad mínima para entrar a redes sociales?,"Con el proyecto de ley No. 109/10, el senador conservador Gabriel Ignacio Zapata busca establecer los 14 años como la edad mínima en Colombia para abrir una cuenta en cualquier red social, como Facebook o Twitter.",uploads/imgs/personas/Menores_redes_sociales.jpg,FALSE,207,http://bit.ly/lIITMl
8,CV presenta el balance del Congreso 2006 – 2010,"El nuevo boletín resume la actividad legislativa de los últimos cuatro años: proyectos de ley, citaciones de control político, votaciones nominales y mucho más.",uploads/imgs/personas/boletin.jpg,FALSE,250,NA
207,Audiencia Pública: Justicia para la Justicia,"Una discusión a raíz de los últimos acontecimientos, y las diversas expresiones de especialistas, sociedad civil  organizada y ciudadanía en general.",uploads/imgs/personas/Audiencia_Justicia_para_la_justicia.jpg,FALSE,88,http://bit.ly/O4DwX7
93,Exención de impuestos para carros robados,"Presentado por la bancada del MIRA, el proyecto de ley 24/10 de Cámara establece que los propietarios de vehículos robados no recuperados en menos de tres meses no deberán pagar impuestos de propiedad ni rodamiento.",uploads/imgs/personas/Carros_robados.jpg,FALSE,182,http://bit.ly/nD5pL8
62,Ponencia para articular educación media a superior,"Desde las 9 de la mañana, la Comisión Vi de la Cámara escuchará la ponencia para primer debate del proyecto de ley No. 54/10 de Cámara, con el que se pretende fortalecer la articulación entre la educación media, técnica y superior.",uploads/imgs/personas/educacion_.jpg,FALSE,212,http://bit.ly/dXum2a
102,¿Habrá una segunda fase en la represa La Ranchería?,"Con el fin de debatir sobre los mecanismos legales necesarios para financiar la segunda fase de esta represa en La Guajira, fueron citados por la Comisión V de Cámara cinco funcionarios, entre ellos los ministros de Agricultura y de Hacienda.",uploads/imgs/personas/Rancheria.jpg,FALSE,171,http://bit.ly/qr7bPx
135,¿Dos curules más en el Senado?,"La Plenaria de la Cámara estudia hoy el proyecto de acto legislativo No. 08/11, con el que se propone crear dos nuevas curules en el Senado para las comunidades afrodescendientes del país.",uploads/imgs/personas/Afro.jpg,FALSE,136,http://bit.ly/tgi42Z
130,¡Tu rollo también cuenta!,"La Corporación Ocasa presenta la campaña ""De voz a vos, activa tu participación"", para invitar a los jóvenes en ejercicios de democracia informada, activa y consciente.",uploads/imgs/personas/Ocasa_elecciones.jpg,FALSE,143,http://bit.ly/t3RulX
122,¿Qué pasa con los programas del ICBF?,"La Comisión VI de Senado citó al director del Instituto Colombiano de Bienestar Familiar, Diego Molano, para conocer el balance de los distintos programas ejecutados por la entidad.",uploads/imgs/personas/ICBF_.jpg,FALSE,123,http://bit.ly/sw683w
208,"“Exigimos garantías de transparencia en elección de secretarios de Senado y Cámara"": Coalición de ciudadanos por la Justicia","Las organizaciones de la Coalición Ciudadana Por la Justicia exigieron a los presidentes de Senado y Cámara, un proceso de elección transparente de los Secretarios generales de dichas corporaciones",uploads/imgs/personas/participacion_ciudadana.jpg,FALSE,84,http://bit.ly/NjU6Sc
74,En memoria de Jaime Garzón,"La Plenaria del Senado discutirá hoy, en segundo debate, el proyecto de ley 175/10 de Senado por el que se pretende honrar la memoria del periodista Jaime Garzón en reconocimiento a su labor social, periodística, política y cultural.",uploads/imgs/personas/Jaime_Garzon.jpg,FALSE,200,http://bit.ly/lPbzcR
101,"Las universidades públicas y su presupuesto, a debate","La Comisión III de la Cámara citó este miércoles a los ministros de Educación y de Hacienda, y al Director del Presupuesto Público Nacional. Rectores y funcionarios de más de 35 instituciones públicas de educación superior fueron invitados a esta discusión.",uploads/imgs/personas/MinEducacion2.jpg,FALSE,170,http://bit.ly/pufyho
168,Los congresistas que votaron en contra de la Reforma a la Justicia,Conoce los perfiles de los representantes y senadores que se opusieron a la iniciativa,uploads/imgs/personas/Congresistas_No_Reforma_Justicia.jpg,FALSE,255,http://bit.ly/LLKLRY
162,Seis meses más tendrán desmovilizados para beneficiarse de Ley de Justicia y Paz,La reforma de la Ley 975 de 2005 evitaría desmovilizaciones masivas y estaría encaminada a la contribución efectiva de los desmovilizados a la consecución de la paz.,uploads/imgs/personas/Grupos_armados_ilegales_.jpg,FALSE,99,http://bit.ly/Lla2DK
124,¿Es posible hacer un referendo para prohibir el aborto?,La Mesa por la Vida y la Salud de las Mujeres recoge los posibles escenarios que tendría la iniciativa si el Congreso llegase a aprobar este referendo.,uploads/imgs/personas/Mesa.jpg,FALSE,111,http://bit.ly/xZPan7
209,El Congreso promoverá la 'Ley Rosa Elvira',El próximo 20 de julio se presentará el proyecto que pretende tipificar el feminicidio como un delito dentro del Código Penal,uploads/imgs/personas/Feminicidio.jpg,FALSE,82,http://bit.ly/MpPpXL
63,A debate entidades reguladoras de minería,"Con la presencia de los ministros de Minas y Energía, Protección Social, y Ambiente, se discutirá este miércoles en Comisión V de Cámara la política actual de la minería en el país, en especial la pequeña minería y la artesanal.",uploads/imgs/personas/Mineria.jpg,FALSE,203,http://bit.ly/mAUNFo
54,Audiencia pública sobre la CNTV,"A las 3 de la tarde comenzará el evento, promovido por la Comisión I de la Cámara de Representantes, con el objetivo de discutir la iniciativa que propone eliminar la Comisión Nacional de Televisión.",uploads/imgs/personas/CNTV.jpg,FALSE,217,http://bit.ly/kmxhbq
55,Audiencia sobre registro de instrumentos públicos,"La Comisión I del Senado socializará hoy el proyecto de ley 242/11, promovido por el gobierno, para expedir un nuevo Estatuto de Registro de Instrumentos Públicos y así garantizar la debida prestación del servicio de registro inmobiliario.",uploads/imgs/personas/Senado.jpg,FALSE,218,http://bit.ly/m1Opco
28,Foro sobre propuesta de Régimen de Regalías,"La Comisión V de Senado realiza este jueves un foro con el fin de socializar el nuevo Régimen de Regalías que se propone en el proyecto de ley 191/10 de Senado, de los congresistas Jaime Enrique Durán y Milton Arlex Rodríguez.",uploads/imgs/personas/Regalias.jpg,FALSE,239,http://bit.ly/gEq12w
76,Beca de posgrados para los 50 mejores promedios,"El proyecto, que será debatido en tercer debate este miércoles en Comisión VI de Cámara, busca premiar a los 50 mejores promedios de pregrado del país con una beca para estudiar una especialización, maestría o doctorado.",uploads/imgs/personas/Becas.jpg,FALSE,198,http://bit.ly/iJXFyd
80,¿Qué está pasando con el sector cafetero del país?,"Con la asistencia de los ministros de Agricultura y Desarrollo Rural y de Hacienda y Crédito Público, y del Gerente de la Federación Nacional de Cafeteros, la Plenaria del Senado desarrollará el debate sobre este importante sector.",uploads/imgs/personas/Cafe.jpg,FALSE,194,NA
94,Tercer debate para el referendo que promueve prisión perpetua a violadores,"El tercer debate del polémico proyecto de ley se discutirá, en tercer debate, este martes desde las 9 de la mañana en la Comisión I de la Cámara de Representantes.",uploads/imgs/personas/Referendo.jpg,FALSE,173,http://bit.ly/o590Zw
131,¿Cómo está Colombia frente a los TLC suscritos?,"La Comisión II de Senado discute hoy el impacto que tendrá los tratados comerciales suscritos con la Unión Europea, Canadá, Estados Unidos, Suiza, el Triángulo Norte, Chile, México y Mercosur.",uploads/imgs/personas/TLC.jpg,FALSE,138,http://bit.ly/t43Ncd
10,Opinión e investigación en ‘Ágora’,Cada vez más congresistas se unen a nuestra nueva sección ‘Ágora’. Revisa los blogs y participa en este nuevo espacio de debate y discusión de la agenda legislativa del Congreso.,uploads/imgs/personas/Agora_.jpg,FALSE,100,http://bit.ly/9sJtpb
212,Organizaciones afrocolombianas e indígenas denunciaron violación a procesos de Consulta Previa.,Exigieron el cumplimiento de este derecho fundamental contenido en el Convenio 169 de la OIT y aprobado por Ley 21 de 1991.,uploads/imgs/personas/banner_afrocolombianos.jpg,FALSE,85,NA
