id,created_at,updated_at,tipo_autor_id,congresista_id,proyecto_ley_id
26894,2011-04-14 14:29:35.493968,2011-04-14 14:29:35.494021,114,50,6160
11286,2010-01-29 01:10:35.879362,2010-01-29 01:10:35.879391,28,391,3899
11287,2010-01-29 01:10:35.886543,2010-01-29 01:10:35.886563,28,391,3900
11288,2010-01-29 01:10:35.893446,2010-01-29 01:10:35.893465,28,304,3901
11289,2010-01-29 01:10:35.900450,2010-01-29 01:10:35.900469,28,28,3901
11290,2010-01-29 01:10:35.907416,2010-01-29 01:10:35.907436,28,643,3901
11291,2010-01-29 01:10:35.914186,2010-01-29 01:10:35.914205,28,710,3901
11292,2010-01-29 01:10:35.921251,2010-01-29 01:10:35.921271,28,731,3901
11293,2010-01-29 01:10:35.928077,2010-01-29 01:10:35.928096,28,956,3901
11294,2010-01-29 01:10:35.934862,2010-01-29 01:10:35.934882,28,304,3902
11295,2010-01-29 01:10:36.006060,2010-01-29 01:10:36.006080,28,28,3902
11296,2010-01-29 01:10:36.079706,2010-01-29 01:10:36.079725,28,643,3902
11297,2010-01-29 01:10:36.135655,2010-01-29 01:10:36.135675,28,710,3902
11298,2010-01-29 01:10:36.188968,2010-01-29 01:10:36.188988,28,731,3902
11299,2010-01-29 01:10:36.195867,2010-01-29 01:10:36.195886,28,956,3902
11300,2010-01-29 01:10:36.202699,2010-01-29 01:10:36.202718,28,734,3903
11301,2010-01-29 01:10:36.209589,2010-01-29 01:10:36.209608,28,734,3904
11302,2010-01-29 01:10:36.216343,2010-01-29 01:10:36.216362,28,734,3905
11303,2010-01-29 01:10:36.223095,2010-01-29 01:10:36.223115,28,734,3906
11304,2010-01-29 01:10:36.229947,2010-01-29 01:10:36.229966,28,734,3907
11305,2010-01-29 01:10:36.236724,2010-01-29 01:10:36.236744,28,866,3909
11306,2010-01-29 01:10:36.243541,2010-01-29 01:10:36.243560,28,1026,3910
11307,2010-01-29 01:10:36.295820,2010-01-29 01:10:36.295840,28,579,3911
11308,2010-01-29 01:10:36.302552,2010-01-29 01:10:36.302571,28,579,3912
11309,2010-01-29 01:10:36.309522,2010-01-29 01:10:36.309542,28,329,3914
11310,2010-01-29 01:10:36.316257,2010-01-29 01:10:36.316276,28,329,3915
11311,2010-01-29 01:10:36.323118,2010-01-29 01:10:36.323138,28,808,3916
11312,2010-01-29 01:10:36.330078,2010-01-29 01:10:36.330098,28,20,3930
11313,2010-01-29 01:10:36.385844,2010-01-29 01:10:36.385866,28,20,3931
11314,2010-01-29 01:10:36.394989,2010-01-29 01:10:36.395009,28,435,3935
11315,2010-01-29 01:10:36.401794,2010-01-29 01:10:36.401814,28,50,3936
11316,2010-01-29 01:10:36.408584,2010-01-29 01:10:36.408604,28,806,3937
11317,2010-01-29 01:10:36.415375,2010-01-29 01:10:36.415394,28,327,3938
11318,2010-01-29 01:10:36.422334,2010-01-29 01:10:36.422354,28,408,3938
11319,2010-01-29 01:10:36.429113,2010-01-29 01:10:36.429132,28,643,3938
11320,2010-01-29 01:10:36.435933,2010-01-29 01:10:36.435953,28,25,3939
11321,2010-01-29 01:10:36.442659,2010-01-29 01:10:36.442678,28,595,3939
26895,2011-04-14 18:25:30.709431,2011-04-14 18:25:30.709473,28,252,6161
26896,2011-04-14 18:25:59.474646,2011-04-14 18:25:59.474714,28,963,6161
26897,2011-04-14 19:34:55.519247,2011-04-14 19:34:55.519310,28,566,5035
11325,2010-01-29 01:10:36.469742,2010-01-29 01:10:36.469761,28,25,3941
11326,2010-01-29 01:10:36.476415,2010-01-29 01:10:36.476434,28,595,3941
26898,2011-04-14 21:18:36.307360,2011-04-14 21:18:36.307406,114,132,5043
11328,2010-01-29 01:10:36.505751,2010-01-29 01:10:36.505770,28,25,3942
11329,2010-01-29 01:10:36.512448,2010-01-29 01:10:36.512468,28,595,3942
11330,2010-01-29 01:10:36.519264,2010-01-29 01:10:36.519283,28,657,3943
11331,2010-01-29 01:10:36.528304,2010-01-29 01:10:36.528323,28,657,3945
11332,2010-01-29 01:10:36.535058,2010-01-29 01:10:36.535077,28,28,3946
11333,2010-01-29 01:10:36.541967,2010-01-29 01:10:36.541986,28,808,3946
11334,2010-01-29 01:10:36.548778,2010-01-29 01:10:36.548797,28,834,3947
11335,2010-01-29 01:10:36.555516,2010-01-29 01:10:36.555535,28,963,3947
11336,2010-01-29 01:10:36.564723,2010-01-29 01:10:36.564742,28,834,3948
11337,2010-01-29 01:10:36.571433,2010-01-29 01:10:36.571452,28,963,3948
11338,2010-01-29 01:10:36.580550,2010-01-29 01:10:36.580570,28,731,3949
11339,2010-01-29 01:10:36.605766,2010-01-29 01:10:36.605785,28,25,3949
11340,2010-01-29 01:10:36.614673,2010-01-29 01:10:36.614692,28,906,3950
11341,2010-01-29 01:10:36.622312,2010-01-29 01:10:36.622358,28,906,3951
11342,2010-01-29 01:10:36.630223,2010-01-29 01:10:36.630247,28,866,3952
11343,2010-01-29 01:10:36.637421,2010-01-29 01:10:36.637440,28,976,3953
11344,2010-01-29 01:10:36.644603,2010-01-29 01:10:36.644653,28,643,3954
11345,2010-01-29 01:10:36.652199,2010-01-29 01:10:36.652219,28,1035,3955
11346,2010-01-29 01:10:36.676292,2010-01-29 01:10:36.676323,28,408,3956
26899,2011-04-15 17:00:42.959953,2011-04-15 17:00:42.960007,28,213,6162
26900,2011-04-15 18:07:47.167261,2011-04-15 18:07:47.167307,114,50,6163
26901,2011-04-15 18:11:36.197415,2011-04-15 18:11:36.197476,28,1804,6164
11350,2010-01-29 01:10:36.703893,2010-01-29 01:10:36.703913,28,906,3962
11351,2010-01-29 01:10:36.711257,2010-01-29 01:10:36.711296,28,70,3963
11352,2010-01-29 01:10:36.718117,2010-01-29 01:10:36.718136,28,643,3964
11353,2010-01-29 01:10:36.724858,2010-01-29 01:10:36.724878,28,866,3964
11354,2010-01-29 01:10:36.745885,2010-01-29 01:10:36.745904,28,973,3964
11355,2010-01-29 01:10:36.752828,2010-01-29 01:10:36.752848,28,1035,3964
11356,2010-01-29 01:10:36.759538,2010-01-29 01:10:36.759557,28,643,3965
11357,2010-01-29 01:10:36.766210,2010-01-29 01:10:36.766229,28,866,3965
11358,2010-01-29 01:10:36.772858,2010-01-29 01:10:36.772879,28,973,3965
11359,2010-01-29 01:10:36.780051,2010-01-29 01:10:36.780083,28,1035,3965
11360,2010-01-29 01:10:36.786937,2010-01-29 01:10:36.786956,28,643,3966
11361,2010-01-29 01:10:36.793669,2010-01-29 01:10:36.793688,28,866,3966
11362,2010-01-29 01:10:36.800413,2010-01-29 01:10:36.800433,28,973,3966
11363,2010-01-29 01:10:36.807125,2010-01-29 01:10:36.807144,28,1035,3966
11364,2010-01-29 01:10:36.813891,2010-01-29 01:10:36.813910,28,643,3967
11365,2010-01-29 01:10:36.820925,2010-01-29 01:10:36.820945,28,866,3967
11366,2010-01-29 01:10:36.827802,2010-01-29 01:10:36.827821,28,973,3967
11367,2010-01-29 01:10:36.834488,2010-01-29 01:10:36.834507,28,1035,3967
11368,2010-01-29 01:10:36.841229,2010-01-29 01:10:36.841248,28,643,3968
11369,2010-01-29 01:10:36.847943,2010-01-29 01:10:36.847963,28,866,3968
11370,2010-01-29 01:10:36.855323,2010-01-29 01:10:36.855343,28,973,3968
11371,2010-01-29 01:10:36.863685,2010-01-29 01:10:36.863712,28,1035,3968
11372,2010-01-29 01:10:36.870731,2010-01-29 01:10:36.870753,28,643,3969
11373,2010-01-29 01:10:36.895748,2010-01-29 01:10:36.895769,28,866,3969
11374,2010-01-29 01:10:36.915674,2010-01-29 01:10:36.915695,28,973,3969
11375,2010-01-29 01:10:36.922643,2010-01-29 01:10:36.922665,28,1035,3969
11376,2010-01-29 01:10:36.929380,2010-01-29 01:10:36.929400,28,643,3970
11377,2010-01-29 01:10:36.966084,2010-01-29 01:10:36.966106,28,866,3970
11378,2010-01-29 01:10:36.972912,2010-01-29 01:10:36.972933,28,973,3970
11379,2010-01-29 01:10:36.979600,2010-01-29 01:10:36.979623,28,1035,3970
26902,2011-04-15 18:11:55.122572,2011-04-15 18:11:55.122621,28,1805,6164
11381,2010-01-29 01:10:36.993308,2010-01-29 01:10:36.993328,28,976,3972
11382,2010-01-29 01:10:37.000037,2010-01-29 01:10:37.000058,28,973,3979
11383,2010-01-29 01:10:37.045996,2010-01-29 01:10:37.046019,28,304,3980
11384,2010-01-29 01:10:37.053480,2010-01-29 01:10:37.053502,28,604,3980
11385,2010-01-29 01:10:37.060472,2010-01-29 01:10:37.060494,28,748,3980
11386,2010-01-29 01:10:37.067222,2010-01-29 01:10:37.067243,28,806,3980
11387,2010-01-29 01:10:37.076452,2010-01-29 01:10:37.076475,28,1029,3980
11388,2010-01-29 01:10:37.083234,2010-01-29 01:10:37.083255,28,906,3982
11389,2010-01-29 01:10:37.173389,2010-01-29 01:10:37.173438,28,973,3983
11390,2010-01-29 01:10:37.330256,2010-01-29 01:10:37.330287,28,734,3984
11391,2010-01-29 01:10:37.454640,2010-01-29 01:10:37.454676,28,304,3985
11392,2010-01-29 01:10:37.463209,2010-01-29 01:10:37.463231,28,446,3985
11393,2010-01-29 01:10:37.472063,2010-01-29 01:10:37.472083,28,25,3985
11394,2010-01-29 01:10:37.479318,2010-01-29 01:10:37.479338,28,806,3985
11395,2010-01-29 01:10:37.486138,2010-01-29 01:10:37.486157,28,808,3985
11396,2010-01-29 01:10:37.492882,2010-01-29 01:10:37.492902,28,810,3985
11397,2010-01-29 01:10:37.499626,2010-01-29 01:10:37.499645,28,70,3985
11398,2010-01-29 01:10:37.506378,2010-01-29 01:10:37.506397,28,876,3985
26903,2011-04-15 18:12:12.095233,2011-04-15 18:12:12.095283,28,38,6164
11400,2010-01-29 01:10:37.520072,2010-01-29 01:10:37.520091,28,874,3989
11401,2010-01-29 01:10:37.526805,2010-01-29 01:10:37.526824,28,344,3990
11402,2010-01-29 01:10:37.597262,2010-01-29 01:10:37.597306,28,874,3994
11403,2010-01-29 01:10:37.744976,2010-01-29 01:10:37.745009,28,451,3995
11404,2010-01-29 01:10:37.824768,2010-01-29 01:10:37.824793,28,47,3997
11405,2010-01-29 01:10:37.889489,2010-01-29 01:10:37.889509,28,640,3997
11406,2010-01-29 01:10:37.896303,2010-01-29 01:10:37.896323,28,906,3997
11407,2010-01-29 01:10:37.903018,2010-01-29 01:10:37.903038,28,973,3997
11408,2010-01-29 01:10:37.909720,2010-01-29 01:10:37.909739,28,1035,3997
11409,2010-01-29 01:10:37.916495,2010-01-29 01:10:37.916514,28,657,3998
11410,2010-01-29 01:10:37.923458,2010-01-29 01:10:37.923477,28,408,3999
11411,2010-01-29 01:10:37.930136,2010-01-29 01:10:37.930156,28,604,3999
11412,2010-01-29 01:10:37.936832,2010-01-29 01:10:37.936851,28,50,3999
11413,2010-01-29 01:10:37.943701,2010-01-29 01:10:37.943721,28,883,3999
11414,2010-01-29 01:10:37.950465,2010-01-29 01:10:37.950484,28,834,4000
11415,2010-01-29 01:10:37.957221,2010-01-29 01:10:37.957240,28,963,4000
11416,2010-01-29 01:10:37.966536,2010-01-29 01:10:37.966556,28,511,4001
11417,2010-01-29 01:10:37.998025,2010-01-29 01:10:37.998046,28,511,4002
11418,2010-01-29 01:10:38.007260,2010-01-29 01:10:38.007280,28,750,4003
11419,2010-01-29 01:10:38.018199,2010-01-29 01:10:38.018243,28,842,4004
11420,2010-01-29 01:10:38.082891,2010-01-29 01:10:38.082927,28,738,4005
11421,2010-01-29 01:10:38.157906,2010-01-29 01:10:38.157943,28,738,4006
11422,2010-01-29 01:10:38.165128,2010-01-29 01:10:38.165151,28,738,4007
11423,2010-01-29 01:10:38.172052,2010-01-29 01:10:38.172073,28,643,4008
11424,2010-01-29 01:10:38.181700,2010-01-29 01:10:38.181742,28,906,4009
11425,2010-01-29 01:10:38.208476,2010-01-29 01:10:38.208497,28,310,4010
26904,2011-04-15 18:12:33.284593,2011-04-15 18:12:33.284641,28,92,6164
11427,2010-01-29 01:10:38.262685,2010-01-29 01:10:38.262705,28,723,4011
26905,2011-04-15 18:12:57.374918,2011-04-15 18:12:57.374981,28,41,6164
26906,2011-04-15 18:13:15.575421,2011-04-15 18:13:15.575478,28,112,6164
26907,2011-04-15 18:13:39.332166,2011-04-15 18:13:39.332207,28,297,6164
11431,2010-01-29 01:10:38.289880,2010-01-29 01:10:38.289900,28,906,4012
11432,2010-01-29 01:10:38.296730,2010-01-29 01:10:38.296749,28,91,4013
11433,2010-01-29 01:10:38.303559,2010-01-29 01:10:38.303578,28,834,4014
11434,2010-01-29 01:10:38.422237,2010-01-29 01:10:38.422279,28,963,4014
26908,2011-04-15 18:13:56.374497,2011-04-15 18:13:56.374543,28,1894,6164
11436,2010-01-29 01:10:38.438716,2010-01-29 01:10:38.438735,28,774,4022
11437,2010-01-29 01:10:38.445742,2010-01-29 01:10:38.445761,28,774,4023
11438,2010-01-29 01:10:38.453253,2010-01-29 01:10:38.453273,28,734,4025
11439,2010-01-29 01:10:38.462207,2010-01-29 01:10:38.462226,28,329,4026
11440,2010-01-29 01:10:38.469450,2010-01-29 01:10:38.469470,28,360,4026
11441,2010-01-29 01:10:38.476206,2010-01-29 01:10:38.476226,28,435,4026
11442,2010-01-29 01:10:38.482962,2010-01-29 01:10:38.482981,28,25,4026
11443,2010-01-29 01:10:38.489757,2010-01-29 01:10:38.489776,28,615,4026
11444,2010-01-29 01:10:38.496471,2010-01-29 01:10:38.496490,28,629,4026
11445,2010-01-29 01:10:38.535568,2010-01-29 01:10:38.535588,28,643,4026
11446,2010-01-29 01:10:38.542312,2010-01-29 01:10:38.542331,28,663,4026
11447,2010-01-29 01:10:38.549193,2010-01-29 01:10:38.549212,28,726,4026
11448,2010-01-29 01:10:38.555848,2010-01-29 01:10:38.555867,28,734,4026
11449,2010-01-29 01:10:38.562608,2010-01-29 01:10:38.562628,28,748,4026
11450,2010-01-29 01:10:38.569510,2010-01-29 01:10:38.569529,28,192,4026
11451,2010-01-29 01:10:38.576276,2010-01-29 01:10:38.576296,28,766,4026
11452,2010-01-29 01:10:38.583098,2010-01-29 01:10:38.583117,28,806,4026
11453,2010-01-29 01:10:38.589864,2010-01-29 01:10:38.589884,28,906,4026
11454,2010-01-29 01:10:38.598902,2010-01-29 01:10:38.598921,28,1031,4026
11455,2010-01-29 01:10:38.605689,2010-01-29 01:10:38.605709,28,686,4027
11456,2010-01-29 01:10:38.615131,2010-01-29 01:10:38.615151,28,808,4028
11457,2010-01-29 01:10:38.621942,2010-01-29 01:10:38.621962,28,874,4029
11458,2010-01-29 01:10:38.628706,2010-01-29 01:10:38.628726,28,883,4030
11459,2010-01-29 01:10:38.635426,2010-01-29 01:10:38.635446,28,883,4031
11460,2010-01-29 01:10:38.647963,2010-01-29 01:10:38.647982,28,192,4032
11461,2010-01-29 01:10:38.676493,2010-01-29 01:10:38.676513,28,690,4033
11462,2010-01-29 01:10:38.683228,2010-01-29 01:10:38.683248,28,192,4034
26909,2011-04-15 18:14:18.366411,2011-04-15 18:14:18.366547,28,2017,6164
26910,2011-04-15 18:15:31.524893,2011-04-15 18:15:31.524940,28,2448,6164
26911,2011-04-15 18:16:34.102412,2011-04-15 18:16:34.102476,28,2522,6164
26912,2011-04-15 19:20:09.480720,2011-04-15 19:20:09.480768,28,252,5046
26913,2011-04-18 15:40:46.782655,2011-04-18 15:40:46.782700,28,2812,6165
11468,2010-01-29 01:10:38.793249,2010-01-29 01:10:38.793291,28,849,4075
11469,2010-01-29 01:10:38.800162,2010-01-29 01:10:38.800181,28,433,4076
11470,2010-01-29 01:10:38.812061,2010-01-29 01:10:38.812081,28,834,4082
11471,2010-01-29 01:10:38.837357,2010-01-29 01:10:38.837383,28,963,4082
11472,2010-01-29 01:10:38.846969,2010-01-29 01:10:38.846992,28,858,4083
11473,2010-01-29 01:10:38.855066,2010-01-29 01:10:38.855108,28,904,4084
11474,2010-01-29 01:10:38.863457,2010-01-29 01:10:38.863478,28,498,4085
11475,2010-01-29 01:10:38.872802,2010-01-29 01:10:38.872822,28,27,4087
11476,2010-01-29 01:10:38.879868,2010-01-29 01:10:38.879887,28,827,4088
11477,2010-01-29 01:10:38.886609,2010-01-29 01:10:38.886628,28,462,4089
11478,2010-01-29 01:10:38.893648,2010-01-29 01:10:38.893668,28,665,4090
11479,2010-01-29 01:10:38.901193,2010-01-29 01:10:38.901233,28,665,4091
11480,2010-01-29 01:10:38.908373,2010-01-29 01:10:38.908396,28,644,4092
11481,2010-01-29 01:10:38.915212,2010-01-29 01:10:38.915233,28,665,4093
11482,2010-01-29 01:10:38.922020,2010-01-29 01:10:38.922041,28,617,4094
11483,2010-01-29 01:10:38.928830,2010-01-29 01:10:38.928851,28,433,4095
11484,2010-01-29 01:10:38.935585,2010-01-29 01:10:38.935606,28,414,4096
26914,2011-04-18 15:41:04.791587,2011-04-18 15:41:04.791655,28,2484,6165
11486,2010-01-29 01:10:38.949153,2010-01-29 01:10:38.949173,28,93,4097
11487,2010-01-29 01:10:38.956035,2010-01-29 01:10:38.956056,28,462,4098
11488,2010-01-29 01:10:38.963124,2010-01-29 01:10:38.963146,28,316,4099
11489,2010-01-29 01:10:38.969915,2010-01-29 01:10:38.969936,28,336,4099
11490,2010-01-29 01:10:38.976658,2010-01-29 01:10:38.976679,28,411,4099
11491,2010-01-29 01:10:38.983415,2010-01-29 01:10:38.983437,28,435,4099
11492,2010-01-29 01:10:38.990176,2010-01-29 01:10:38.990197,28,505,4099
11493,2010-01-29 01:10:38.996869,2010-01-29 01:10:38.996889,28,585,4099
11494,2010-01-29 01:10:39.004893,2010-01-29 01:10:39.004914,28,605,4099
11495,2010-01-29 01:10:39.013098,2010-01-29 01:10:39.013117,28,629,4099
11496,2010-01-29 01:10:39.019922,2010-01-29 01:10:39.019942,28,646,4099
11497,2010-01-29 01:10:39.026663,2010-01-29 01:10:39.026683,28,665,4099
11498,2010-01-29 01:10:39.033858,2010-01-29 01:10:39.033878,28,717,4099
11499,2010-01-29 01:10:39.040633,2010-01-29 01:10:39.040652,28,809,4099
11500,2010-01-29 01:10:39.047391,2010-01-29 01:10:39.047410,28,834,4099
11501,2010-01-29 01:10:39.054123,2010-01-29 01:10:39.054142,28,902,4099
11502,2010-01-29 01:10:39.063272,2010-01-29 01:10:39.063292,28,786,4100
11503,2010-01-29 01:10:39.105399,2010-01-29 01:10:39.105420,28,419,4101
11504,2010-01-29 01:10:39.125410,2010-01-29 01:10:39.125430,28,739,4102
11505,2010-01-29 01:10:39.155463,2010-01-29 01:10:39.155483,28,829,4103
11506,2010-01-29 01:10:39.175342,2010-01-29 01:10:39.175362,28,829,4104
11507,2010-01-29 01:10:39.205566,2010-01-29 01:10:39.205585,28,829,4105
11508,2010-01-29 01:10:39.212316,2010-01-29 01:10:39.212336,28,58,4107
11509,2010-01-29 01:10:39.219199,2010-01-29 01:10:39.219218,28,579,4108
11510,2010-01-29 01:10:39.225884,2010-01-29 01:10:39.225903,28,611,4109
11511,2010-01-29 01:10:39.232576,2010-01-29 01:10:39.232595,28,769,4110
11512,2010-01-29 01:10:39.239261,2010-01-29 01:10:39.239280,28,333,4111
11513,2010-01-29 01:10:39.245939,2010-01-29 01:10:39.245958,28,339,4111
11514,2010-01-29 01:10:39.252636,2010-01-29 01:10:39.252655,28,396,4111
11515,2010-01-29 01:10:39.259295,2010-01-29 01:10:39.259314,28,407,4111
11516,2010-01-29 01:10:39.265950,2010-01-29 01:10:39.265969,28,457,4111
11517,2010-01-29 01:10:39.272828,2010-01-29 01:10:39.272847,28,171,4111
11518,2010-01-29 01:10:39.279552,2010-01-29 01:10:39.279571,28,690,4111
11519,2010-01-29 01:10:39.286270,2010-01-29 01:10:39.286290,28,863,4111
11520,2010-01-29 01:10:39.362229,2010-01-29 01:10:39.362249,28,904,4111
11521,2010-01-29 01:10:39.371516,2010-01-29 01:10:39.371536,28,27,4112
26915,2011-04-18 15:41:35.012490,2011-04-18 15:41:35.012546,28,2263,6165
11523,2010-01-29 01:10:39.385150,2010-01-29 01:10:39.385170,28,644,4116
11524,2010-01-29 01:10:39.392510,2010-01-29 01:10:39.392530,28,58,4117
11525,2010-01-29 01:10:39.399280,2010-01-29 01:10:39.399299,28,435,4118
11526,2010-01-29 01:10:39.406131,2010-01-29 01:10:39.406150,28,435,4119
11527,2010-01-29 01:10:39.412841,2010-01-29 01:10:39.412860,28,629,4119
11528,2010-01-29 01:10:39.419582,2010-01-29 01:10:39.419602,28,498,4120
11529,2010-01-29 01:10:39.426301,2010-01-29 01:10:39.426321,28,93,4121
11530,2010-01-29 01:10:39.433130,2010-01-29 01:10:39.433149,28,93,4122
11531,2010-01-29 01:10:39.439823,2010-01-29 01:10:39.439843,28,769,4123
11532,2010-01-29 01:10:39.446549,2010-01-29 01:10:39.446568,28,950,4126
11533,2010-01-29 01:10:39.453251,2010-01-29 01:10:39.453270,28,1012,4127
11534,2010-01-29 01:10:39.460014,2010-01-29 01:10:39.460033,28,827,4128
11535,2010-01-29 01:10:39.466753,2010-01-29 01:10:39.466772,28,337,4304
11536,2010-01-29 01:10:39.473654,2010-01-29 01:10:39.473673,28,405,4304
11537,2010-01-29 01:10:39.480444,2010-01-29 01:10:39.480464,28,430,4304
11538,2010-01-29 01:10:39.487179,2010-01-29 01:10:39.487199,28,128,4304
11539,2010-01-29 01:10:39.493895,2010-01-29 01:10:39.493914,28,504,4304
11540,2010-01-29 01:10:39.500741,2010-01-29 01:10:39.500760,28,631,4304
11541,2010-01-29 01:10:39.507662,2010-01-29 01:10:39.507682,28,748,4304
11542,2010-01-29 01:10:39.514360,2010-01-29 01:10:39.514379,28,829,4304
11543,2010-01-29 01:10:39.521059,2010-01-29 01:10:39.521078,28,831,4304
11544,2010-01-29 01:10:39.545395,2010-01-29 01:10:39.545414,28,1035,4304
11545,2010-01-29 01:10:39.552206,2010-01-29 01:10:39.552225,28,834,4129
11546,2010-01-29 01:10:39.559105,2010-01-29 01:10:39.559125,28,963,4129
11547,2010-01-29 01:10:39.568198,2010-01-29 01:10:39.568217,28,611,4130
11548,2010-01-29 01:10:39.575017,2010-01-29 01:10:39.575036,28,404,4131
11549,2010-01-29 01:10:39.581738,2010-01-29 01:10:39.581757,28,499,4131
11550,2010-01-29 01:10:39.588470,2010-01-29 01:10:39.588489,28,706,4131
11551,2010-01-29 01:10:39.595202,2010-01-29 01:10:39.595221,28,925,4132
11552,2010-01-29 01:10:39.602112,2010-01-29 01:10:39.602131,28,457,4133
26916,2011-04-18 15:41:54.327305,2011-04-18 15:41:54.327356,28,2449,6165
26917,2011-04-18 15:42:14.465322,2011-04-18 15:42:14.465366,28,1178,6165
26918,2011-04-18 15:42:43.908191,2011-04-18 15:42:43.908246,28,2761,6165
26919,2011-04-18 15:43:03.954249,2011-04-18 15:43:03.954295,28,88,6165
26920,2011-04-18 15:43:21.530289,2011-04-18 15:43:21.530355,28,519,6165
26921,2011-04-18 19:39:57.416465,2011-04-18 19:39:57.416530,28,6,6166
26922,2011-04-18 19:40:25.346464,2011-04-18 19:40:25.346507,28,879,6166
26923,2011-04-18 19:40:59.028836,2011-04-18 19:40:59.028903,28,883,6166
26924,2011-04-18 20:44:33.609611,2011-04-18 20:44:33.609674,114,141,5067
26925,2011-04-19 20:03:05.517857,2011-04-19 20:03:05.517921,28,823,5084
26757,2011-03-30 18:22:54.099180,2011-03-30 18:22:54.099220,28,1694,6127
26758,2011-03-30 18:23:16.761562,2011-03-30 18:23:16.761616,28,997,6127
26759,2011-03-30 18:23:56.500394,2011-03-30 18:23:56.500433,28,507,6127
26760,2011-03-30 18:24:15.098583,2011-03-30 18:24:15.098624,28,12,6127
26761,2011-03-30 18:27:08.163907,2011-03-30 18:27:08.163948,114,53,6128
26762,2011-03-30 18:27:27.609783,2011-03-30 18:27:27.609832,28,38,6128
26763,2011-03-30 18:27:45.143682,2011-03-30 18:27:45.143721,28,398,6128
11570,2010-01-29 01:10:39.738699,2010-01-29 01:10:39.738719,28,329,4307
11571,2010-01-29 01:10:39.746390,2010-01-29 01:10:39.746409,28,643,4307
11572,2010-01-29 01:10:39.755031,2010-01-29 01:10:39.755050,28,750,4307
11573,2010-01-29 01:10:39.764507,2010-01-29 01:10:39.764527,28,956,4307
11574,2010-01-29 01:10:39.771755,2010-01-29 01:10:39.771778,28,1026,4307
11575,2010-01-29 01:10:39.781037,2010-01-29 01:10:39.781057,28,391,4308
11576,2010-01-29 01:10:39.788158,2010-01-29 01:10:39.788177,28,25,4308
11577,2010-01-29 01:10:39.795003,2010-01-29 01:10:39.795022,28,595,4308
11578,2010-01-29 01:10:39.801762,2010-01-29 01:10:39.801781,28,1026,4308
11579,2010-01-29 01:10:39.808557,2010-01-29 01:10:39.808576,28,304,4309
11580,2010-01-29 01:10:39.825532,2010-01-29 01:10:39.825551,28,25,4309
11581,2010-01-29 01:10:39.832223,2010-01-29 01:10:39.832243,28,1026,4309
11582,2010-01-29 01:10:39.838983,2010-01-29 01:10:39.839002,28,28,4310
11583,2010-01-29 01:10:39.845730,2010-01-29 01:10:39.845749,28,446,4312
11584,2010-01-29 01:10:39.852822,2010-01-29 01:10:39.852842,28,25,4312
11585,2010-01-29 01:10:39.861402,2010-01-29 01:10:39.861421,28,876,4312
11586,2010-01-29 01:10:39.868308,2010-01-29 01:10:39.868327,28,906,4312
11587,2010-01-29 01:10:39.875071,2010-01-29 01:10:39.875090,28,304,4313
11588,2010-01-29 01:10:39.881849,2010-01-29 01:10:39.881868,28,643,4313
11589,2010-01-29 01:10:39.888609,2010-01-29 01:10:39.888628,28,686,4313
11590,2010-01-29 01:10:39.896663,2010-01-29 01:10:39.896684,28,731,4313
11591,2010-01-29 01:10:39.904325,2010-01-29 01:10:39.904349,28,866,4313
11592,2010-01-29 01:10:39.911247,2010-01-29 01:10:39.911268,28,973,4313
11593,2010-01-29 01:10:39.918284,2010-01-29 01:10:39.918306,28,1035,4313
11594,2010-01-29 01:10:39.925961,2010-01-29 01:10:39.926002,28,391,4314
11595,2010-01-29 01:10:39.932870,2010-01-29 01:10:39.932890,28,446,4314
11596,2010-01-29 01:10:39.940797,2010-01-29 01:10:39.940817,28,447,4314
11597,2010-01-29 01:10:39.947933,2010-01-29 01:10:39.947953,28,661,4314
11598,2010-01-29 01:10:39.955002,2010-01-29 01:10:39.955021,28,748,4314
11599,2010-01-29 01:10:40.035889,2010-01-29 01:10:40.035909,28,62,4314
11600,2010-01-29 01:10:40.044208,2010-01-29 01:10:40.044227,28,776,4314
11601,2010-01-29 01:10:40.095039,2010-01-29 01:10:40.095059,28,70,4314
11602,2010-01-29 01:10:40.104283,2010-01-29 01:10:40.104303,28,866,4314
11603,2010-01-29 01:10:40.111225,2010-01-29 01:10:40.111245,28,966,4314
11604,2010-01-29 01:10:40.117952,2010-01-29 01:10:40.117971,28,973,4314
11605,2010-01-29 01:10:40.124634,2010-01-29 01:10:40.124653,28,1035,4314
26764,2011-03-30 18:45:14.174520,2011-03-30 18:45:14.174556,114,50,6129
11607,2010-01-29 01:10:40.138465,2010-01-29 01:10:40.138484,28,391,4316
11608,2010-01-29 01:10:40.145172,2010-01-29 01:10:40.145191,28,20,4316
11609,2010-01-29 01:10:40.151887,2010-01-29 01:10:40.151906,28,643,4316
11610,2010-01-29 01:10:40.158530,2010-01-29 01:10:40.158550,28,866,4316
11611,2010-01-29 01:10:40.165206,2010-01-29 01:10:40.165226,28,956,4316
11612,2010-01-29 01:10:40.172011,2010-01-29 01:10:40.172030,28,973,4316
11613,2010-01-29 01:10:40.178653,2010-01-29 01:10:40.178672,28,1035,4316
11614,2010-01-29 01:10:40.185412,2010-01-29 01:10:40.185432,28,6,4317
11615,2010-01-29 01:10:40.192158,2010-01-29 01:10:40.192178,28,391,4317
