num,seccion,tabla,campo,grupo,campo_gp,tabla_gp,transformar,observaciones,terminado
67,congreso,tipoperiodo,nombre,2,,res_congreso_tipoperiodo ,2,,1
68,congreso,tipoproblema,id,1,id,tipo_investigacions,,,1
68,congreso,tipoproblema,nombre,1,nombre,tipo_investigacions,,,1
69,congreso,trayectoria,id,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,id_candidato_concejo_id,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,trayectoria_anio,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,cargo,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,partido,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,votos,2,,,2,Solamente se tiene un registro de trayectoria,1
69,congreso,trayectoria,es_electo,2,,,2,Solamente se tiene un registro de trayectoria,1
70,corte,sentencia,id,2,,,2,,1
70,corte,sentencia,proyecto_id,2,,,2,,1
70,corte,sentencia,anio,2,,,2,,1
70,corte,sentencia,cod_sentencia,2,,,2,,1
70,corte,sentencia,num_sentencia,2,,,2,,1
70,corte,sentencia,tipo_caso_id,2,,,2,,1
70,corte,sentencia,id_norma,2,,,2,,1
70,corte,sentencia,titulo_norma,2,,,2,,1
70,corte,sentencia,mas_normas,2,,,2,,1
70,corte,sentencia,otras_normas,2,,,2,,1
70,corte,sentencia,numero_camara,2,,,2,,1
70,corte,sentencia,numero_senado,2,,,2,,1
70,corte,sentencia,tipo_demanda_id,2,,,2,,1
70,corte,sentencia,oficio,2,,,2,,1
70,corte,sentencia,fecha_norma,2,,,2,,1
71,corte,tipocaso,id,2,,,2,,1
71,corte,tipocaso,descripcion,2,,,2,,1
72,corte,tipodemanda,id,2,,,2,,1
72,corte,tipodemanda,descripcion,2,,,2,,1
73,CorteAdd,magistrado_ponente,id,2,,,2,,1
73,CorteAdd,magistrado_ponente,nombre,2,,,2,,1
74,CorteAdd,sentencia_info,id,2,,,2,,1
74,CorteAdd,sentencia_info,proyecto_id,2,,,2,,1
74,CorteAdd,sentencia_info,anio,2,,,2,,1
74,CorteAdd,sentencia_info,cod_sentencia,2,,,2,,1
74,CorteAdd,sentencia_info,num_sentencia,2,,,2,,1
74,CorteAdd,sentencia_info,tipo_caso_id,2,,,2,,1
74,CorteAdd,sentencia_info,id_norma,2,,,2,,1
74,CorteAdd,sentencia_info,tema_norma_id,2,,,2,,1
74,CorteAdd,sentencia_info,tipo_norma_id,2,,,2,,1
74,CorteAdd,sentencia_info,titulo_norma,2,,,2,,1
74,CorteAdd,sentencia_info,mas_normas,2,,,2,,1
74,CorteAdd,sentencia_info,otras_normas,2,,,2,,1
74,CorteAdd,sentencia_info,numero_camara,2,,,2,,1
74,CorteAdd,sentencia_info,numero_senado,2,,,2,,1
74,CorteAdd,sentencia_info,tipo_demanda_id,2,,,2,,1
74,CorteAdd,sentencia_info,oficio,2,,,2,,1
74,CorteAdd,sentencia_info,fecha_norma,2,,,2,,1
74,CorteAdd,sentencia_info,fecha_sentencia,2,,,2,,1
74,CorteAdd,sentencia_info,nombres_demandante_1,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_demandante_1,2,,,2,,1
74,CorteAdd,sentencia_info,nombres_demandante_2,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_demandante_2,2,,,2,,1
74,CorteAdd,sentencia_info,nombres_demandante_3,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_demandante_3,2,,,2,,1
74,CorteAdd,sentencia_info,nombres_demandante_4,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_demandante_4,2,,,2,,1
74,CorteAdd,sentencia_info,nombres_demandante_5,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_demandante_5,2,,,2,,1
74,CorteAdd,sentencia_info,nombre_procurador,2,,,2,,1
74,CorteAdd,sentencia_info,apellidos_procurador,2,,,2,,1
74,CorteAdd,sentencia_info,concepto_procurador,2,,,2,,1
74,CorteAdd,sentencia_info,decision_corte,2,,,2,,1
74,CorteAdd,sentencia_info,relator,2,,,2,,1
74,CorteAdd,sentencia_info,magistrado_ponente_id,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_1,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_2,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_3,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_4,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_5,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_6,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_7,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_8,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_9,2,,,2,,1
74,CorteAdd,sentencia_info,articulo_10,2,,,2,,1
74,CorteAdd,sentencia_info,url,2,,,2,,1
75,CorteAdd,tema_norma,id,2,,,2,,1
75,CorteAdd,tema_norma,nombre,2,,,2,,1
76,CorteAdd,tipo_de_caso,id,2,,,2,,1
76,CorteAdd,tipo_de_caso,nombre,2,,,2,,1
77,CorteAdd,tipo_de_demanda,id,2,,,2,,1
77,CorteAdd,tipo_de_demanda,nombre,2,,,2,,1
78,CorteAdd,tipo_norma,id,2,,,2,,1
78,CorteAdd,tipo_norma,nombre,2,,,2,,1
80,django,admin_log,id,2,,,2,,1
80,django,admin_log,action_time,2,,,2,,1
80,django,admin_log,user_id,2,,,2,,1
80,django,admin_log,content_type_id,2,,,2,,1
80,django,admin_log,object_id,2,,,2,,1
80,django,admin_log,object_repr,2,,,2,,1
80,django,admin_log,action_flag,2,,,2,,1
80,django,admin_log,change_message,2,,,2,,1
81,django,comment_flags,id,2,,,2,,1
81,django,comment_flags,user_id,2,,,2,,1
81,django,comment_flags,comment_id,2,,,2,,1
81,django,comment_flags,flag,2,,,2,,1
81,django,comment_flags,flag_date,2,,,2,,1
82,django,comments,id,2,,,2,,1
82,django,comments,content_type_id,2,,,2,,1
82,django,comments,object_pk,2,,,2,,1
82,django,comments,site_id,2,,,2,,1
82,django,comments,user_id,2,,,2,,1
82,django,comments,user_name,2,,,2,,1
82,django,comments,user_email,2,,,2,,1
82,django,comments,user_url,2,,,2,,1
82,django,comments,comment,2,,,2,,1
82,django,comments,submit_date,2,,,2,,1
82,django,comments,ip_address,2,,,2,,1
82,django,comments,is_public,2,,,2,,1
82,django,comments,is_removed,2,,,2,,1
83,django,content_type,id,2,,,2,,1
83,django,content_type,name,2,,,2,,1
83,django,content_type,app_label,2,,,2,,1
83,django,content_type,model,2,,,2,,1
85,django,flatpage_sites,id,2,,,2,,1
85,django,flatpage_sites,flatpage_id,2,,,2,,1
85,django,flatpage_sites,site_id,2,,,2,,1
86,django,flatpage,id,2,,,2,,
86,django,flatpage,url,2,,,2,,
86,django,flatpage,title,2,,,2,,
86,django,flatpage,content,2,,,2,,
86,django,flatpage,enable_comments,2,,,2,,
86,django,flatpage,template_name,2,,,2,,
86,django,flatpage,registration_required,2,,,2,,
87,django,project_version,id,2,,,2,,
87,django,project_version,signature,2,,,2,,
87,django,project_version,when,2,,,2,,
89,django,session,session_key,2,,,2,,
89,django,session,session_data,2,,,2,,
89,django,session,expire_date,2,,,2,,
90,django,site,id,2,,,2,,
90,django,site,domain,2,,,2,,
90,django,site,name,2,,,2,,
91,facebookconnect,facebookprofile,id,,,,,,
91,facebookconnect,facebookprofile,user_id,,,,,,
91,facebookconnect,facebookprofile,facebook_id,,,,,,
93,general,departamento,id,,,,,,
93,general,departamento,nombre,,,,,,
93,general,departamento,region_id,,,,,,
93,general,departamento,old_id,,,,,,
94,general,genero,id,,,,,,
94,general,genero,nombre,,,,,,
95,general,municipio,id,,,,,,
95,general,municipio,nombre,,,,,,
95,general,municipio,departamento_id,,,,,,
96,general,profesion,id,,,,,,
96,general,profesion,nombre,,,,,,
97,general,rangoedad,id,,,,,,
97,general,rangoedad,edad_minima,,,,,,
97,general,rangoedad,edad_maxima,,,,,,
98,general,region,id,,,,,,
98,general,region,nombre,,,,,,
99,general,sectorindustria,id,,,,,,
99,general,sectorindustria,nombre,,,,,,
100,general,tema,id,,,,,,
100,general,tema,created_at,,,,,,
100,general,tema,edited_at,,,,,,
100,general,tema,nombre,,,,,,
100,general,tema,descripcion,,,,,,
100,general,tema,activo,,,,,,
101,grappelli,bookmark,id,,,,,,
101,grappelli,bookmark,user_id,,,,,,
102,grappelli,bookmarkitem,id,,,,,,
102,grappelli,bookmarkitem,bookmark_id,,,,,,
102,grappelli,bookmarkitem,title,,,,,,
102,grappelli,bookmarkitem,link,,,,,,
102,grappelli,bookmarkitem,order,,,,,,
109,grupo,grupo,id,,,,,,
109,grupo,grupo,created_at,,,,,,
109,grupo,grupo,edited_at,,,,,,
109,grupo,grupo,persona_id,,,,,,
109,grupo,grupo,nombre_grupo,,,,,,
109,grupo,grupo,nombre_contacto,,,,,,
109,grupo,grupo,email_contacto,,,,,,
109,grupo,grupo,sitio_web,,,,,,
109,grupo,grupo,fecha_fundacion,,,,,,
109,grupo,grupo,objetivos,,,,,,
109,grupo,grupo,activo,,,,,,
109,grupo,grupo,imagen,,,,,,
109,grupo,grupo,direccion,,,,,,
109,grupo,grupo,mision,,,,,,
109,grupo,grupo,vision,,,,,,
109,grupo,grupo,telefono,,,,,,
109,grupo,grupo,twitter,,,,,,
109,grupo,grupo,descripcion,,,,,,
109,grupo,grupo,facebook,,,,,,
110,home,banner,id,,,,,,
110,home,banner,titulo,,,,,,
110,home,banner,texto,,,,,,
110,home,banner,img,,,,,,
110,home,banner,activo,,,,,,
110,home,banner,orden,,,,,,
110,home,banner,link,,,,,,
111,home,feedhome,id,,,,,,
111,home,feedhome,nombre,,,,,,
111,home,feedhome,feed_rss,,,,,,
111,home,feedhome,enlace,,,,,,
111,home,feedhome,logo,,,,,,
111,home,feedhome,activo,,,,,,
112,home,frasemencion,id,,,,,,
112,home,frasemencion,frase,,,,,,
112,home,frasemencion,sitio,,,,,,
112,home,frasemencion,enlace,,,,,,
113,home,linkfooter,id,,,,,,
113,home,linkfooter,nombre,,,,,,
113,home,linkfooter,enlace,,,,,,
113,home,linkfooter,activo,,,,,,
113,home,linkfooter,orden,,,,,,
114,home,seccionhome,id,,,,,,
114,home,seccionhome,nombre,,,,,,
114,home,seccionhome,nombre_template,,,,,,
114,home,seccionhome,activo,,,,,,
114,home,seccionhome,orden,,,,,,
117,lib,counter,id,,,,,,
117,lib,counter,entity_content_type_id,,,,,,
117,lib,counter,count,,,,,,
117,lib,counter,counted_content_type_id,,,,,,
117,lib,counter,counted_object_id,,,,,,
118,openid,consumer_association,id,,,,,,
118,openid,consumer_association,server_url,,,,,,
118,openid,consumer_association,handle,,,,,,
118,openid,consumer_association,secret,,,,,,
118,openid,consumer_association,issued,,,,,,
118,openid,consumer_association,lifetime,,,,,,
118,openid,consumer_association,assoc_type,,,,,,
119,openid,consumer_nonce,id,,,,,,
119,openid,consumer_nonce,server_url,,,,,,
119,openid,consumer_nonce,timestamp,,,,,,
119,openid,consumer_nonce,salt,,,,,,
120,orden,del_dia_cargocitado,id,,,,,,
120,orden,del_dia_cargocitado,created_at,,,,,,
120,orden,del_dia_cargocitado,edited_at,,,,,,
120,orden,del_dia_cargocitado,nombre,,,,,,
120,orden,del_dia_cargocitado,old_id,,,,,,
121,orden,del_dia_citacion_citantes,id,,,,,,
121,orden,del_dia_citacion_citantes,citacion_id,,,,,,
121,orden,del_dia_citacion_citantes,congresista_id,,,,,,
122,orden,del_dia_citacion_otros_invitados,id,,,,,,
122,orden,del_dia_citacion_otros_invitados,citacion_id,,,,,,
122,orden,del_dia_citacion_otros_invitados,persona_id,,,,,,
123,orden,del_dia_citacion,itemdeordendeldia_ptr_id,,,,,,
123,orden,del_dia_citacion,tipo_id,,,,,,
123,orden,del_dia_citacion,tema_principal_id,,,,,,
123,orden,del_dia_citacion,tema_secundario_id,,,,,,
123,orden,del_dia_citacion,plenaria,,,,,,
123,orden,del_dia_citacion,tags,,,,,,
123,orden,del_dia_citacion,fecha_proposicion,,,,,,
123,orden,del_dia_citacion,old_id,,,,,,
123,orden,del_dia_citacion,detalles,,,,,,
123,orden,del_dia_citacion,gacetas,,,,,,
123,orden,del_dia_citacion,cuestionario,,,,,,
123,orden,del_dia_citacion,numero_proposicion,,,,,,
123,orden,del_dia_citacion,respuesta,,,,,,
123,orden,del_dia_citacion,duplicado,,,,,,
124,orden,del_dia_citado,id,,,,,,
124,orden,del_dia_citado,created_at,,,,,,
124,orden,del_dia_citado,edited_at,,,,,,
124,orden,del_dia_citado,nombres,,,,,,
124,orden,del_dia_citado,entidad_id,,,,,,
124,orden,del_dia_citado,cargo_id,,,,,,
124,orden,del_dia_citado,old_id,,,,,,
124,orden,del_dia_citado,imagen,,,,,,
125,orden,del_dia_citadoasistentecitacion,id,,,,,,
125,orden,del_dia_citadoasistentecitacion,citacion_id,,,,,,
125,orden,del_dia_citadoasistentecitacion,citado_id,,,,,,
125,orden,del_dia_citadoasistentecitacion,asiste,,,,,,
125,orden,del_dia_citadoasistentecitacion,delega_asistencia,,,,,,
125,orden,del_dia_citadoasistentecitacion,excuso,,,,,,
126,orden,del_dia_entidadcitado,id,,,,,,
126,orden,del_dia_entidadcitado,created_at,,,,,,
126,orden,del_dia_entidadcitado,edited_at,,,,,,
126,orden,del_dia_entidadcitado,nombre,,,,,,
126,orden,del_dia_entidadcitado,old_id,,,,,,
127,orden,del_dia_invitadoasistentecitacion,id,,,,,,
127,orden,del_dia_invitadoasistentecitacion,citacion_id,,,,,,
127,orden,del_dia_invitadoasistentecitacion,citado_id,,,,,,
127,orden,del_dia_invitadoasistentecitacion,asiste,,,,,,
127,orden,del_dia_invitadoasistentecitacion,delega_asistencia,,,,,,
127,orden,del_dia_invitadoasistentecitacion,excuso,,,,,,
128,orden,del_dia_itemdeordendeldia,id,,,,,,
128,orden,del_dia_itemdeordendeldia,orden,,,,,,
128,orden,del_dia_itemdeordendeldia,proposito,,,,,,
128,orden,del_dia_itemdeordendeldia,importante,,,,,,
128,orden,del_dia_itemdeordendeldia,orden_del_dia_id,,,,,,
128,orden,del_dia_itemdeordendeldia,realizado,,,,,,
128,orden,del_dia_itemdeordendeldia,menu_realizado,,,,,,
129,orden,del_dia_ordendeldia_camaras,id,,,,,,
129,orden,del_dia_ordendeldia_camaras,ordendeldia_id,,,,,,
129,orden,del_dia_ordendeldia_camaras,camara_id,,,,,,
130,orden,del_dia_ordendeldia_comisiones,id,,,,,,
130,orden,del_dia_ordendeldia_comisiones,ordendeldia_id,,,,,,
130,orden,del_dia_ordendeldia_comisiones,comision_id,,,,,,
131,orden,del_dia_ordendeldia,id,,,,,,
131,orden,del_dia_ordendeldia,fecha_programada,,,,,,
131,orden,del_dia_ordendeldia,fecha_realizada,,,,,,
131,orden,del_dia_ordendeldia,comentarios,,,,,,
131,orden,del_dia_ordendeldia,cuatrienio_id,,,,,,
131,orden,del_dia_ordendeldia,realizado,,,,,,
132,orden,del_dia_proyectoenordendia,itemdeordendeldia_ptr_id,,,,,,
132,orden,del_dia_proyectoenordendia,proyecto_id,,,,,,
133,orden,del_dia_tipocitacion,id,,,,,,
133,orden,del_dia_tipocitacion,nombre,,,,,,
135,proyecto,de_ley_autorproyectoley,id,,,,,,
135,proyecto,de_ley_autorproyectoley,created_at,,,,,,
135,proyecto,de_ley_autorproyectoley,edited_at,,,,,,
135,proyecto,de_ley_autorproyectoley,tipo_autor_id,,,,,,
135,proyecto,de_ley_autorproyectoley,autor_id,,,,,,
135,proyecto,de_ley_autorproyectoley,proyecto_ley_id,,,,,,
136,proyecto,de_ley_clasevotacion,id,,,,,,
136,proyecto,de_ley_clasevotacion,nombre,,,,,,
136,proyecto,de_ley_clasevotacion,descripcion,,,,,,
137,proyecto,de_ley_estadodeproyectodeley_comisiones,id,,,,,,
137,proyecto,de_ley_estadodeproyectodeley_comisiones,estadodeproyectodeley_id,,,,,,
137,proyecto,de_ley_estadodeproyectodeley_comisiones,comision_id,,,,,,
138,proyecto,de_ley_estadodeproyectodeley_ponentes,id,,,,,,
138,proyecto,de_ley_estadodeproyectodeley_ponentes,estadodeproyectodeley_id,,,,,,
138,proyecto,de_ley_estadodeproyectodeley_ponentes,congresista_id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,fecha,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,estado_id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,proyecto_id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,gaceta,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,old_id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,nota,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,camara_id,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,numero_titulos,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,numero_articulos,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,observaciones,,,,,,
139,proyecto,de_ley_estadodeproyectodeley,orden,,,,,,
140,proyecto,de_ley_estadoproyectoley,id,,,,,,
140,proyecto,de_ley_estadoproyectoley,nombre,,,,,,
140,proyecto,de_ley_estadoproyectoley,old_id,,,,,,
141,proyecto,de_ley_iniciativa,id,,,,,,
141,proyecto,de_ley_iniciativa,nombre,,,,,,
142,proyecto,de_ley_legislatura,id,,,,,,
142,proyecto,de_ley_legislatura,nombre,,,,,,
142,proyecto,de_ley_legislatura,fecha_inicio,,,,,,
142,proyecto,de_ley_legislatura,fecha_fin,,,,,,
142,proyecto,de_ley_legislatura,cuatrienio_id,,,,,,
143,proyecto,de_ley_otroautor,id,,,,,,
143,proyecto,de_ley_otroautor,created_at,,,,,,
143,proyecto,de_ley_otroautor,edited_at,,,,,,
143,proyecto,de_ley_otroautor,nombre,,,,,,
143,proyecto,de_ley_otroautor,imagen,,,,,,
144,proyecto,de_ley_proyectoley,id,,,,,,
144,proyecto,de_ley_proyectoley,created_at,,,,,,
144,proyecto,de_ley_proyectoley,edited_at,,,,,,
144,proyecto,de_ley_proyectoley,tipo_proyecto_id,,,,,,
144,proyecto,de_ley_proyectoley,titulo,,,,,,
144,proyecto,de_ley_proyectoley,tema_principal_id,,,,,,
144,proyecto,de_ley_proyectoley,tema_secundario_id,,,,,,
144,proyecto,de_ley_proyectoley,sinapsis,,,,,,
144,proyecto,de_ley_proyectoley,numero_camara,,,,,,
144,proyecto,de_ley_proyectoley,numero_senado,,,,,,
144,proyecto,de_ley_proyectoley,estado_actual_id,,,,,,
144,proyecto,de_ley_proyectoley,fecha_radicacion,,,,,,
144,proyecto,de_ley_proyectoley,periodo_id,,,,,,
144,proyecto,de_ley_proyectoley,iniciativa_id,,,,,,
144,proyecto,de_ley_proyectoley,tags,,,,,,
144,proyecto,de_ley_proyectoley,old_id,,,,,,
144,proyecto,de_ley_proyectoley,se_acumula_a_id,,,,,,
144,proyecto,de_ley_proyectoley,camara_id,,,,,,
144,proyecto,de_ley_proyectoley,legislatura_id,,,,,,
144,proyecto,de_ley_proyectoley,enlace_a_texto,,,,,,
144,proyecto,de_ley_proyectoley,enlace_a_informe_derecho_justo,,,,,,
144,proyecto,de_ley_proyectoley,estado_proyecto_ley_actual_id,,,,,,
144,proyecto,de_ley_proyectoley,alias,,,,,,
144,proyecto,de_ley_proyectoley,importancia,,,,,,
144,proyecto,de_ley_proyectoley,destacado,,,,,,
144,proyecto,de_ley_proyectoley,alcance,,,,,,
144,proyecto,de_ley_proyectoley,norma,,,,,,
145,proyecto,de_ley_textos_comparacion,id,,,,,,
145,proyecto,de_ley_textos_comparacion,base_id,,,,,,
145,proyecto,de_ley_textos_comparacion,modificado_id,,,,,,
145,proyecto,de_ley_textos_comparacion,orden,,,,,,
145,proyecto,de_ley_textos_comparacion,proyecto_id,,,,,,
145,proyecto,de_ley_textos_comparacion,diferencias_encoded,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,id,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,created_at,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,edited_at,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,proyecto_ley_id,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,estado_proyecto_ley_id,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,texto_html,,,,,,
146,proyecto,de_ley_textos_textoproyectoley,texto_plano,,,,,,
147,proyecto,de_ley_tipoproyecto,id,,,,,,
147,proyecto,de_ley_tipoproyecto,nombre,,,,,,
148,proyecto,de_ley_tipovotacion,id,,,,,,
148,proyecto,de_ley_tipovotacion,nombre,,,,,,
148,proyecto,de_ley_tipovotacion,procedimental,,,,,,
148,proyecto,de_ley_tipovotacion,descripcion,,,,,,
149,proyecto,de_ley_votacion_camaras,id,,,,,,
149,proyecto,de_ley_votacion_camaras,votacion_id,,,,,,
149,proyecto,de_ley_votacion_camaras,camara_id,,,,,,
150,proyecto,de_ley_votacion_comisiones,id,,,,,,
150,proyecto,de_ley_votacion_comisiones,votacion_id,,,,,,
150,proyecto,de_ley_votacion_comisiones,comision_id,,,,,,
151,proyecto,de_ley_votacion_estados_proyecto,id,,,,,,
151,proyecto,de_ley_votacion_estados_proyecto,votacion_id,,,,,,
151,proyecto,de_ley_votacion_estados_proyecto,estadodeproyectodeley_id,,,,,,
152,proyecto,de_ley_votacion,id,,,,,,
152,proyecto,de_ley_votacion,created_at,,,,,,
152,proyecto,de_ley_votacion,edited_at,,,,,,
152,proyecto,de_ley_votacion,fecha,,,,,,
152,proyecto,de_ley_votacion,proyecto_id,,,,,,
152,proyecto,de_ley_votacion,motivo,,,,,,
152,proyecto,de_ley_votacion,a_favor,,,,,,
152,proyecto,de_ley_votacion,en_contra,,,,,,
152,proyecto,de_ley_votacion,votosFavor,,,,,,
152,proyecto,de_ley_votacion,votosContra,,,,,,
152,proyecto,de_ley_votacion,aprobado,,,,,,
152,proyecto,de_ley_votacion,tipo_votacion_id,,,,,,
152,proyecto,de_ley_votacion,gaceta,,,,,,
152,proyecto,de_ley_votacion,acta,,,,,,
152,proyecto,de_ley_votacion,observaciones,,,,,,
152,proyecto,de_ley_votacion,votacion_en_dia,,,,,,
152,proyecto,de_ley_votacion,destacada,,,,,,
152,proyecto,de_ley_votacion,old_id,,,,,,
152,proyecto,de_ley_votacion,aprobada,,,,,,
152,proyecto,de_ley_votacion,cuatrienio_id,,,,,,
152,proyecto,de_ley_votacion,votosAbstencion,,,,,,
152,proyecto,de_ley_votacion,numero_no_asistencias,,,,,,
152,proyecto,de_ley_votacion,clase_votacion_id,,,,,,
152,proyecto,de_ley_votacion,numero_asistencias,,,,,,
152,proyecto,de_ley_votacion,datos_importacion,,,,,,
152,proyecto,de_ley_votacion,resultados_importacion,,,,,,
153,proyecto,de_ley_votacionpartido,id,,,,,,
153,proyecto,de_ley_votacionpartido,created_at,,,,,,
153,proyecto,de_ley_votacionpartido,edited_at,,,,,,
153,proyecto,de_ley_votacionpartido,numero_votos_si,,,,,,
153,proyecto,de_ley_votacionpartido,numero_votos_no,,,,,,
153,proyecto,de_ley_votacionpartido,numero_votos_abstencion,,,,,,
153,proyecto,de_ley_votacionpartido,opcion_preferida,,,,,,
153,proyecto,de_ley_votacionpartido,partido_id,,,,,,
153,proyecto,de_ley_votacionpartido,votacion_id,,,,,,
154,proyecto,de_ley_voto,id,,,,,,
154,proyecto,de_ley_voto,created_at,,,,,,
154,proyecto,de_ley_voto,edited_at,,,,,,
154,proyecto,de_ley_voto,votacion_id,,,,,,
154,proyecto,de_ley_voto,voto,,,,,,
154,proyecto,de_ley_voto,congresista_id,,,,,,
155,proyecto,de_ley_votociudadano,id,,,,,,
155,proyecto,de_ley_votociudadano,voto,,,,,,
155,proyecto,de_ley_votociudadano,votante_id,,,,,,
155,proyecto,de_ley_votociudadano,proyecto_id,,,,,,
156,reportes,reporte,id,,,,,,
156,reportes,reporte,nombre,,,,,,
156,reportes,reporte,descripcion,,,,,,
156,reportes,reporte,enlace,,,,,,
156,reportes,reporte,activo,,,,,,
156,reportes,reporte,orden,,,,,,
157,sentencias,articulo,id,,,,,,
157,sentencias,articulo,numero_articulo,,,,,,
157,sentencias,articulo,sentencia_id,,,,,,
158,sentencias,demandante,id,,,,,,
158,sentencias,demandante,nombres,,,,,,
158,sentencias,demandante,apellidos,,,,,,
158,sentencias,demandante,sentencia_id,,,,,,
160,sentencias,expediente,id,,,,,,
160,sentencias,expediente,numero_expediente,,,,,,
160,sentencias,expediente,sentencia_id,,,,,,
161,sentencias,general,id,,,,,,
161,sentencias,general,proyecto_id,,,,,,
161,sentencias,general,codigo_sentencia,,,,,,
161,sentencias,general,anio,,,,,,
161,sentencias,general,expedientes_id,,,,,,
161,sentencias,general,demandante_congresista,,,,,,
161,sentencias,general,demandantes_id,,,,,,
161,sentencias,general,partido_congresista_id,,,,,,
161,sentencias,general,admision,,,,,,
161,sentencias,general,motivo_inadmision_id,,,,,,
161,sentencias,general,tipo_caso,,,,,,
161,sentencias,general,id_norma,,,,,,
161,sentencias,general,titulo_norma,,,,,,
161,sentencias,general,mas_normas,,,,,,
161,sentencias,general,otras_normas,,,,,,
161,sentencias,general,numero_camara,,,,,,
161,sentencias,general,numero_senado,,,,,,
161,sentencias,general,tipo_demanda,,,,,,
161,sentencias,general,oficio,,,,,,
161,sentencias,general,articulos_id,,,,,,
161,sentencias,general,fecha_norma,,,,,,
161,sentencias,general,fecha_demanda,,,,,,
161,sentencias,general,fecha_admision,,,,,,
161,sentencias,general,fecha_sentencia,,,,,,
161,sentencias,general,tema_norma_id,,,,,,
161,sentencias,general,tipo_norma_id,,,,,,
161,sentencias,general,procurador_id,,,,,,
161,sentencias,general,concepto_procurador,,,,,,
161,sentencias,general,ministerio_id,,,,,,
161,sentencias,general,conceptos_intervenciones_id,,,,,,
161,sentencias,general,intervencion_ciudadana,,,,,,
161,sentencias,general,concepto_intervencion_cudadana,,,,,,
161,sentencias,general,intervinientes_id,,,,,,
161,sentencias,general,presidente_id,,,,,,
161,sentencias,general,magistrado_original_id,,,,,,
161,sentencias,general,magistrado_definitivo_id,,,,,,
161,sentencias,general,decision,,,,,,
161,sentencias,general,cosa_juzgada,,,,,,
161,sentencias,general,numero_anio_sentencia_id,,,,,,
161,sentencias,general,votacion_magistrados_id,,,,,,
161,sentencias,general,relator,,,,,,
161,sentencias,general,exhorto,,,,,,
161,sentencias,general,participacion_conjuez,,,,,,
161,sentencias,general,primer_salvamento_voto,,,,,,
161,sentencias,general,sent_anio_primer_salv_id,,,,,,
161,sentencias,general,segundo_salvamento_voto,,,,,,
161,sentencias,general,sent_anio_segundo_salv_id,,,,,,
161,sentencias,general,otras_decisiones,,,,,,
162,sentencias,intervenciones_y_conceptos,id,,,,,,
162,sentencias,intervenciones_y_conceptos,nombre_id,,,,,,
162,sentencias,intervenciones_y_conceptos,intervencion,,,,,,
162,sentencias,intervenciones_y_conceptos,concepto,,,,,,
162,sentencias,intervenciones_y_conceptos,sentencia_id,,,,,,
163,sentencias,interviniente,id,,,,,,
163,sentencias,interviniente,nombres,,,,,,
163,sentencias,interviniente,apellidos,,,,,,
163,sentencias,interviniente,sentencia_id,,,,,,
164,sentencias,magistradodefinitivo,id,,,,,,
164,sentencias,magistradodefinitivo,definitivo_id,,,,,,
164,sentencias,magistradodefinitivo,sentencia_id,,,,,,
165,sentencias,materia_norma,id,,,,,,
165,sentencias,materia_norma,tema_id,,,,,,
165,sentencias,materia_norma,sentencia_id,,,,,,
166,sentencias,ministerios,id,,,,,,
166,sentencias,ministerios,ministerios_id,,,,,,
166,sentencias,ministerios,participacion,,,,,,
166,sentencias,ministerios,sentencia_id,,,,,,
167,sentencias,motivo_de_inadmision,id,,,,,,
